country_consuming,sector_consuming,analysis,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,Total (MEUR),value,indicator,unit,component_type,analysis_year,model
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",5.325049093862316e-06,0.007984154437920178,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,CONS,Construction (45),Construction,0.03340469071825489,0.01203062571708631,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,0.002470674749380793,0.007394630351716495,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TDFU,Retail sale of automotive fuel,Services,0.0007382000917285188,0.009066945733293532,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,0.1272993719220791,0.008177862679993474,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,0.1804427731310591,0.003379884340174539,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,HORE,Hotels and restaurants (55),Food and catering,4.781143787652552,0.01442078690937021,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TRAI,Transport via railways,Transport,0.001204163580585004,0.00524930532753175,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TLND,Other land transport,Transport,4.910150708245999,0.004037524299516621,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TPIP,Transport via pipelines,Transport,0.01164993749489619,0.006528417912722618,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TWAS,Sea and coastal water transport,Transport,0.1051953248530018,0.005277042584718781,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TWAI,Inland water transport,Transport,4.740162238503516e-05,0.008371427595820907,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TAIR,Air transport (62),Transport,0.1120040251739108,0.03836209146273335,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,0.1178859468687002,0.01182655605321738,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,PTEL,Post and telecommunications (64),Services,0.7125094147254177,0.003950050346022984,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,FINT,"Financial intermediation, except insurance and pension funding (65)",Services,0.05808910457860867,0.002011805929302139,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,FINS,"Insurance and pension funding, except compulsory social security (66)",Services,0.01988581656468658,0.002267156289923853,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,FAUX,Activities auxiliary to financial intermediation (67),Services,0.03583815811403079,0.004182354016933776,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,REAL,Real estate activities (70),Services,1.097136691595514,0.005644274573231441,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,0.0674852242788726,0.01011344515230857,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,COMP,Computer and related activities (72),Services,0.9899052629790382,0.008284724848238893,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,RESD,Research and development (73),Services,0.4334981883912644,0.006617749320472811,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,OBUS,Other business activities (74),Services,2.21870015750077,0.01009689267444545,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,PADF,Public administration and defence; compulsory social security (75),Services,0.002224302389651738,0.00491058088233842,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,EDUC,Education (80),Services,0.0007274684908571364,0.003973217074595112,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,HEAL,Health and social work (85),Services,0.02113643556519157,0.006372107440405189,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,INCF,Incineration of waste: Food,Waste management and disposal,0.01097794760314928,0.2771167060390889,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,INCP,Incineration of waste: Paper,Waste management and disposal,0.01216717582389778,0.2376295274875691,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,INCL,Incineration of waste: Plastic,Waste management and disposal,0.01009097710861538,0.08171286051085817,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,0.008033733132882732,0.1208245445900758,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,INCT,Incineration of waste: Textiles,Waste management and disposal,0.004006186809233542,0.08096273767545858,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,"impact per unit of node output, indexed by the node whose output is bought; the multipliers behind both analyses",NOR,Norway,Europe,INCW,Incineration of waste: Wood,Waste management and disposal,0.006375256716659748,0.04994880895780259,waste_generation,kt per MEUR,MRIO supply-chain node,2019,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
