year,using_industry,product,origin,unit,value
2019,Q87_88,CPA_N77,LT,MIO_EUR,0.067
2019,Q87_88,CPA_N77,ID,MIO_EUR,0.052
2019,Q87_88,CPA_N77,MX,MIO_EUR,0.042
2019,Q87_88,CPA_N77,AU,MIO_EUR,0.039
2019,Q87_88,CPA_N77,TR,MIO_EUR,0.039
2019,Q87_88,CPA_N77,CZ,MIO_EUR,0.032
2019,Q87_88,CPA_N77,PL,MIO_EUR,0.031
2019,Q87_88,CPA_N77,PT,MIO_EUR,0.03
2019,Q87_88,CPA_N77,RU,MIO_EUR,0.023
2019,Q87_88,CPA_N77,BR,MIO_EUR,0.021
2019,Q87_88,CPA_N77,CN,MIO_EUR,0.021
2019,Q87_88,CPA_N77,RO,MIO_EUR,0.02
2019,Q87_88,CPA_N77,SA,MIO_EUR,0.016
2019,Q87_88,CPA_N77,EE,MIO_EUR,0.014
2019,Q87_88,CPA_N77,LU,MIO_EUR,0.014
2019,Q87_88,CPA_N77,KR,MIO_EUR,0.011
2019,Q87_88,CPA_N77,ZA,MIO_EUR,0.01
2019,Q87_88,CPA_N77,HR,MIO_EUR,0.008
2019,Q87_88,CPA_N77,RS,MIO_EUR,0.007
2019,Q87_88,CPA_N77,EL,MIO_EUR,0.005
2019,Q87_88,CPA_N77,AR,MIO_EUR,0.004
2019,Q87_88,CPA_N77,LV,MIO_EUR,0.004
2019,Q87_88,CPA_N77,SI,MIO_EUR,0.004
2019,Q87_88,CPA_N77,SK,MIO_EUR,0.004
2019,Q87_88,CPA_N77,BG,MIO_EUR,0.003
2019,Q87_88,CPA_N77,CY,MIO_EUR,0.001
2019,Q87_88,CPA_N77,ME,MIO_EUR,0.001
2019,Q87_88,CPA_N77,AL,MIO_EUR,0.0
2019,Q87_88,CPA_N77,CH,MIO_EUR,0.0
2019,Q87_88,CPA_N77,MK,MIO_EUR,0.0
2019,Q87_88,CPA_N78,DK,MIO_EUR,75.935
2019,Q87_88,CPA_N78,WRL_REST,MIO_EUR,4.738
2019,Q87_88,CPA_N78,DE,MIO_EUR,2.367
2019,Q87_88,CPA_N78,UK,MIO_EUR,2.138
2019,Q87_88,CPA_N78,US,MIO_EUR,0.843
2019,Q87_88,CPA_N78,AU,MIO_EUR,0.424
2019,Q87_88,CPA_N78,IT,MIO_EUR,0.399
2019,Q87_88,CPA_N78,KR,MIO_EUR,0.347
2019,Q87_88,CPA_N78,JP,MIO_EUR,0.303
2019,Q87_88,CPA_N78,IN,MIO_EUR,0.193
2019,Q87_88,CPA_N78,BR,MIO_EUR,0.183
2019,Q87_88,CPA_N78,ID,MIO_EUR,0.175
2019,Q87_88,CPA_N78,ES,MIO_EUR,0.16
2019,Q87_88,CPA_N78,NO,MIO_EUR,0.152
2019,Q87_88,CPA_N78,IE,MIO_EUR,0.151
2019,Q87_88,CPA_N78,TR,MIO_EUR,0.112
2019,Q87_88,CPA_N78,CN,MIO_EUR,0.085
2019,Q87_88,CPA_N78,EE,MIO_EUR,0.058
2019,Q87_88,CPA_N78,AT,MIO_EUR,0.051
2019,Q87_88,CPA_N78,NL,MIO_EUR,0.048
2019,Q87_88,CPA_N78,CA,MIO_EUR,0.046
2019,Q87_88,CPA_N78,BE,MIO_EUR,0.016
2019,Q87_88,CPA_N78,MT,MIO_EUR,0.009
2019,Q87_88,CPA_N78,ZA,MIO_EUR,0.009
2019,Q87_88,CPA_N78,LV,MIO_EUR,0.008
2019,Q87_88,CPA_N78,CZ,MIO_EUR,0.007
2019,Q87_88,CPA_N78,CY,MIO_EUR,0.006
2019,Q87_88,CPA_N78,LU,MIO_EUR,0.006
2019,Q87_88,CPA_N78,MK,MIO_EUR,0.003
2019,Q87_88,CPA_N78,RU,MIO_EUR,0.003
2019,Q87_88,CPA_N78,SA,MIO_EUR,0.003
2019,Q87_88,CPA_N78,AL,MIO_EUR,0.0
2019,Q87_88,CPA_N78,AR,MIO_EUR,0.0
2019,Q87_88,CPA_N78,BG,MIO_EUR,0.0
2019,Q87_88,CPA_N78,CH,MIO_EUR,0.0
2019,Q87_88,CPA_N78,EL,MIO_EUR,0.0
2019,Q87_88,CPA_N78,FI,MIO_EUR,0.0
2019,Q87_88,CPA_N78,FR,MIO_EUR,0.0
2019,Q87_88,CPA_N78,HR,MIO_EUR,0.0
2019,Q87_88,CPA_N78,HU,MIO_EUR,0.0
2019,Q87_88,CPA_N78,LT,MIO_EUR,0.0
2019,Q87_88,CPA_N78,ME,MIO_EUR,0.0
2019,Q87_88,CPA_N78,MX,MIO_EUR,0.0
2019,Q87_88,CPA_N78,PL,MIO_EUR,0.0
2019,Q87_88,CPA_N78,PT,MIO_EUR,0.0
2019,Q87_88,CPA_N78,RO,MIO_EUR,0.0
2019,Q87_88,CPA_N78,RS,MIO_EUR,0.0
2019,Q87_88,CPA_N78,SE,MIO_EUR,0.0
2019,Q87_88,CPA_N78,SI,MIO_EUR,0.0
2019,Q87_88,CPA_N78,SK,MIO_EUR,0.0
2019,Q87_88,CPA_N79,DK,MIO_EUR,31.695
2019,Q87_88,CPA_N79,WRL_REST,MIO_EUR,4.011
2019,Q87_88,CPA_N79,SE,MIO_EUR,1.904
2019,Q87_88,CPA_N79,NL,MIO_EUR,1.863
2019,Q87_88,CPA_N79,JP,MIO_EUR,1.182
2019,Q87_88,CPA_N79,AU,MIO_EUR,0.987
2019,Q87_88,CPA_N79,ES,MIO_EUR,0.827
2019,Q87_88,CPA_N79,BR,MIO_EUR,0.702
2019,Q87_88,CPA_N79,TR,MIO_EUR,0.701
2019,Q87_88,CPA_N79,IN,MIO_EUR,0.624
2019,Q87_88,CPA_N79,US,MIO_EUR,0.356
2019,Q87_88,CPA_N79,CN,MIO_EUR,0.302
2019,Q87_88,CPA_N79,DE,MIO_EUR,0.271
2019,Q87_88,CPA_N79,ID,MIO_EUR,0.185
2019,Q87_88,CPA_N79,IT,MIO_EUR,0.183
2019,Q87_88,CPA_N79,UK,MIO_EUR,0.093
2019,Q87_88,CPA_N79,BG,MIO_EUR,0.061
2019,Q87_88,CPA_N79,PL,MIO_EUR,0.056
2019,Q87_88,CPA_N79,ZA,MIO_EUR,0.049
2019,Q87_88,CPA_N79,MT,MIO_EUR,0.023
2019,Q87_88,CPA_N79,SA,MIO_EUR,0.013
2019,Q87_88,CPA_N79,AT,MIO_EUR,0.012
2019,Q87_88,CPA_N79,KR,MIO_EUR,0.007
2019,Q87_88,CPA_N79,CA,MIO_EUR,0.006
2019,Q87_88,CPA_N79,CY,MIO_EUR,0.006
2019,Q87_88,CPA_N79,EE,MIO_EUR,0.006
2019,Q87_88,CPA_N79,MK,MIO_EUR,0.004
2019,Q87_88,CPA_N79,AL,MIO_EUR,0.003
2019,Q87_88,CPA_N79,CZ,MIO_EUR,0.003
2019,Q87_88,CPA_N79,BE,MIO_EUR,0.002
2019,Q87_88,CPA_N79,LT,MIO_EUR,0.001
2019,Q87_88,CPA_N79,PT,MIO_EUR,0.001
2019,Q87_88,CPA_N79,RU,MIO_EUR,0.001
2019,Q87_88,CPA_N79,AR,MIO_EUR,0.0
2019,Q87_88,CPA_N79,CH,MIO_EUR,0.0
2019,Q87_88,CPA_N79,EL,MIO_EUR,0.0
2019,Q87_88,CPA_N79,FI,MIO_EUR,0.0
2019,Q87_88,CPA_N79,FR,MIO_EUR,0.0
2019,Q87_88,CPA_N79,HR,MIO_EUR,0.0
2019,Q87_88,CPA_N79,HU,MIO_EUR,0.0
2019,Q87_88,CPA_N79,IE,MIO_EUR,0.0
2019,Q87_88,CPA_N79,LU,MIO_EUR,0.0
2019,Q87_88,CPA_N79,LV,MIO_EUR,0.0
2019,Q87_88,CPA_N79,ME,MIO_EUR,0.0
2019,Q87_88,CPA_N79,MX,MIO_EUR,0.0
2019,Q87_88,CPA_N79,NO,MIO_EUR,0.0
2019,Q87_88,CPA_N79,RO,MIO_EUR,0.0
2019,Q87_88,CPA_N79,RS,MIO_EUR,0.0
2019,Q87_88,CPA_N79,SI,MIO_EUR,0.0
2019,Q87_88,CPA_N79,SK,MIO_EUR,0.0
2019,Q87_88,CPA_N80-82,DK,MIO_EUR,284.834
2019,Q87_88,CPA_N80-82,UK,MIO_EUR,3.945
2019,Q87_88,CPA_N80-82,WRL_REST,MIO_EUR,3.608
2019,Q87_88,CPA_N80-82,FR,MIO_EUR,1.234
2019,Q87_88,CPA_N80-82,DE,MIO_EUR,1.185
2019,Q87_88,CPA_N80-82,IN,MIO_EUR,0.601
2019,Q87_88,CPA_N80-82,NO,MIO_EUR,0.51
2019,Q87_88,CPA_N80-82,JP,MIO_EUR,0.475
2019,Q87_88,CPA_N80-82,CA,MIO_EUR,0.419
2019,Q87_88,CPA_N80-82,IT,MIO_EUR,0.268
2019,Q87_88,CPA_N80-82,ID,MIO_EUR,0.176
2019,Q87_88,CPA_N80-82,CN,MIO_EUR,0.141
2019,Q87_88,CPA_N80-82,NL,MIO_EUR,0.123
2019,Q87_88,CPA_N80-82,KR,MIO_EUR,0.119
2019,Q87_88,CPA_N80-82,SE,MIO_EUR,0.114
2019,Q87_88,CPA_N80-82,MX,MIO_EUR,0.11
2019,Q87_88,CPA_N80-82,ES,MIO_EUR,0.088
2019,Q87_88,CPA_N80-82,BE,MIO_EUR,0.087
2019,Q87_88,CPA_N80-82,US,MIO_EUR,0.086
2019,Q87_88,CPA_N80-82,CH,MIO_EUR,0.085
2019,Q87_88,CPA_N80-82,BR,MIO_EUR,0.072
2019,Q87_88,CPA_N80-82,PT,MIO_EUR,0.065
2019,Q87_88,CPA_N80-82,TR,MIO_EUR,0.056
2019,Q87_88,CPA_N80-82,PL,MIO_EUR,0.052
2019,Q87_88,CPA_N80-82,IE,MIO_EUR,0.033
2019,Q87_88,CPA_N80-82,CZ,MIO_EUR,0.025
2019,Q87_88,CPA_N80-82,ZA,MIO_EUR,0.025
2019,Q87_88,CPA_N80-82,AT,MIO_EUR,0.023
2019,Q87_88,CPA_N80-82,RU,MIO_EUR,0.017
2019,Q87_88,CPA_N80-82,MT,MIO_EUR,0.01
2019,Q87_88,CPA_N80-82,RS,MIO_EUR,0.007
2019,Q87_88,CPA_N80-82,BG,MIO_EUR,0.006
2019,Q87_88,CPA_N80-82,EE,MIO_EUR,0.006
2019,Q87_88,CPA_N80-82,EL,MIO_EUR,0.006
2019,Q87_88,CPA_N80-82,HU,MIO_EUR,0.006
2019,Q87_88,CPA_N80-82,LV,MIO_EUR,0.006
2019,Q87_88,CPA_N80-82,AL,MIO_EUR,0.003
2019,Q87_88,CPA_N80-82,AU,MIO_EUR,0.003
2019,Q87_88,CPA_N80-82,CY,MIO_EUR,0.002
2019,Q87_88,CPA_N80-82,LU,MIO_EUR,0.002
2019,Q87_88,CPA_N80-82,MK,MIO_EUR,0.002
2019,Q87_88,CPA_N80-82,SA,MIO_EUR,0.002
2019,Q87_88,CPA_N80-82,RO,MIO_EUR,0.001
2019,Q87_88,CPA_N80-82,AR,MIO_EUR,0.0
2019,Q87_88,CPA_N80-82,FI,MIO_EUR,0.0
2019,Q87_88,CPA_N80-82,HR,MIO_EUR,0.0
2019,Q87_88,CPA_N80-82,LT,MIO_EUR,0.0
2019,Q87_88,CPA_N80-82,ME,MIO_EUR,0.0
2019,Q87_88,CPA_N80-82,SI,MIO_EUR,0.0
2019,Q87_88,CPA_N80-82,SK,MIO_EUR,0.0
2019,Q87_88,CPA_O84,DK,MIO_EUR,328.513
2019,Q87_88,CPA_O84,DE,MIO_EUR,0.171
2019,Q87_88,CPA_O84,UK,MIO_EUR,0.161
2019,Q87_88,CPA_O84,SE,MIO_EUR,0.085
2019,Q87_88,CPA_O84,NO,MIO_EUR,0.069
2019,Q87_88,CPA_O84,ZA,MIO_EUR,0.058
2019,Q87_88,CPA_O84,NL,MIO_EUR,0.05
2019,Q87_88,CPA_O84,BE,MIO_EUR,0.027
2019,Q87_88,CPA_O84,PL,MIO_EUR,0.023
2019,Q87_88,CPA_O84,ES,MIO_EUR,0.02
2019,Q87_88,CPA_O84,FI,MIO_EUR,0.019
2019,Q87_88,CPA_O84,CA,MIO_EUR,0.017
2019,Q87_88,CPA_O84,LT,MIO_EUR,0.013
2019,Q87_88,CPA_O84,CZ,MIO_EUR,0.01
2019,Q87_88,CPA_O84,AU,MIO_EUR,0.008
2019,Q87_88,CPA_O84,HU,MIO_EUR,0.007
2019,Q87_88,CPA_O84,LV,MIO_EUR,0.006
2019,Q87_88,CPA_O84,IE,MIO_EUR,0.005
2019,Q87_88,CPA_O84,MT,MIO_EUR,0.005
2019,Q87_88,CPA_O84,AR,MIO_EUR,0.003
2019,Q87_88,CPA_O84,AT,MIO_EUR,0.003
2019,Q87_88,CPA_O84,CY,MIO_EUR,0.003
2019,Q87_88,CPA_O84,EE,MIO_EUR,0.003
2019,Q87_88,CPA_O84,SI,MIO_EUR,0.003
2019,Q87_88,CPA_O84,BG,MIO_EUR,0.002
2019,Q87_88,CPA_O84,IT,MIO_EUR,0.002
2019,Q87_88,CPA_O84,PT,MIO_EUR,0.002
2019,Q87_88,CPA_O84,SK,MIO_EUR,0.002
2019,Q87_88,CPA_O84,AL,MIO_EUR,0.0
2019,Q87_88,CPA_O84,BR,MIO_EUR,0.0
2019,Q87_88,CPA_O84,CH,MIO_EUR,0.0
2019,Q87_88,CPA_O84,CN,MIO_EUR,0.0
2019,Q87_88,CPA_O84,EL,MIO_EUR,0.0
2019,Q87_88,CPA_O84,FR,MIO_EUR,0.0
2019,Q87_88,CPA_O84,HR,MIO_EUR,0.0
2019,Q87_88,CPA_O84,ID,MIO_EUR,0.0
2019,Q87_88,CPA_O84,IN,MIO_EUR,0.0
2019,Q87_88,CPA_O84,JP,MIO_EUR,0.0
2019,Q87_88,CPA_O84,KR,MIO_EUR,0.0
2019,Q87_88,CPA_O84,LU,MIO_EUR,0.0
2019,Q87_88,CPA_O84,ME,MIO_EUR,0.0
2019,Q87_88,CPA_O84,MK,MIO_EUR,0.0
2019,Q87_88,CPA_O84,MX,MIO_EUR,0.0
2019,Q87_88,CPA_O84,RO,MIO_EUR,0.0
2019,Q87_88,CPA_O84,RS,MIO_EUR,0.0
2019,Q87_88,CPA_O84,RU,MIO_EUR,0.0
2019,Q87_88,CPA_O84,SA,MIO_EUR,0.0
2019,Q87_88,CPA_O84,TR,MIO_EUR,0.0
2019,Q87_88,CPA_O84,US,MIO_EUR,0.0
2019,Q87_88,CPA_O84,WRL_REST,MIO_EUR,0.0
2019,Q87_88,CPA_P85,DK,MIO_EUR,13.59
2019,Q87_88,CPA_P85,UK,MIO_EUR,1.069
2019,Q87_88,CPA_P85,ES,MIO_EUR,0.363
2019,Q87_88,CPA_P85,DE,MIO_EUR,0.349
2019,Q87_88,CPA_P85,SE,MIO_EUR,0.155
2019,Q87_88,CPA_P85,BG,MIO_EUR,0.056
2019,Q87_88,CPA_P85,NL,MIO_EUR,0.051
2019,Q87_88,CPA_P85,WRL_REST,MIO_EUR,0.046
2019,Q87_88,CPA_P85,BE,MIO_EUR,0.032
2019,Q87_88,CPA_P85,US,MIO_EUR,0.031
2019,Q87_88,CPA_P85,FI,MIO_EUR,0.025
2019,Q87_88,CPA_P85,IT,MIO_EUR,0.024
2019,Q87_88,CPA_P85,PL,MIO_EUR,0.02
2019,Q87_88,CPA_P85,CY,MIO_EUR,0.019
2019,Q87_88,CPA_P85,CZ,MIO_EUR,0.018
2019,Q87_88,CPA_P85,AU,MIO_EUR,0.017
2019,Q87_88,CPA_P85,AT,MIO_EUR,0.015
2019,Q87_88,CPA_P85,EL,MIO_EUR,0.014
2019,Q87_88,CPA_P85,PT,MIO_EUR,0.014
2019,Q87_88,CPA_P85,LT,MIO_EUR,0.009
2019,Q87_88,CPA_P85,HR,MIO_EUR,0.007
2019,Q87_88,CPA_P85,HU,MIO_EUR,0.007
2019,Q87_88,CPA_P85,IN,MIO_EUR,0.004
2019,Q87_88,CPA_P85,EE,MIO_EUR,0.002
2019,Q87_88,CPA_P85,MT,MIO_EUR,0.002
2019,Q87_88,CPA_P85,SA,MIO_EUR,0.002
2019,Q87_88,CPA_P85,ZA,MIO_EUR,0.002
2019,Q87_88,CPA_P85,ID,MIO_EUR,0.001
2019,Q87_88,CPA_P85,KR,MIO_EUR,0.001
2019,Q87_88,CPA_P85,LV,MIO_EUR,0.001
2019,Q87_88,CPA_P85,RU,MIO_EUR,0.001
2019,Q87_88,CPA_P85,SI,MIO_EUR,0.001
2019,Q87_88,CPA_P85,AL,MIO_EUR,0.0
2019,Q87_88,CPA_P85,AR,MIO_EUR,0.0
2019,Q87_88,CPA_P85,BR,MIO_EUR,0.0
2019,Q87_88,CPA_P85,CA,MIO_EUR,0.0
2019,Q87_88,CPA_P85,CH,MIO_EUR,0.0
2019,Q87_88,CPA_P85,CN,MIO_EUR,0.0
2019,Q87_88,CPA_P85,FR,MIO_EUR,0.0
2019,Q87_88,CPA_P85,IE,MIO_EUR,0.0
2019,Q87_88,CPA_P85,JP,MIO_EUR,0.0
2019,Q87_88,CPA_P85,LU,MIO_EUR,0.0
2019,Q87_88,CPA_P85,ME,MIO_EUR,0.0
2019,Q87_88,CPA_P85,MK,MIO_EUR,0.0
2019,Q87_88,CPA_P85,MX,MIO_EUR,0.0
2019,Q87_88,CPA_P85,NO,MIO_EUR,0.0
2019,Q87_88,CPA_P85,RO,MIO_EUR,0.0
2019,Q87_88,CPA_P85,RS,MIO_EUR,0.0
2019,Q87_88,CPA_P85,SK,MIO_EUR,0.0
2019,Q87_88,CPA_P85,TR,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,DK,MIO_EUR,245.044
2019,Q87_88,CPA_Q86,US,MIO_EUR,0.403
2019,Q87_88,CPA_Q86,IE,MIO_EUR,0.286
2019,Q87_88,CPA_Q86,WRL_REST,MIO_EUR,0.242
2019,Q87_88,CPA_Q86,UK,MIO_EUR,0.198
2019,Q87_88,CPA_Q86,FR,MIO_EUR,0.175
2019,Q87_88,CPA_Q86,PL,MIO_EUR,0.146
2019,Q87_88,CPA_Q86,IN,MIO_EUR,0.048
2019,Q87_88,CPA_Q86,HR,MIO_EUR,0.045
2019,Q87_88,CPA_Q86,AT,MIO_EUR,0.036
2019,Q87_88,CPA_Q86,DE,MIO_EUR,0.033
2019,Q87_88,CPA_Q86,BG,MIO_EUR,0.015
2019,Q87_88,CPA_Q86,MX,MIO_EUR,0.014
2019,Q87_88,CPA_Q86,LT,MIO_EUR,0.012
2019,Q87_88,CPA_Q86,HU,MIO_EUR,0.011
2019,Q87_88,CPA_Q86,CZ,MIO_EUR,0.01
2019,Q87_88,CPA_Q86,RU,MIO_EUR,0.009
2019,Q87_88,CPA_Q86,FI,MIO_EUR,0.008
2019,Q87_88,CPA_Q86,KR,MIO_EUR,0.008
2019,Q87_88,CPA_Q86,EE,MIO_EUR,0.006
2019,Q87_88,CPA_Q86,AL,MIO_EUR,0.005
2019,Q87_88,CPA_Q86,AU,MIO_EUR,0.005
2019,Q87_88,CPA_Q86,PT,MIO_EUR,0.005
2019,Q87_88,CPA_Q86,ES,MIO_EUR,0.004
2019,Q87_88,CPA_Q86,CA,MIO_EUR,0.003
2019,Q87_88,CPA_Q86,CN,MIO_EUR,0.003
2019,Q87_88,CPA_Q86,SE,MIO_EUR,0.003
2019,Q87_88,CPA_Q86,SI,MIO_EUR,0.003
2019,Q87_88,CPA_Q86,BE,MIO_EUR,0.002
2019,Q87_88,CPA_Q86,BR,MIO_EUR,0.002
2019,Q87_88,CPA_Q86,EL,MIO_EUR,0.002
2019,Q87_88,CPA_Q86,ID,MIO_EUR,0.002
2019,Q87_88,CPA_Q86,IT,MIO_EUR,0.002
2019,Q87_88,CPA_Q86,SK,MIO_EUR,0.001
2019,Q87_88,CPA_Q86,TR,MIO_EUR,0.001
2019,Q87_88,CPA_Q86,AR,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,CH,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,CY,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,JP,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,LU,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,LV,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,ME,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,MK,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,MT,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,NL,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,NO,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,RO,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,RS,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,SA,MIO_EUR,0.0
2019,Q87_88,CPA_Q86,ZA,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,NO,MIO_EUR,0.223
2019,Q87_88,CPA_Q87_88,UK,MIO_EUR,0.014
2019,Q87_88,CPA_Q87_88,WRL_REST,MIO_EUR,0.014
2019,Q87_88,CPA_Q87_88,IN,MIO_EUR,0.004
2019,Q87_88,CPA_Q87_88,AU,MIO_EUR,0.003
2019,Q87_88,CPA_Q87_88,CN,MIO_EUR,0.001
2019,Q87_88,CPA_Q87_88,IT,MIO_EUR,0.001
2019,Q87_88,CPA_Q87_88,AL,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,AR,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,AT,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,BE,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,BG,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,BR,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,CA,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,CH,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,CY,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,CZ,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,DE,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,DK,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,EE,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,EL,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,ES,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,FI,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,FR,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,HR,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,HU,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,ID,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,IE,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,JP,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,KR,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,LT,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,LU,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,LV,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,ME,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,MK,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,MT,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,MX,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,NL,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,PL,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,PT,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,RO,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,RS,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,RU,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,SA,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,SE,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,SI,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,SK,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,TR,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,US,MIO_EUR,0.0
2019,Q87_88,CPA_Q87_88,ZA,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,DK,MIO_EUR,46.955
2019,Q87_88,CPA_R90-92,MT,MIO_EUR,0.136
2019,Q87_88,CPA_R90-92,UK,MIO_EUR,0.083
2019,Q87_88,CPA_R90-92,CH,MIO_EUR,0.035
2019,Q87_88,CPA_R90-92,WRL_REST,MIO_EUR,0.034
2019,Q87_88,CPA_R90-92,NO,MIO_EUR,0.032
2019,Q87_88,CPA_R90-92,SE,MIO_EUR,0.028
2019,Q87_88,CPA_R90-92,US,MIO_EUR,0.017
2019,Q87_88,CPA_R90-92,NL,MIO_EUR,0.016
2019,Q87_88,CPA_R90-92,PL,MIO_EUR,0.014
2019,Q87_88,CPA_R90-92,BE,MIO_EUR,0.008
2019,Q87_88,CPA_R90-92,DE,MIO_EUR,0.005
2019,Q87_88,CPA_R90-92,FR,MIO_EUR,0.005
2019,Q87_88,CPA_R90-92,IT,MIO_EUR,0.005
2019,Q87_88,CPA_R90-92,AT,MIO_EUR,0.004
2019,Q87_88,CPA_R90-92,BG,MIO_EUR,0.004
2019,Q87_88,CPA_R90-92,CA,MIO_EUR,0.003
2019,Q87_88,CPA_R90-92,IN,MIO_EUR,0.003
2019,Q87_88,CPA_R90-92,JP,MIO_EUR,0.003
2019,Q87_88,CPA_R90-92,AU,MIO_EUR,0.002
2019,Q87_88,CPA_R90-92,EE,MIO_EUR,0.002
2019,Q87_88,CPA_R90-92,ES,MIO_EUR,0.002
2019,Q87_88,CPA_R90-92,KR,MIO_EUR,0.002
2019,Q87_88,CPA_R90-92,RO,MIO_EUR,0.002
2019,Q87_88,CPA_R90-92,BR,MIO_EUR,0.001
2019,Q87_88,CPA_R90-92,CN,MIO_EUR,0.001
2019,Q87_88,CPA_R90-92,CZ,MIO_EUR,0.001
2019,Q87_88,CPA_R90-92,FI,MIO_EUR,0.001
2019,Q87_88,CPA_R90-92,HR,MIO_EUR,0.001
2019,Q87_88,CPA_R90-92,IE,MIO_EUR,0.001
2019,Q87_88,CPA_R90-92,PT,MIO_EUR,0.001
2019,Q87_88,CPA_R90-92,ZA,MIO_EUR,0.001
2019,Q87_88,CPA_R90-92,AL,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,AR,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,CY,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,EL,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,HU,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,ID,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,LT,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,LU,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,LV,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,ME,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,MK,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,MX,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,RS,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,RU,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,SA,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,SI,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,SK,MIO_EUR,0.0
2019,Q87_88,CPA_R90-92,TR,MIO_EUR,0.0
2019,Q87_88,CPA_R93,DK,MIO_EUR,151.129
2019,Q87_88,CPA_R93,UK,MIO_EUR,0.371
2019,Q87_88,CPA_R93,WRL_REST,MIO_EUR,0.273
2019,Q87_88,CPA_R93,PL,MIO_EUR,0.173
2019,Q87_88,CPA_R93,DE,MIO_EUR,0.132
2019,Q87_88,CPA_R93,US,MIO_EUR,0.068
