year,indicator,origin,origin_is_aggregate,final_demand,unit,value
2020,carbon_dioxide,ES,False,P51G,THS_T,109.564
2020,carbon_dioxide,BR,False,TOTAL,THS_T,108.608
2020,carbon_dioxide,JP,False,P51G,THS_T,107.304
2020,carbon_dioxide,NL,False,P3_S13,THS_T,105.805
2020,carbon_dioxide,CZ,False,P51G,THS_T,105.242
2020,carbon_dioxide,ZA,False,P51G,THS_T,104.082
2020,carbon_dioxide,IE,False,TOTAL,THS_T,103.028
2020,carbon_dioxide,CN,False,P52_P53,THS_T,98.579
2020,carbon_dioxide,LT,False,P31_S14,THS_T,96.963
2020,carbon_dioxide,MX,False,P31_S14,THS_T,96.037
2020,carbon_dioxide,FI,False,P31_S14,THS_T,95.239
2020,carbon_dioxide,UK,False,P3_S13,THS_T,94.071
2020,carbon_dioxide,EXT_EU27_2020,True,P31_S15,THS_T,91.202
2020,carbon_dioxide,BE,False,P51G,THS_T,90.318
2020,carbon_dioxide,EE,False,TOTAL,THS_T,83.027
2020,carbon_dioxide,FI,False,P51G,THS_T,82.929
2020,carbon_dioxide,WRL_REST,False,P52_P53,THS_T,81.884
2020,carbon_dioxide,HU,False,P31_S14,THS_T,79.046
2020,carbon_dioxide,LV,False,TOTAL,THS_T,78.184
2020,carbon_dioxide,SA,False,P31_S14,THS_T,76.888
2020,carbon_dioxide,BG,False,P31_S14,THS_T,74.872
2020,carbon_dioxide,AT,False,P51G,THS_T,69.327
2020,carbon_dioxide,NO,False,P3_S13,THS_T,68.365
2020,carbon_dioxide,EL,False,P31_S14,THS_T,67.684
2020,carbon_dioxide,FR,False,P3_S13,THS_T,67.453
2020,carbon_dioxide,LT,False,P51G,THS_T,67.022
2020,carbon_dioxide,AT,False,P31_S14,THS_T,66.217
2020,carbon_dioxide,AR,False,TOTAL,THS_T,65.67
2020,carbon_dioxide,MX,False,P51G,THS_T,65.045
2020,carbon_dioxide,SE,False,P3_S13,THS_T,63.136
2020,carbon_dioxide,ID,False,P31_S14,THS_T,61.796
2020,carbon_dioxide,BR,False,P31_S14,THS_T,58.146
2020,carbon_dioxide,HU,False,P51G,THS_T,57.731
2020,carbon_dioxide,SK,False,P51G,THS_T,57.153
2020,carbon_dioxide,PT,False,P31_S14,THS_T,56.279
2020,carbon_dioxide,RO,False,P31_S14,THS_T,54.2
2020,carbon_dioxide,SA,False,P51G,THS_T,52.719
2020,carbon_dioxide,AU,False,P31_S14,THS_T,51.857
2020,carbon_dioxide,CH,False,TOTAL,THS_T,49.239
2020,carbon_dioxide,EL,False,P51G,THS_T,48.65
2020,carbon_dioxide,RO,False,P51G,THS_T,48.071
2020,carbon_dioxide,IE,False,P31_S14,THS_T,47.92
2020,carbon_dioxide,SK,False,P31_S14,THS_T,46.927
2020,carbon_dioxide,AU,False,P51G,THS_T,44.99
2020,carbon_dioxide,AR,False,P31_S14,THS_T,44.911
2020,carbon_dioxide,ID,False,P51G,THS_T,44.61
2020,carbon_dioxide,IT,False,P3_S13,THS_T,43.784
2020,carbon_dioxide,LU,False,TOTAL,THS_T,43.377
2020,carbon_dioxide,TR,False,P3_S13,THS_T,41.089
2020,carbon_dioxide,RU,False,P52_P53,THS_T,40.993
2020,carbon_dioxide,EE,False,P31_S14,THS_T,40.754
2020,carbon_dioxide,ES,False,P3_S13,THS_T,39.928
2020,carbon_dioxide,BG,False,P51G,THS_T,39.395
2020,carbon_dioxide,SI,False,TOTAL,THS_T,38.093
2020,carbon_dioxide,BE,False,P3_S13,THS_T,36.777
2020,carbon_dioxide,IE,False,P51G,THS_T,36.252
2020,carbon_dioxide,PT,False,P51G,THS_T,36.18
2020,carbon_dioxide,LV,False,P51G,THS_T,35.83
2020,carbon_dioxide,BR,False,P51G,THS_T,35.6
2020,carbon_dioxide,CA,False,P3_S13,THS_T,34.844
2020,carbon_dioxide,JP,False,P3_S13,THS_T,34.24
2020,carbon_dioxide,LV,False,P31_S14,THS_T,32.598
2020,carbon_dioxide,KR,False,P3_S13,THS_T,31.014
2020,carbon_dioxide,EE,False,P51G,THS_T,29.8
2020,carbon_dioxide,CZ,False,P3_S13,THS_T,29.746
2020,carbon_dioxide,LT,False,P3_S13,THS_T,29.651
2020,carbon_dioxide,FI,False,P3_S13,THS_T,29.573
2020,carbon_dioxide,WRL_REST,False,P31_S15,THS_T,29.05
2020,carbon_dioxide,ZA,False,P3_S13,THS_T,28.769
2020,carbon_dioxide,PL,False,P52_P53,THS_T,26.776
2020,carbon_dioxide,LU,False,P31_S14,THS_T,24.918
2020,carbon_dioxide,HU,False,P3_S13,THS_T,24.526
2020,carbon_dioxide,SA,False,P3_S13,THS_T,24.32
2020,carbon_dioxide,US,False,P52_P53,THS_T,23.12
2020,carbon_dioxide,DE,False,P52_P53,THS_T,21.912
2020,carbon_dioxide,CH,False,P31_S14,THS_T,21.575
2020,carbon_dioxide,EL,False,P3_S13,THS_T,19.916
2020,carbon_dioxide,CH,False,P51G,THS_T,19.827
2020,carbon_dioxide,MX,False,P3_S13,THS_T,19.595
2020,carbon_dioxide,NO,False,P52_P53,THS_T,18.811
2020,carbon_dioxide,CN,False,P31_S15,THS_T,17.993
2020,carbon_dioxide,SI,False,P31_S14,THS_T,17.979
2020,carbon_dioxide,AT,False,P3_S13,THS_T,17.43
2020,carbon_dioxide,NL,False,P52_P53,THS_T,16.807
2020,carbon_dioxide,IE,False,P3_S13,THS_T,16.771
2020,carbon_dioxide,PT,False,P3_S13,THS_T,16.423
2020,carbon_dioxide,ID,False,P3_S13,THS_T,16.39
2020,carbon_dioxide,BG,False,P3_S13,THS_T,15.986
2020,carbon_dioxide,HR,False,TOTAL,THS_T,15.606
2020,carbon_dioxide,SI,False,P51G,THS_T,15.085
2020,carbon_dioxide,AU,False,P3_S13,THS_T,13.753
2020,carbon_dioxide,RO,False,P3_S13,THS_T,13.561
2020,carbon_dioxide,BR,False,P3_S13,THS_T,12.438
2020,carbon_dioxide,UK,False,P52_P53,THS_T,12.231
2020,carbon_dioxide,LU,False,P51G,THS_T,12.041
2020,carbon_dioxide,AR,False,P51G,THS_T,11.678
2020,carbon_dioxide,US,False,P31_S15,THS_T,11.311
2020,carbon_dioxide,SK,False,P3_S13,THS_T,11.148
2020,carbon_dioxide,MT,False,TOTAL,THS_T,10.699
2020,carbon_dioxide,DE,False,P31_S15,THS_T,10.36
2020,carbon_dioxide,SE,False,P52_P53,THS_T,10.156
2020,carbon_dioxide,IN,False,P52_P53,THS_T,9.99
2020,carbon_dioxide,EE,False,P3_S13,THS_T,9.56
2020,carbon_dioxide,LV,False,P3_S13,THS_T,8.01
2020,carbon_dioxide,PL,False,P31_S15,THS_T,7.826
2020,carbon_dioxide,RU,False,P31_S15,THS_T,7.63
2020,carbon_dioxide,AR,False,P3_S13,THS_T,7.435
2020,carbon_dioxide,HR,False,P31_S14,THS_T,7.289
2020,carbon_dioxide,FR,False,P52_P53,THS_T,7.201
2020,carbon_dioxide,CH,False,P3_S13,THS_T,6.826
2020,carbon_dioxide,LU,False,P3_S13,THS_T,6.755
2020,carbon_dioxide,IT,False,P52_P53,THS_T,6.136
2020,carbon_dioxide,MT,False,P31_S14,THS_T,6.06
2020,carbon_dioxide,HR,False,P51G,THS_T,5.877
2020,carbon_dioxide,ES,False,P52_P53,THS_T,5.838
2020,carbon_dioxide,CY,False,TOTAL,THS_T,5.687
2020,carbon_dioxide,IN,False,P31_S15,THS_T,5.31
2020,carbon_dioxide,NL,False,P31_S15,THS_T,4.883
2020,carbon_dioxide,UK,False,P31_S15,THS_T,4.691
2020,carbon_dioxide,SI,False,P3_S13,THS_T,4.404
2020,carbon_dioxide,CA,False,P52_P53,THS_T,4.222
2020,carbon_dioxide,BE,False,P52_P53,THS_T,4.155
2020,carbon_dioxide,JP,False,P52_P53,THS_T,3.907
2020,carbon_dioxide,SA,False,P52_P53,THS_T,3.777
2020,carbon_dioxide,ZA,False,P52_P53,THS_T,3.579
2020,carbon_dioxide,NO,False,P31_S15,THS_T,3.521
2020,carbon_dioxide,CY,False,P31_S14,THS_T,3.445
2020,carbon_dioxide,TR,False,P52_P53,THS_T,3.216
2020,carbon_dioxide,LT,False,P52_P53,THS_T,3.176
2020,carbon_dioxide,SE,False,P31_S15,THS_T,3.096
2020,carbon_dioxide,FR,False,P31_S15,THS_T,3.044
2020,carbon_dioxide,HU,False,P52_P53,THS_T,3.002
2020,carbon_dioxide,MX,False,P52_P53,THS_T,2.765
2020,carbon_dioxide,FI,False,P52_P53,THS_T,2.524
2020,carbon_dioxide,EE,False,P52_P53,THS_T,2.47
2020,carbon_dioxide,KR,False,P52_P53,THS_T,2.467
2020,carbon_dioxide,MT,False,P51G,THS_T,2.386
2020,carbon_dioxide,ID,False,P52_P53,THS_T,2.252
2020,carbon_dioxide,CZ,False,P52_P53,THS_T,2.245
2020,carbon_dioxide,MT,False,P3_S13,THS_T,2.051
2020,carbon_dioxide,HR,False,P3_S13,THS_T,2.048
2020,carbon_dioxide,EL,False,P52_P53,THS_T,1.949
2020,carbon_dioxide,BR,False,P52_P53,THS_T,1.857
2020,carbon_dioxide,AU,False,P52_P53,THS_T,1.824
2020,carbon_dioxide,IT,False,P31_S15,THS_T,1.817
2020,carbon_dioxide,AT,False,P52_P53,THS_T,1.813
2020,carbon_dioxide,BG,False,P52_P53,THS_T,1.77
2020,carbon_dioxide,ES,False,P31_S15,THS_T,1.726
2020,carbon_dioxide,CY,False,P51G,THS_T,1.629
2020,carbon_dioxide,PT,False,P52_P53,THS_T,1.613
2020,carbon_dioxide,CA,False,P31_S15,THS_T,1.606
2020,carbon_dioxide,BE,False,P31_S15,THS_T,1.583
2020,carbon_dioxide,JP,False,P31_S15,THS_T,1.488
2020,carbon_dioxide,RO,False,P52_P53,THS_T,1.46
2020,carbon_dioxide,SK,False,P52_P53,THS_T,1.441
2020,carbon_dioxide,FI,False,P31_S15,THS_T,1.409
2020,carbon_dioxide,LV,False,P52_P53,THS_T,1.409
2020,carbon_dioxide,TR,False,P31_S15,THS_T,1.402
2020,carbon_dioxide,KR,False,P31_S15,THS_T,1.306
2020,carbon_dioxide,ZA,False,P31_S15,THS_T,1.282
2020,carbon_dioxide,IE,False,P52_P53,THS_T,1.28
2020,carbon_dioxide,AR,False,P52_P53,THS_T,1.242
2020,carbon_dioxide,SA,False,P31_S15,THS_T,1.163
2020,carbon_dioxide,LT,False,P31_S15,THS_T,1.139
2020,carbon_dioxide,EL,False,P31_S15,THS_T,1.079
2020,carbon_dioxide,CZ,False,P31_S15,THS_T,1.003
2020,carbon_dioxide,HU,False,P31_S15,THS_T,0.928
2020,carbon_dioxide,MX,False,P31_S15,THS_T,0.909
2020,carbon_dioxide,CY,False,P3_S13,THS_T,0.812
2020,carbon_dioxide,IE,False,P31_S15,THS_T,0.805
2020,carbon_dioxide,BG,False,P31_S15,THS_T,0.751
2020,carbon_dioxide,CH,False,P52_P53,THS_T,0.722
2020,carbon_dioxide,AT,False,P31_S15,THS_T,0.697
2020,carbon_dioxide,ID,False,P31_S15,THS_T,0.649
2020,carbon_dioxide,AU,False,P31_S15,THS_T,0.631
2020,carbon_dioxide,RO,False,P31_S15,THS_T,0.576
2020,carbon_dioxide,BR,False,P31_S15,THS_T,0.567
2020,carbon_dioxide,PT,False,P31_S15,THS_T,0.522
2020,carbon_dioxide,SI,False,P52_P53,THS_T,0.453
2020,carbon_dioxide,SK,False,P31_S15,THS_T,0.452
2020,carbon_dioxide,EE,False,P31_S15,THS_T,0.443
2020,carbon_dioxide,AR,False,P31_S15,THS_T,0.404
2020,carbon_dioxide,LU,False,P31_S15,THS_T,0.337
2020,carbon_dioxide,LV,False,P31_S15,THS_T,0.337
2020,carbon_dioxide,HR,False,P52_P53,THS_T,0.297
2020,carbon_dioxide,CH,False,P31_S15,THS_T,0.289
2020,carbon_dioxide,SI,False,P31_S15,THS_T,0.172
2020,carbon_dioxide,MT,False,P52_P53,THS_T,0.104
2020,carbon_dioxide,MT,False,P31_S15,THS_T,0.098
2020,carbon_dioxide,HR,False,P31_S15,THS_T,0.095
2020,carbon_dioxide,CY,False,P31_S15,THS_T,0.039
2020,carbon_dioxide,CY,False,P52_P53,THS_T,-0.238
2020,carbon_dioxide,LU,False,P52_P53,THS_T,-0.674
2020,greenhouse_gas,WORLD,True,TOTAL,THS_T,53458.188
2020,greenhouse_gas,EU27_2020,True,TOTAL,THS_T,30593.572
2020,greenhouse_gas,WORLD,True,P31_S14,THS_T,29791.657
2020,greenhouse_gas,EXT_EU27_2020,True,TOTAL,THS_T,22864.616
2020,greenhouse_gas,DK,False,TOTAL,THS_T,19683.635
2020,greenhouse_gas,EU27_2020,True,P31_S14,THS_T,18043.043
2020,greenhouse_gas,WORLD,True,P51G,THS_T,15465.628
2020,greenhouse_gas,DK,False,P31_S14,THS_T,12051.984
2020,greenhouse_gas,EXT_EU27_2020,True,P31_S14,THS_T,11748.614
2020,greenhouse_gas,EXT_EU27_2020,True,P51G,THS_T,7858.669
2020,greenhouse_gas,EU27_2020,True,P51G,THS_T,7606.959
2020,greenhouse_gas,WRL_REST,False,TOTAL,THS_T,6961.872
2020,greenhouse_gas,WORLD,True,P3_S13,THS_T,6793.368
2020,greenhouse_gas,CN,False,TOTAL,THS_T,5800.594
2020,greenhouse_gas,DK,False,P51G,THS_T,4149.609
2020,greenhouse_gas,EU27_2020,True,P3_S13,THS_T,4117.942
2020,greenhouse_gas,WRL_REST,False,P31_S14,THS_T,3961.744
2020,greenhouse_gas,DK,False,P3_S13,THS_T,2888.363
2020,greenhouse_gas,DE,False,TOTAL,THS_T,2684.71
2020,greenhouse_gas,EXT_EU27_2020,True,P3_S13,THS_T,2675.426
2020,greenhouse_gas,CN,False,P51G,THS_T,2590.904
2020,greenhouse_gas,CN,False,P31_S14,THS_T,2488.125
2020,greenhouse_gas,US,False,TOTAL,THS_T,2273.659
2020,greenhouse_gas,RU,False,TOTAL,THS_T,2176.207
2020,greenhouse_gas,WRL_REST,False,P51G,THS_T,1976.752
2020,greenhouse_gas,PL,False,TOTAL,THS_T,1890.972
2020,greenhouse_gas,DE,False,P31_S14,THS_T,1460.325
2020,greenhouse_gas,US,False,P31_S14,THS_T,1295.831
2020,greenhouse_gas,NL,False,TOTAL,THS_T,1081.983
2020,greenhouse_gas,WORLD,True,P52_P53,THS_T,1068.145
2020,greenhouse_gas,PL,False,P31_S14,THS_T,1009.306
2020,greenhouse_gas,RU,False,P31_S14,THS_T,995.518
2020,greenhouse_gas,IN,False,TOTAL,THS_T,914.124
2020,greenhouse_gas,DE,False,P51G,THS_T,905.131
2020,greenhouse_gas,UK,False,TOTAL,THS_T,867.748
2020,greenhouse_gas,RU,False,P51G,THS_T,858.381
2020,greenhouse_gas,WRL_REST,False,P3_S13,THS_T,841.986
2020,greenhouse_gas,SE,False,TOTAL,THS_T,736.702
2020,greenhouse_gas,NL,False,P31_S14,THS_T,690.249
2020,greenhouse_gas,FR,False,TOTAL,THS_T,671.615
2020,greenhouse_gas,US,False,P51G,THS_T,625.866
2020,greenhouse_gas,PL,False,P51G,THS_T,622.367
2020,greenhouse_gas,NO,False,TOTAL,THS_T,611.78
2020,greenhouse_gas,EU27_2020,True,P52_P53,THS_T,605.816
2020,greenhouse_gas,CN,False,P3_S13,THS_T,587.743
2020,greenhouse_gas,IT,False,TOTAL,THS_T,552.462
2020,greenhouse_gas,ES,False,TOTAL,THS_T,468.091
2020,greenhouse_gas,UK,False,P31_S14,THS_T,465.52
2020,greenhouse_gas,EXT_EU27_2020,True,P52_P53,THS_T,462.329
2020,greenhouse_gas,IN,False,P31_S14,THS_T,446.382
2020,greenhouse_gas,TR,False,TOTAL,THS_T,443.453
2020,greenhouse_gas,DK,False,P52_P53,THS_T,428.838
2020,greenhouse_gas,SE,False,P31_S14,THS_T,415.732
2020,greenhouse_gas,CA,False,TOTAL,THS_T,409.425
2020,greenhouse_gas,FR,False,P31_S14,THS_T,378.47
2020,greenhouse_gas,ZA,False,TOTAL,THS_T,369.386
2020,greenhouse_gas,BE,False,TOTAL,THS_T,341.494
2020,greenhouse_gas,WORLD,True,P31_S15,THS_T,339.39
2020,greenhouse_gas,NO,False,P31_S14,THS_T,338.452
2020,greenhouse_gas,BR,False,TOTAL,THS_T,331.37
2020,greenhouse_gas,KR,False,TOTAL,THS_T,318.595
2020,greenhouse_gas,CZ,False,TOTAL,THS_T,303.156
2020,greenhouse_gas,IT,False,P31_S14,THS_T,298.757
2020,greenhouse_gas,IN,False,P51G,THS_T,294.949
2020,greenhouse_gas,US,False,P3_S13,THS_T,292.72
2020,greenhouse_gas,JP,False,TOTAL,THS_T,287.089
2020,greenhouse_gas,ES,False,P31_S14,THS_T,277.708
2020,greenhouse_gas,DE,False,P3_S13,THS_T,275.256
2020,greenhouse_gas,UK,False,P51G,THS_T,271.614
2020,greenhouse_gas,FI,False,TOTAL,THS_T,269.444
2020,greenhouse_gas,RU,False,P3_S13,THS_T,248.017
2020,greenhouse_gas,LT,False,TOTAL,THS_T,245.801
2020,greenhouse_gas,MX,False,TOTAL,THS_T,244.629
2020,greenhouse_gas,TR,False,P31_S14,THS_T,242.524
2020,greenhouse_gas,NL,False,P51G,THS_T,237.148
2020,greenhouse_gas,SE,False,P51G,THS_T,223.732
2020,greenhouse_gas,BR,False,P31_S14,THS_T,223.074
2020,greenhouse_gas,ID,False,TOTAL,THS_T,222.626
2020,greenhouse_gas,SA,False,TOTAL,THS_T,222.427
2020,greenhouse_gas,EU27_2020,True,P31_S15,THS_T,219.812
2020,greenhouse_gas,PL,False,P3_S13,THS_T,215.328
2020,greenhouse_gas,CA,False,P31_S14,THS_T,211.697
2020,greenhouse_gas,HU,False,TOTAL,THS_T,206.635
2020,greenhouse_gas,FR,False,P51G,THS_T,196.519
2020,greenhouse_gas,ZA,False,P31_S14,THS_T,191.154
2020,greenhouse_gas,BE,False,P31_S14,THS_T,189.817
2020,greenhouse_gas,IT,False,P51G,THS_T,186.376
2020,greenhouse_gas,AT,False,TOTAL,THS_T,182.608
2020,greenhouse_gas,IE,False,TOTAL,THS_T,178.987
2020,greenhouse_gas,AR,False,TOTAL,THS_T,174.021
2020,greenhouse_gas,NO,False,P51G,THS_T,173.384
2020,greenhouse_gas,AU,False,TOTAL,THS_T,170.791
2020,greenhouse_gas,EL,False,TOTAL,THS_T,167.69
2020,greenhouse_gas,DK,False,P31_S15,THS_T,164.841
2020,greenhouse_gas,BG,False,TOTAL,THS_T,156.959
2020,greenhouse_gas,RO,False,TOTAL,THS_T,155.435
2020,greenhouse_gas,KR,False,P31_S14,THS_T,155.386
2020,greenhouse_gas,IN,False,P3_S13,THS_T,153.598
2020,greenhouse_gas,CZ,False,P31_S14,THS_T,147.73
2020,greenhouse_gas,TR,False,P51G,THS_T,145.11
2020,greenhouse_gas,CA,False,P51G,THS_T,143.191
2020,greenhouse_gas,WRL_REST,False,P52_P53,THS_T,140.251
2020,greenhouse_gas,PT,False,TOTAL,THS_T,137.031
2020,greenhouse_gas,MX,False,P31_S14,THS_T,134.51
2020,greenhouse_gas,ZA,False,P51G,THS_T,133.48
2020,greenhouse_gas,SK,False,TOTAL,THS_T,133.263
2020,greenhouse_gas,JP,False,P31_S14,THS_T,133.2
2020,greenhouse_gas,FI,False,P31_S14,THS_T,132.331
2020,greenhouse_gas,AR,False,P31_S14,THS_T,130.912
2020,greenhouse_gas,LT,False,P31_S14,THS_T,130.583
2020,greenhouse_gas,ES,False,P51G,THS_T,128.103
2020,greenhouse_gas,KR,False,P51G,THS_T,125.463
2020,greenhouse_gas,NL,False,P3_S13,THS_T,123.692
2020,greenhouse_gas,EXT_EU27_2020,True,P31_S15,THS_T,119.578
2020,greenhouse_gas,CZ,False,P51G,THS_T,117.365
2020,greenhouse_gas,CN,False,P52_P53,THS_T,113.246
2020,greenhouse_gas,ID,False,P31_S14,THS_T,113.088
2020,greenhouse_gas,JP,False,P51G,THS_T,112.231
2020,greenhouse_gas,UK,False,P3_S13,THS_T,108.684
2020,greenhouse_gas,SA,False,P31_S14,THS_T,107.205
2020,greenhouse_gas,LV,False,TOTAL,THS_T,107.048
2020,greenhouse_gas,IE,False,P31_S14,THS_T,106.411
2020,greenhouse_gas,HU,False,P31_S14,THS_T,103.85
2020,greenhouse_gas,EE,False,TOTAL,THS_T,102.32
2020,greenhouse_gas,BE,False,P51G,THS_T,102.101
2020,greenhouse_gas,FI,False,P51G,THS_T,95.611
2020,greenhouse_gas,BG,False,P31_S14,THS_T,89.184
2020,greenhouse_gas,EL,False,P31_S14,THS_T,87.757
2020,greenhouse_gas,AT,False,P31_S14,THS_T,85.293
2020,greenhouse_gas,AU,False,P31_S14,THS_T,84.806
2020,greenhouse_gas,FR,False,P3_S13,THS_T,82.071
2020,greenhouse_gas,SE,False,P3_S13,THS_T,78.618
2020,greenhouse_gas,MX,False,P51G,THS_T,78.395
2020,greenhouse_gas,RO,False,P31_S14,THS_T,77.533
2020,greenhouse_gas,ID,False,P51G,THS_T,75.736
2020,greenhouse_gas,NO,False,P3_S13,THS_T,75.42
2020,greenhouse_gas,LT,False,P51G,THS_T,75.252
2020,greenhouse_gas,AT,False,P51G,THS_T,74.293
2020,greenhouse_gas,SA,False,P51G,THS_T,74.088
2020,greenhouse_gas,PT,False,P31_S14,THS_T,72.47
2020,greenhouse_gas,BR,False,P51G,THS_T,69.333
2020,greenhouse_gas,HU,False,P51G,THS_T,67.954
2020,greenhouse_gas,CH,False,TOTAL,THS_T,64.82
2020,greenhouse_gas,RU,False,P52_P53,THS_T,63.331
2020,greenhouse_gas,SK,False,P51G,THS_T,62.632
2020,greenhouse_gas,AU,False,P51G,THS_T,62.298
2020,greenhouse_gas,RO,False,P51G,THS_T,57.654
2020,greenhouse_gas,SK,False,P31_S14,THS_T,55.839
2020,greenhouse_gas,IT,False,P3_S13,THS_T,55.456
2020,greenhouse_gas,EE,False,P31_S14,THS_T,55.061
2020,greenhouse_gas,EL,False,P51G,THS_T,53.789
2020,greenhouse_gas,LV,False,P31_S14,THS_T,52.74
2020,greenhouse_gas,ES,False,P3_S13,THS_T,50.494
2020,greenhouse_gas,TR,False,P3_S13,THS_T,49.542
2020,greenhouse_gas,LU,False,TOTAL,THS_T,49.389
2020,greenhouse_gas,BG,False,P51G,THS_T,46.23
2020,greenhouse_gas,IE,False,P51G,THS_T,45.983
2020,greenhouse_gas,CA,False,P3_S13,THS_T,45.873
2020,greenhouse_gas,US,False,P52_P53,THS_T,44.766
2020,greenhouse_gas,SI,False,TOTAL,THS_T,44.256
2020,greenhouse_gas,PT,False,P51G,THS_T,42.576
2020,greenhouse_gas,BE,False,P3_S13,THS_T,42.435
2020,greenhouse_gas,LV,False,P51G,THS_T,41.435
2020,greenhouse_gas,WRL_REST,False,P31_S15,THS_T,41.139
2020,greenhouse_gas,ZA,False,P3_S13,THS_T,37.898
2020,greenhouse_gas,FI,False,P3_S13,THS_T,36.259
2020,greenhouse_gas,JP,False,P3_S13,THS_T,35.899
2020,greenhouse_gas,PL,False,P52_P53,THS_T,34.496
2020,greenhouse_gas,LT,False,P3_S13,THS_T,34.147
2020,greenhouse_gas,CZ,False,P3_S13,THS_T,34.091
2020,greenhouse_gas,SA,False,P3_S13,THS_T,33.867
2020,greenhouse_gas,KR,False,P3_S13,THS_T,33.578
2020,greenhouse_gas,EE,False,P51G,THS_T,32.865
2020,greenhouse_gas,DE,False,P52_P53,THS_T,31.832
2020,greenhouse_gas,BR,False,P3_S13,THS_T,31.296
2020,greenhouse_gas,HU,False,P3_S13,THS_T,29.894
2020,greenhouse_gas,LU,False,P31_S14,THS_T,29.718
2020,greenhouse_gas,CH,False,P31_S14,THS_T,29.486
2020,greenhouse_gas,ID,False,P3_S13,THS_T,28.279
2020,greenhouse_gas,MX,False,P3_S13,THS_T,26.274
2020,greenhouse_gas,NL,False,P52_P53,THS_T,25.002
2020,greenhouse_gas,CH,False,P51G,THS_T,24.766
2020,greenhouse_gas,IE,False,P3_S13,THS_T,22.791
2020,greenhouse_gas,AR,False,P51G,THS_T,22.728
2020,greenhouse_gas,HR,False,TOTAL,THS_T,22.431
2020,greenhouse_gas,EL,False,P3_S13,THS_T,22.304
2020,greenhouse_gas,SI,False,P31_S14,THS_T,22.024
2020,greenhouse_gas,NO,False,P52_P53,THS_T,20.619
2020,greenhouse_gas,CN,False,P31_S15,THS_T,20.576
2020,greenhouse_gas,AT,False,P3_S13,THS_T,19.908
2020,greenhouse_gas,AU,False,P3_S13,THS_T,19.848
2020,greenhouse_gas,PT,False,P3_S13,THS_T,19.142
2020,greenhouse_gas,BG,False,P3_S13,THS_T,18.466
2020,greenhouse_gas,RO,False,P3_S13,THS_T,17.313
2020,greenhouse_gas,SI,False,P51G,THS_T,16.504
2020,greenhouse_gas,UK,False,P52_P53,THS_T,16.437
2020,greenhouse_gas,AR,False,P3_S13,THS_T,15.791
2020,greenhouse_gas,SE,False,P52_P53,THS_T,14.622
2020,greenhouse_gas,US,False,P31_S15,THS_T,14.476
2020,greenhouse_gas,LU,False,P51G,THS_T,12.706
2020,greenhouse_gas,SK,False,P3_S13,THS_T,12.607
2020,greenhouse_gas,IN,False,P52_P53,THS_T,12.568
2020,greenhouse_gas,DE,False,P31_S15,THS_T,12.166
2020,greenhouse_gas,MT,False,TOTAL,THS_T,11.779
2020,greenhouse_gas,RU,False,P31_S15,THS_T,10.96
2020,greenhouse_gas,EE,False,P3_S13,THS_T,10.888
2020,greenhouse_gas,FR,False,P52_P53,THS_T,10.765
2020,greenhouse_gas,HR,False,P31_S14,THS_T,10.608
2020,greenhouse_gas,LV,False,P3_S13,THS_T,10.167
2020,greenhouse_gas,ES,False,P52_P53,THS_T,9.544
2020,greenhouse_gas,IT,False,P52_P53,THS_T,9.513
2020,greenhouse_gas,PL,False,P31_S15,THS_T,9.475
2020,greenhouse_gas,CH,False,P3_S13,THS_T,9.113
2020,greenhouse_gas,HR,False,P51G,THS_T,8.41
2020,greenhouse_gas,CY,False,TOTAL,THS_T,7.676
2020,greenhouse_gas,LU,False,P3_S13,THS_T,7.209
2020,greenhouse_gas,MT,False,P31_S14,THS_T,6.677
2020,greenhouse_gas,IN,False,P31_S15,THS_T,6.627
2020,greenhouse_gas,CA,False,P52_P53,THS_T,6.518
2020,greenhouse_gas,BR,False,P52_P53,THS_T,6.118
2020,greenhouse_gas,NL,False,P31_S15,THS_T,5.892
2020,greenhouse_gas,SA,False,P52_P53,THS_T,5.603
2020,greenhouse_gas,UK,False,P31_S15,THS_T,5.493
2020,greenhouse_gas,BE,False,P52_P53,THS_T,5.282
2020,greenhouse_gas,ZA,False,P52_P53,THS_T,5.182
2020,greenhouse_gas,SI,False,P3_S13,THS_T,4.946
2020,greenhouse_gas,CY,False,P31_S14,THS_T,4.886
2020,greenhouse_gas,TR,False,P52_P53,THS_T,4.564
2020,greenhouse_gas,LT,False,P52_P53,THS_T,4.475
2020,greenhouse_gas,ID,False,P52_P53,THS_T,4.366
2020,greenhouse_gas,JP,False,P52_P53,THS_T,4.203
2020,greenhouse_gas,MX,False,P52_P53,THS_T,4.138
2020,greenhouse_gas,SE,False,P31_S15,THS_T,3.998
2020,greenhouse_gas,NO,False,P31_S15,THS_T,3.905
2020,greenhouse_gas,FR,False,P31_S15,THS_T,3.79
2020,greenhouse_gas,HU,False,P52_P53,THS_T,3.789
2020,greenhouse_gas,AR,False,P52_P53,THS_T,3.684
2020,greenhouse_gas,FI,False,P52_P53,THS_T,3.451
2020,greenhouse_gas,EE,False,P52_P53,THS_T,2.989
2020,greenhouse_gas,AU,False,P52_P53,THS_T,2.916
2020,greenhouse_gas,HR,False,P3_S13,THS_T,2.854
2020,greenhouse_gas,CZ,False,P52_P53,THS_T,2.806
2020,greenhouse_gas,KR,False,P52_P53,THS_T,2.757
