producing_country_iso3,producing_country_name,producing_world_region,scope,indicator,unit,value,share_of_scope_pct
RoW America,RoW America,America,Scope 3,material_extraction,kt,103.1789869514566,1.9229946790870223
USA,United States,America,Scope 3,material_extraction,kt,76.42297209531678,1.4243304091408846
TUR,Turkey,Middle East,Scope 3,material_extraction,kt,69.4862194522997,1.2950469298512444
AUS,Australia,Asia and Pacific,Scope 3,material_extraction,kt,64.02511795653821,1.1932658460415697
RoW Africa,RoW Africa,Africa,Scope 3,material_extraction,kt,54.95944870137407,1.0243047595342427
NOR,Norway,Europe,Scope 3,material_extraction,kt,49.60973601125121,0.9245996806058111
ITA,Italy,Europe,Scope 3,material_extraction,kt,47.29914314352068,0.881536088672381
GRC,Greece,Europe,Scope 3,material_extraction,kt,45.81001339752273,0.8537824862904202
RoW Europe,RoW Europe,Europe,Scope 3,material_extraction,kt,44.4882513675514,0.8291481937299595
GBR,United Kingdom,Europe,Scope 3,material_extraction,kt,43.96584389984852,0.8194118432346731
FRA,France,Europe,Scope 3,material_extraction,kt,43.89234353245308,0.8180419827660986
FIN,Finland,Europe,Scope 3,material_extraction,kt,43.378840379021604,0.8084715861095805
PRT,Portugal,Europe,Scope 3,material_extraction,kt,35.42179319964696,0.6601724038896506
BEL,Belgium,Europe,Scope 3,material_extraction,kt,31.091640256769864,0.5794693332857177
BRA,Brazil,America,Scope 3,material_extraction,kt,30.534896395327657,0.5690930394801637
IDN,Indonesia,Asia and Pacific,Scope 3,material_extraction,kt,28.181339616658107,0.5252287091932221
ESP,Spain,Europe,Scope 3,material_extraction,kt,27.430065970224817,0.5112268734773004
CZE,Czech Republic,Europe,Scope 3,material_extraction,kt,27.284811397274954,0.5085196965690113
ZAF,South Africa,Africa,Scope 3,material_extraction,kt,26.85008804377329,0.500417555616107
CAN,Canada,America,Scope 3,material_extraction,kt,26.801729878609798,0.49951628204241366
BGR,Bulgaria,Europe,Scope 3,material_extraction,kt,25.84962606436821,0.481771481256703
AUT,Austria,Europe,Scope 3,material_extraction,kt,23.96207921670244,0.44659239439188936
HUN,Hungary,Europe,Scope 3,material_extraction,kt,22.945939735790525,0.4276541311588613
ROU,Romania,Europe,Scope 3,material_extraction,kt,21.90746118700739,0.4082995243473453
CHE,Switzerland,Europe,Scope 3,material_extraction,kt,20.697101509478497,0.38574148914619927
NLD,Netherlands,Europe,Scope 3,material_extraction,kt,20.61708462170146,0.38425017726207755
MEX,Mexico,America,Scope 3,material_extraction,kt,19.051666236977916,0.3550747481043494
JPN,Japan,Asia and Pacific,Scope 3,material_extraction,kt,17.797450150599754,0.33169934065180995
TWN,Taiwan,Asia and Pacific,Scope 3,material_extraction,kt,14.991011836976739,0.2793944469545877
IRL,Ireland,Europe,Scope 3,material_extraction,kt,11.911597481764575,0.22200197204530012
SVK,Slovakia,Europe,Scope 3,material_extraction,kt,11.560872889932263,0.21546535500877298
KOR,South Korea,Asia and Pacific,Scope 3,material_extraction,kt,10.15835965809051,0.18932606481153808
LTU,Lithuania,Europe,Scope 3,material_extraction,kt,8.825127941064162,0.16447800636880566
EST,Estonia,Europe,Scope 3,material_extraction,kt,8.605467107664728,0.1603840854425451
HRV,Croatia,Europe,Scope 3,material_extraction,kt,6.6270245320079395,0.12351093269820601
LVA,Latvia,Europe,Scope 3,material_extraction,kt,5.827094990824821,0.10860227448407395
SVN,Slovenia,Europe,Scope 3,material_extraction,kt,5.018394269899353,0.09353014372119713
CYP,Cyprus,Middle East,Scope 3,material_extraction,kt,3.189051163153104,0.05943582699610064
MLT,Malta,Europe,Scope 3,material_extraction,kt,0.9232283133677822,0.017206634670914146
LUX,Luxembourg,Europe,Scope 3,material_extraction,kt,0.3971967193755414,0.00740273965152751
DNK,Denmark,Denmark,Scope 1,waste_generation,kt,42.71652604695465,100.0
DNK,Denmark,Denmark,Scope 2,waste_generation,kt,10.413632296719197,96.98889968708251
DEU,Germany,Europe,Scope 2,waste_generation,kt,0.08757731850204718,0.8156642674751213
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,waste_generation,kt,0.04483317510057791,0.41756038609633733
RoW Europe,RoW Europe,Europe,Scope 2,waste_generation,kt,0.023196610636886897,0.21604505306473473
CZE,Czech Republic,Europe,Scope 2,waste_generation,kt,0.01911766372963228,0.17805517968104606
RUS,Russia,Europe,Scope 2,waste_generation,kt,0.017433154957768572,0.16236625888558337
HRV,Croatia,Europe,Scope 2,waste_generation,kt,0.016768607627508533,0.15617689935036955
CAN,Canada,America,Scope 2,waste_generation,kt,0.012898072581369477,0.12012810056153704
FIN,Finland,Europe,Scope 2,waste_generation,kt,0.01216932225232571,0.11334077693164257
NLD,Netherlands,Europe,Scope 2,waste_generation,kt,0.012107662929930773,0.11276650374202553
POL,Poland,Europe,Scope 2,waste_generation,kt,0.0110704434682398,0.10310620736732744
GBR,United Kingdom,Europe,Scope 2,waste_generation,kt,0.010829317791338278,0.10086044782612014
BEL,Belgium,Europe,Scope 2,waste_generation,kt,0.010469735106256725,0.09751142147500018
SWE,Sweden,Europe,Scope 2,waste_generation,kt,0.01046213542293705,0.09744064070397393
AUT,Austria,Europe,Scope 2,waste_generation,kt,0.00713933496687722,0.06649324877286923
HUN,Hungary,Europe,Scope 2,waste_generation,kt,0.004008192921743623,0.037330895708305514
TUR,Turkey,Middle East,Scope 2,waste_generation,kt,0.00393068700059479,0.03660903288491513
SVN,Slovenia,Europe,Scope 2,waste_generation,kt,0.00335193748858299,0.031218763979209203
EST,Estonia,Europe,Scope 2,waste_generation,kt,0.003076271122107292,0.02865130463328652
ESP,Spain,Europe,Scope 2,waste_generation,kt,0.002631937765431918,0.024512940407406408
SVK,Slovakia,Europe,Scope 2,waste_generation,kt,0.00211806980646865,0.01972695541156628
RoW Africa,RoW Africa,Africa,Scope 2,waste_generation,kt,0.0018070245944031094,0.01682998997130617
AUS,Australia,Asia and Pacific,Scope 2,waste_generation,kt,0.001422651830415594,0.01325007756547091
BGR,Bulgaria,Europe,Scope 2,waste_generation,kt,0.001353971969633449,0.012610417556540037
GRC,Greece,Europe,Scope 2,waste_generation,kt,0.0011059630893760597,0.010300550286080736
ITA,Italy,Europe,Scope 2,waste_generation,kt,0.0006709190900312714,0.006248703859237706
RoW America,RoW America,America,Scope 2,waste_generation,kt,0.0005472115963467482,0.005096535878494939
ZAF,South Africa,Africa,Scope 2,waste_generation,kt,0.0004464294682495279,0.004157886670057695
PRT,Portugal,Europe,Scope 2,waste_generation,kt,0.00033423503849055715,0.003112947307567387
CHE,Switzerland,Europe,Scope 2,waste_generation,kt,0.00026659192677302345,0.002482943213898657
LVA,Latvia,Europe,Scope 2,waste_generation,kt,8.35223384829198e-05,0.0007778976132374664
RoW Middle East,RoW Middle East,Middle East,Scope 2,waste_generation,kt,3.565904364392648e-05,0.0003321157602239988
LTU,Lithuania,Europe,Scope 2,waste_generation,kt,1.5855267185722152e-05,0.0001476703684911531
NOR,Norway,Europe,Scope 2,waste_generation,kt,1.0052100870031433e-05,9.362172344370829e-05
BRA,Brazil,America,Scope 2,waste_generation,kt,4.987340143171132e-06,4.6450327711664924e-05
LUX,Luxembourg,Europe,Scope 2,waste_generation,kt,4.083332764678346e-06,3.803072171341566e-05
MLT,Malta,Europe,Scope 2,waste_generation,kt,5.503309515840147e-07,5.125588453386693e-06
FRA,France,Europe,Scope 2,waste_generation,kt,2.1940604333010822e-07,2.0434705317939608e-06
IRL,Ireland,Europe,Scope 2,waste_generation,kt,1.608460835335198e-07,1.4980637126785718e-06
MEX,Mexico,America,Scope 2,waste_generation,kt,5.3714776240699867e-08,5.002804877376593e-07
USA,United States,America,Scope 2,waste_generation,kt,2.0427684266339095e-09,1.9025624908722284e-08
CHN,China,Asia and Pacific,Scope 2,waste_generation,kt,1.0583430407637585e-10,9.857033942661586e-10
IND,India,Asia and Pacific,Scope 2,waste_generation,kt,1.0418268861436708e-10,9.703208301615215e-10
CYP,Cyprus,Middle East,Scope 2,waste_generation,kt,6.584381581631809e-11,6.132460860208739e-10
JPN,Japan,Asia and Pacific,Scope 2,waste_generation,kt,1.4769024276510358e-11,1.3755348501039693e-10
DNK,Denmark,Denmark,Scope 3,waste_generation,kt,109.34137150844609,39.18520470699549
CHN,China,Asia and Pacific,Scope 3,waste_generation,kt,17.09468301351871,6.126305569838093
SWE,Sweden,Europe,Scope 3,waste_generation,kt,13.865329798789121,4.968986386398015
RoW Africa,RoW Africa,Africa,Scope 3,waste_generation,kt,13.7946017767604,4.943639237523975
DEU,Germany,Europe,Scope 3,waste_generation,kt,13.634510440842114,4.886266518641536
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,waste_generation,kt,11.63746548686405,4.170575703251882
POL,Poland,Europe,Scope 3,waste_generation,kt,7.628936030171715,2.7340193004233577
IND,India,Asia and Pacific,Scope 3,waste_generation,kt,6.910367427466357,2.4765023385947402
BEL,Belgium,Europe,Scope 3,waste_generation,kt,6.2508923569261805,2.2401630163256674
RoW Europe,RoW Europe,Europe,Scope 3,waste_generation,kt,5.752116282670736,2.0614141831711326
NLD,Netherlands,Europe,Scope 3,waste_generation,kt,5.6936433771386525,2.0404589606283965
USA,United States,America,Scope 3,waste_generation,kt,5.666291813085206,2.030656846188959
GBR,United Kingdom,Europe,Scope 3,waste_generation,kt,4.432701502419199,1.5885690236095642
GRC,Greece,Europe,Scope 3,waste_generation,kt,4.393732567246569,1.574603534784182
RUS,Russia,Europe,Scope 3,waste_generation,kt,4.333663944879337,1.5530764473564798
FIN,Finland,Europe,Scope 3,waste_generation,kt,4.303029433262043,1.5420978068632993
ITA,Italy,Europe,Scope 3,waste_generation,kt,3.348406203892764,1.1999847882974148
CAN,Canada,America,Scope 3,waste_generation,kt,2.473690667025023,0.8865086822298752
FRA,France,Europe,Scope 3,waste_generation,kt,2.4664215860598153,0.8839036259577268
RoW Middle East,RoW Middle East,Middle East,Scope 3,waste_generation,kt,2.3803391791192934,0.8530538506979142
ESP,Spain,Europe,Scope 3,waste_generation,kt,2.2988322184052254,0.8238438005900364
JPN,Japan,Asia and Pacific,Scope 3,waste_generation,kt,2.146006878862397,0.7690750325401564
NOR,Norway,Europe,Scope 3,waste_generation,kt,2.0870018541655915,0.7479291118370579
PRT,Portugal,Europe,Scope 3,waste_generation,kt,1.9784478358912705,0.7090260747783209
AUT,Austria,Europe,Scope 3,waste_generation,kt,1.9443791468616811,0.6968167112473329
CZE,Czech Republic,Europe,Scope 3,waste_generation,kt,1.8967109982939345,0.6797336425619696
ZAF,South Africa,Africa,Scope 3,waste_generation,kt,1.8117165401364164,0.6492737608546576
KOR,South Korea,Asia and Pacific,Scope 3,waste_generation,kt,1.7322173998732207,0.6207832632299516
HUN,Hungary,Europe,Scope 3,waste_generation,kt,1.6951463203083341,0.6074979182464457
IDN,Indonesia,Asia and Pacific,Scope 3,waste_generation,kt,1.5769175031617848,0.5651276759654111
IRL,Ireland,Europe,Scope 3,waste_generation,kt,1.384024970534052,0.4959998310043237
TUR,Turkey,Middle East,Scope 3,waste_generation,kt,1.365764669335573,0.48945579711667014
AUS,Australia,Asia and Pacific,Scope 3,waste_generation,kt,1.2630163084702626,0.4526333620376989
RoW America,RoW America,America,Scope 3,waste_generation,kt,1.1907708559277699,0.4267424041324523
BRA,Brazil,America,Scope 3,waste_generation,kt,1.178321998675967,0.42228104597450766
CHE,Switzerland,Europe,Scope 3,waste_generation,kt,1.1272372066487975,0.4039735379802047
LVA,Latvia,Europe,Scope 3,waste_generation,kt,1.0714624117040603,0.38398525058954025
SVK,Slovakia,Europe,Scope 3,waste_generation,kt,1.0091227441696273,0.361644277543358
BGR,Bulgaria,Europe,Scope 3,waste_generation,kt,0.8140479459188815,0.2917343633253819
SVN,Slovenia,Europe,Scope 3,waste_generation,kt,0.5317031874265409,0.19054908453440794
CYP,Cyprus,Middle East,Scope 3,waste_generation,kt,0.5300562231085025,0.1899588538371237
ROU,Romania,Europe,Scope 3,waste_generation,kt,0.5175721129919294,0.18548486193676778
EST,Estonia,Europe,Scope 3,waste_generation,kt,0.4942081891471052,0.17711181771766019
LUX,Luxembourg,Europe,Scope 3,waste_generation,kt,0.4752947839493267,0.1703337277398511
HRV,Croatia,Europe,Scope 3,waste_generation,kt,0.44753877541078946,0.16038667054249658
MEX,Mexico,America,Scope 3,waste_generation,kt,0.4388970775761025,0.1572897028165883
MLT,Malta,Europe,Scope 3,waste_generation,kt,0.359103198804465,0.12869357830400824
LTU,Lithuania,Europe,Scope 3,waste_generation,kt,0.26967376684491906,0.09664431323790797
