producing_world_region,producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
Middle East,Non-metallic mineral products,Scope 3,waste_generation,kt,0.007196387753002955,0.003367324968791242
Middle East,Transport Equipment,Scope 3,waste_generation,kt,0.007056820453132837,0.0033020188082826855
Middle East,Furniture and timber,Scope 3,waste_generation,kt,0.006899494306491637,0.003228402949881009
Africa,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.004828793236890532,0.0022594830342384823
Africa,"Steam, hot water supply and water distribution",Scope 3,waste_generation,kt,0.0044818421703479005,0.0020971381148961027
Africa,Furniture and timber,Scope 3,waste_generation,kt,0.0043437935477622005,0.002032542572007785
Middle East,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.003827697853972675,0.0017910517052520402
Denmark,Transport,Scope 3,waste_generation,kt,0.0034564168560882315,0.0016173223541491467
America,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.002349011482158419,0.001099146583999546
Denmark,Textile,Scope 3,waste_generation,kt,0.002217771016549206,0.0010377367056091996
Denmark,Natural gas and gaseous fuels,Scope 3,waste_generation,kt,0.0005001057182360678,0.00023400885692254013
