time,c_dest,c_orig,nace_r2,na_item,unit,value
2021,DK,KR,A03,TOTAL,THS_T,0.517
2021,DK,LT,A03,TOTAL,THS_T,0.701
2021,DK,LU,A03,TOTAL,THS_T,0
2021,DK,LV,A03,TOTAL,THS_T,0.113
2021,DK,MT,A03,TOTAL,THS_T,0.012
2021,DK,MX,A03,TOTAL,THS_T,0.103
2021,DK,NL,A03,TOTAL,THS_T,7.332
2021,DK,NO,A03,TOTAL,THS_T,22.074
2021,DK,PL,A03,TOTAL,THS_T,6.831
2021,DK,PT,A03,TOTAL,THS_T,0.149
2021,DK,RO,A03,TOTAL,THS_T,0.01
2021,DK,RU,A03,TOTAL,THS_T,1.438
2021,DK,SA,A03,TOTAL,THS_T,0.028
2021,DK,SE,A03,TOTAL,THS_T,1.032
2021,DK,SI,A03,TOTAL,THS_T,0.004
2021,DK,SK,A03,TOTAL,THS_T,0.001
2021,DK,TR,A03,TOTAL,THS_T,0.091
2021,DK,UK,A03,TOTAL,THS_T,3.501
2021,DK,US,A03,TOTAL,THS_T,3.311
2021,DK,WORLD,A03,TOTAL,THS_T,138.241
2021,DK,WRL_REST,A03,TOTAL,THS_T,27.744
2021,DK,ZA,A03,TOTAL,THS_T,0.32
2021,DK,AR,B,TOTAL,THS_T,2.533
2021,DK,AT,B,TOTAL,THS_T,1.33
2021,DK,AU,B,TOTAL,THS_T,15.57
2021,DK,BE,B,TOTAL,THS_T,1.405
2021,DK,BG,B,TOTAL,THS_T,1.07
2021,DK,BR,B,TOTAL,THS_T,13.663
2021,DK,CA,B,TOTAL,THS_T,23.591
2021,DK,CH,B,TOTAL,THS_T,0.137
2021,DK,CN,B,TOTAL,THS_T,185.245
2021,DK,CY,B,TOTAL,THS_T,0.039
2021,DK,CZ,B,TOTAL,THS_T,10.1
2021,DK,DE,B,TOTAL,THS_T,38.351
2021,DK,DK,B,TOTAL,THS_T,427.893
2021,DK,EE,B,TOTAL,THS_T,0.491
2021,DK,EL,B,TOTAL,THS_T,0.132
2021,DK,ES,B,TOTAL,THS_T,2.563
2021,DK,EU27_2020,B,TOTAL,THS_T,538.975
2021,DK,EXT_EU27_2020,B,TOTAL,THS_T,1608.752
2021,DK,FI,B,TOTAL,THS_T,4.665
2021,DK,FR,B,TOTAL,THS_T,0.765
2021,DK,HR,B,TOTAL,THS_T,0.962
2021,DK,HU,B,TOTAL,THS_T,0.919
2021,DK,ID,B,TOTAL,THS_T,26.984
2021,DK,IE,B,TOTAL,THS_T,0.09
2021,DK,IN,B,TOTAL,THS_T,30.614
2021,DK,IT,B,TOTAL,THS_T,7.4
2021,DK,JP,B,TOTAL,THS_T,0.387
2021,DK,KR,B,TOTAL,THS_T,0.392
2021,DK,LT,B,TOTAL,THS_T,0.145
2021,DK,LU,B,TOTAL,THS_T,0.019
2021,DK,LV,B,TOTAL,THS_T,0.457
2021,DK,MT,B,TOTAL,THS_T,0.011
2021,DK,MX,B,TOTAL,THS_T,8.54
2021,DK,NL,B,TOTAL,THS_T,7.105
2021,DK,NO,B,TOTAL,THS_T,115.789
2021,DK,PL,B,TOTAL,THS_T,16.986
2021,DK,PT,B,TOTAL,THS_T,1.125
2021,DK,RO,B,TOTAL,THS_T,1.229
2021,DK,RU,B,TOTAL,THS_T,302.011
2021,DK,SA,B,TOTAL,THS_T,57.375
2021,DK,SE,B,TOTAL,THS_T,13.248
2021,DK,SI,B,TOTAL,THS_T,0.217
2021,DK,SK,B,TOTAL,THS_T,0.258
2021,DK,TR,B,TOTAL,THS_T,1.607
2021,DK,UK,B,TOTAL,THS_T,77.322
2021,DK,US,B,TOTAL,THS_T,132.648
2021,DK,WORLD,B,TOTAL,THS_T,2147.727
2021,DK,WRL_REST,B,TOTAL,THS_T,588.313
2021,DK,ZA,B,TOTAL,THS_T,26.031
2021,DK,AR,C,TOTAL,THS_T,9.467
2021,DK,AT,C,TOTAL,THS_T,124.83
2021,DK,AU,C,TOTAL,THS_T,25.201
2021,DK,BE,C,TOTAL,THS_T,171.868
2021,DK,BG,C,TOTAL,THS_T,24.607
2021,DK,BR,C,TOTAL,THS_T,53.059
2021,DK,CA,C,TOTAL,THS_T,124.687
2021,DK,CH,C,TOTAL,THS_T,16.817
2021,DK,CN,C,TOTAL,THS_T,2539.716
2021,DK,CY,C,TOTAL,THS_T,1.189
2021,DK,CZ,C,TOTAL,THS_T,110.998
2021,DK,DE,C,TOTAL,THS_T,1281.78
2021,DK,DK,C,TOTAL,THS_T,2886.715
2021,DK,EE,C,TOTAL,THS_T,13.592
2021,DK,EL,C,TOTAL,THS_T,28.22
2021,DK,ES,C,TOTAL,THS_T,175.863
2021,DK,EU27_2020,C,TOTAL,THS_T,6969.363
2021,DK,EXT_EU27_2020,C,TOTAL,THS_T,6688.704
2021,DK,FI,C,TOTAL,THS_T,109.492
2021,DK,FR,C,TOTAL,THS_T,255.088
2021,DK,HR,C,TOTAL,THS_T,7.255
2021,DK,HU,C,TOTAL,THS_T,67.227
2021,DK,ID,C,TOTAL,THS_T,53.697
2021,DK,IE,C,TOTAL,THS_T,26.218
2021,DK,IN,C,TOTAL,THS_T,343.133
2021,DK,IT,C,TOTAL,THS_T,250.12
2021,DK,JP,C,TOTAL,THS_T,114.043
2021,DK,KR,C,TOTAL,THS_T,151.875
2021,DK,LT,C,TOTAL,THS_T,57.505
2021,DK,LU,C,TOTAL,THS_T,6.932
2021,DK,LV,C,TOTAL,THS_T,22.924
2021,DK,MT,C,TOTAL,THS_T,0.181
2021,DK,MX,C,TOTAL,THS_T,68.531
2021,DK,NL,C,TOTAL,THS_T,312.444
2021,DK,NO,C,TOTAL,THS_T,195.139
2021,DK,PL,C,TOTAL,THS_T,479.314
2021,DK,PT,C,TOTAL,THS_T,48.958
2021,DK,RO,C,TOTAL,THS_T,65.753
2021,DK,RU,C,TOTAL,THS_T,737.238
