time,c_dest,c_orig,prd_ava,ind_use,unit,value
2024,DK,AL,CPA_S96,B,MIO_EUR,0
2024,DK,AR,CPA_S96,B,MIO_EUR,0
2024,DK,AT,CPA_S96,B,MIO_EUR,0
2024,DK,AU,CPA_S96,B,MIO_EUR,0
2024,DK,BE,CPA_S96,B,MIO_EUR,0
2024,DK,BG,CPA_S96,B,MIO_EUR,0
2024,DK,BR,CPA_S96,B,MIO_EUR,0
2024,DK,CA,CPA_S96,B,MIO_EUR,0
2024,DK,CH,CPA_S96,B,MIO_EUR,0
2024,DK,CN,CPA_S96,B,MIO_EUR,0
2024,DK,CY,CPA_S96,B,MIO_EUR,0
2024,DK,CZ,CPA_S96,B,MIO_EUR,0
2024,DK,DE,CPA_S96,B,MIO_EUR,0
2024,DK,DK,CPA_S96,B,MIO_EUR,0.283
2024,DK,EE,CPA_S96,B,MIO_EUR,0
2024,DK,EL,CPA_S96,B,MIO_EUR,0
2024,DK,ES,CPA_S96,B,MIO_EUR,0
2024,DK,FI,CPA_S96,B,MIO_EUR,0
2024,DK,FR,CPA_S96,B,MIO_EUR,0
2024,DK,HR,CPA_S96,B,MIO_EUR,0
2024,DK,HU,CPA_S96,B,MIO_EUR,0
2024,DK,ID,CPA_S96,B,MIO_EUR,0
2024,DK,IE,CPA_S96,B,MIO_EUR,0
2024,DK,IN,CPA_S96,B,MIO_EUR,0
2024,DK,IT,CPA_S96,B,MIO_EUR,0
2024,DK,JP,CPA_S96,B,MIO_EUR,0
2024,DK,KR,CPA_S96,B,MIO_EUR,0
2024,DK,LT,CPA_S96,B,MIO_EUR,0
2024,DK,LU,CPA_S96,B,MIO_EUR,0
2024,DK,LV,CPA_S96,B,MIO_EUR,0
2024,DK,ME,CPA_S96,B,MIO_EUR,0
2024,DK,MK,CPA_S96,B,MIO_EUR,0
2024,DK,MT,CPA_S96,B,MIO_EUR,0
2024,DK,MX,CPA_S96,B,MIO_EUR,0
2024,DK,NL,CPA_S96,B,MIO_EUR,0
2024,DK,NO,CPA_S96,B,MIO_EUR,0
2024,DK,PL,CPA_S96,B,MIO_EUR,0
2024,DK,PT,CPA_S96,B,MIO_EUR,0
2024,DK,RO,CPA_S96,B,MIO_EUR,0
2024,DK,RS,CPA_S96,B,MIO_EUR,0
2024,DK,RU,CPA_S96,B,MIO_EUR,0
2024,DK,SA,CPA_S96,B,MIO_EUR,0
2024,DK,SE,CPA_S96,B,MIO_EUR,0
2024,DK,SI,CPA_S96,B,MIO_EUR,0
2024,DK,SK,CPA_S96,B,MIO_EUR,0
2024,DK,TR,CPA_S96,B,MIO_EUR,0
2024,DK,UK,CPA_S96,B,MIO_EUR,0
2024,DK,US,CPA_S96,B,MIO_EUR,0
2024,DK,WRL_REST,CPA_S96,B,MIO_EUR,0
2024,DK,ZA,CPA_S96,B,MIO_EUR,0
2024,DK,AL,CPA_T,B,MIO_EUR,0
2024,DK,AR,CPA_T,B,MIO_EUR,0
2024,DK,AT,CPA_T,B,MIO_EUR,0
2024,DK,AU,CPA_T,B,MIO_EUR,0
2024,DK,BE,CPA_T,B,MIO_EUR,0
2024,DK,BG,CPA_T,B,MIO_EUR,0
2024,DK,BR,CPA_T,B,MIO_EUR,0
2024,DK,CA,CPA_T,B,MIO_EUR,0
2024,DK,CH,CPA_T,B,MIO_EUR,0
2024,DK,CN,CPA_T,B,MIO_EUR,0
2024,DK,CY,CPA_T,B,MIO_EUR,0
2024,DK,CZ,CPA_T,B,MIO_EUR,0
2024,DK,DE,CPA_T,B,MIO_EUR,0
2024,DK,DK,CPA_T,B,MIO_EUR,0
2024,DK,EE,CPA_T,B,MIO_EUR,0
2024,DK,EL,CPA_T,B,MIO_EUR,0
2024,DK,ES,CPA_T,B,MIO_EUR,0
2024,DK,FI,CPA_T,B,MIO_EUR,0
2024,DK,FR,CPA_T,B,MIO_EUR,0
2024,DK,HR,CPA_T,B,MIO_EUR,0
2024,DK,HU,CPA_T,B,MIO_EUR,0
2024,DK,ID,CPA_T,B,MIO_EUR,0
2024,DK,IE,CPA_T,B,MIO_EUR,0
2024,DK,IN,CPA_T,B,MIO_EUR,0
2024,DK,IT,CPA_T,B,MIO_EUR,0
2024,DK,JP,CPA_T,B,MIO_EUR,0
2024,DK,KR,CPA_T,B,MIO_EUR,0
2024,DK,LT,CPA_T,B,MIO_EUR,0
2024,DK,LU,CPA_T,B,MIO_EUR,0
2024,DK,LV,CPA_T,B,MIO_EUR,0
2024,DK,ME,CPA_T,B,MIO_EUR,0
2024,DK,MK,CPA_T,B,MIO_EUR,0
2024,DK,MT,CPA_T,B,MIO_EUR,0
2024,DK,MX,CPA_T,B,MIO_EUR,0
2024,DK,NL,CPA_T,B,MIO_EUR,0
2024,DK,NO,CPA_T,B,MIO_EUR,0
2024,DK,PL,CPA_T,B,MIO_EUR,0
2024,DK,PT,CPA_T,B,MIO_EUR,0
2024,DK,RO,CPA_T,B,MIO_EUR,0
2024,DK,RS,CPA_T,B,MIO_EUR,0
2024,DK,RU,CPA_T,B,MIO_EUR,0
2024,DK,SA,CPA_T,B,MIO_EUR,0
2024,DK,SE,CPA_T,B,MIO_EUR,0
2024,DK,SI,CPA_T,B,MIO_EUR,0
2024,DK,SK,CPA_T,B,MIO_EUR,0
2024,DK,TR,CPA_T,B,MIO_EUR,0
2024,DK,UK,CPA_T,B,MIO_EUR,0.002
2024,DK,US,CPA_T,B,MIO_EUR,0
2024,DK,WRL_REST,CPA_T,B,MIO_EUR,0
2024,DK,ZA,CPA_T,B,MIO_EUR,0
2024,DK,AL,CPA_U,B,MIO_EUR,0
2024,DK,AR,CPA_U,B,MIO_EUR,0
2024,DK,AT,CPA_U,B,MIO_EUR,0
2024,DK,AU,CPA_U,B,MIO_EUR,0
2024,DK,BE,CPA_U,B,MIO_EUR,0
2024,DK,BG,CPA_U,B,MIO_EUR,0
2024,DK,BR,CPA_U,B,MIO_EUR,0
2024,DK,CA,CPA_U,B,MIO_EUR,0
2024,DK,CH,CPA_U,B,MIO_EUR,0
2024,DK,CN,CPA_U,B,MIO_EUR,0
2024,DK,CY,CPA_U,B,MIO_EUR,0
2024,DK,CZ,CPA_U,B,MIO_EUR,0
2024,DK,DE,CPA_U,B,MIO_EUR,0
2024,DK,DK,CPA_U,B,MIO_EUR,0
2024,DK,EE,CPA_U,B,MIO_EUR,0
2024,DK,EL,CPA_U,B,MIO_EUR,0
2024,DK,ES,CPA_U,B,MIO_EUR,0
2024,DK,FI,CPA_U,B,MIO_EUR,0
2024,DK,FR,CPA_U,B,MIO_EUR,0
2024,DK,HR,CPA_U,B,MIO_EUR,0
2024,DK,HU,CPA_U,B,MIO_EUR,0
2024,DK,ID,CPA_U,B,MIO_EUR,0
2024,DK,IE,CPA_U,B,MIO_EUR,0
2024,DK,IN,CPA_U,B,MIO_EUR,0
2024,DK,IT,CPA_U,B,MIO_EUR,0
2024,DK,JP,CPA_U,B,MIO_EUR,0
2024,DK,KR,CPA_U,B,MIO_EUR,0
2024,DK,LT,CPA_U,B,MIO_EUR,0
2024,DK,LU,CPA_U,B,MIO_EUR,0
2024,DK,LV,CPA_U,B,MIO_EUR,0
2024,DK,ME,CPA_U,B,MIO_EUR,0
2024,DK,MK,CPA_U,B,MIO_EUR,0
2024,DK,MT,CPA_U,B,MIO_EUR,0
2024,DK,MX,CPA_U,B,MIO_EUR,0
2024,DK,NL,CPA_U,B,MIO_EUR,0
2024,DK,NO,CPA_U,B,MIO_EUR,0
2024,DK,PL,CPA_U,B,MIO_EUR,0
2024,DK,PT,CPA_U,B,MIO_EUR,0
2024,DK,RO,CPA_U,B,MIO_EUR,0
2024,DK,RS,CPA_U,B,MIO_EUR,0
2024,DK,RU,CPA_U,B,MIO_EUR,0
2024,DK,SA,CPA_U,B,MIO_EUR,0
2024,DK,SE,CPA_U,B,MIO_EUR,0
2024,DK,SI,CPA_U,B,MIO_EUR,0
2024,DK,SK,CPA_U,B,MIO_EUR,0
2024,DK,TR,CPA_U,B,MIO_EUR,0
2024,DK,UK,CPA_U,B,MIO_EUR,0
2024,DK,US,CPA_U,B,MIO_EUR,0
2024,DK,WRL_REST,CPA_U,B,MIO_EUR,0
2024,DK,ZA,CPA_U,B,MIO_EUR,0
2024,DK,DOM,D1,B,MIO_EUR,544.536
2024,DK,DOM,D21X31,B,MIO_EUR,15.302
2024,DK,DOM,D29X39,B,MIO_EUR,24.828
2024,DK,DOM,OP_NRES,B,MIO_EUR,0
2024,DK,DOM,OP_RES,B,MIO_EUR,0
2024,DK,DOM,B2A3G,C10-12,MIO_EUR,1986.977
2024,DK,AL,CPA_A01,C10-12,MIO_EUR,0.232
2024,DK,AR,CPA_A01,C10-12,MIO_EUR,0.342
2024,DK,AT,CPA_A01,C10-12,MIO_EUR,0.384
2024,DK,AU,CPA_A01,C10-12,MIO_EUR,0.103
2024,DK,BE,CPA_A01,C10-12,MIO_EUR,3.621
2024,DK,BG,CPA_A01,C10-12,MIO_EUR,1.698
2024,DK,BR,CPA_A01,C10-12,MIO_EUR,4.66
2024,DK,CA,CPA_A01,C10-12,MIO_EUR,0.52
2024,DK,CH,CPA_A01,C10-12,MIO_EUR,0.128
2024,DK,CN,CPA_A01,C10-12,MIO_EUR,2.491
2024,DK,CY,CPA_A01,C10-12,MIO_EUR,0.025
2024,DK,CZ,CPA_A01,C10-12,MIO_EUR,1.026
2024,DK,DE,CPA_A01,C10-12,MIO_EUR,52.711
2024,DK,DK,CPA_A01,C10-12,MIO_EUR,4271.776
2024,DK,EE,CPA_A01,C10-12,MIO_EUR,1.494
2024,DK,EL,CPA_A01,C10-12,MIO_EUR,1.93
2024,DK,ES,CPA_A01,C10-12,MIO_EUR,41.421
2024,DK,FI,CPA_A01,C10-12,MIO_EUR,1.236
2024,DK,FR,CPA_A01,C10-12,MIO_EUR,12.894
2024,DK,HR,CPA_A01,C10-12,MIO_EUR,0.083
2024,DK,HU,CPA_A01,C10-12,MIO_EUR,0.985
2024,DK,ID,CPA_A01,C10-12,MIO_EUR,0.244
2024,DK,IE,CPA_A01,C10-12,MIO_EUR,1.533
2024,DK,IN,CPA_A01,C10-12,MIO_EUR,0.935
2024,DK,IT,CPA_A01,C10-12,MIO_EUR,30.557
2024,DK,JP,CPA_A01,C10-12,MIO_EUR,0.965
2024,DK,KR,CPA_A01,C10-12,MIO_EUR,0.065
2024,DK,LT,CPA_A01,C10-12,MIO_EUR,4.729
2024,DK,LU,CPA_A01,C10-12,MIO_EUR,0.18
2024,DK,LV,CPA_A01,C10-12,MIO_EUR,2.653
2024,DK,ME,CPA_A01,C10-12,MIO_EUR,0.019
2024,DK,MK,CPA_A01,C10-12,MIO_EUR,0.019
2024,DK,MT,CPA_A01,C10-12,MIO_EUR,0.001
2024,DK,MX,CPA_A01,C10-12,MIO_EUR,0.483
2024,DK,NL,CPA_A01,C10-12,MIO_EUR,79.883
2024,DK,NO,CPA_A01,C10-12,MIO_EUR,0.971
2024,DK,PL,CPA_A01,C10-12,MIO_EUR,23.581
2024,DK,PT,CPA_A01,C10-12,MIO_EUR,1.655
2024,DK,RO,CPA_A01,C10-12,MIO_EUR,0.765
2024,DK,RS,CPA_A01,C10-12,MIO_EUR,0.075
2024,DK,RU,CPA_A01,C10-12,MIO_EUR,0.021
2024,DK,SA,CPA_A01,C10-12,MIO_EUR,0.06
2024,DK,SE,CPA_A01,C10-12,MIO_EUR,30.009
2024,DK,SI,CPA_A01,C10-12,MIO_EUR,0.444
2024,DK,SK,CPA_A01,C10-12,MIO_EUR,0.354
2024,DK,TR,CPA_A01,C10-12,MIO_EUR,3.116
2024,DK,UK,CPA_A01,C10-12,MIO_EUR,5.443
2024,DK,US,CPA_A01,C10-12,MIO_EUR,6.942
2024,DK,WRL_REST,CPA_A01,C10-12,MIO_EUR,50.294
2024,DK,ZA,CPA_A01,C10-12,MIO_EUR,0.505
2024,DK,AL,CPA_A02,C10-12,MIO_EUR,0
2024,DK,AR,CPA_A02,C10-12,MIO_EUR,0.001
2024,DK,AT,CPA_A02,C10-12,MIO_EUR,0.039
2024,DK,AU,CPA_A02,C10-12,MIO_EUR,0.006
2024,DK,BE,CPA_A02,C10-12,MIO_EUR,0.041
2024,DK,BG,CPA_A02,C10-12,MIO_EUR,0.019
2024,DK,BR,CPA_A02,C10-12,MIO_EUR,0.021
2024,DK,CA,CPA_A02,C10-12,MIO_EUR,0.017
2024,DK,CH,CPA_A02,C10-12,MIO_EUR,0.034
2024,DK,CN,CPA_A02,C10-12,MIO_EUR,0.03
2024,DK,CY,CPA_A02,C10-12,MIO_EUR,0
2024,DK,CZ,CPA_A02,C10-12,MIO_EUR,0.014
2024,DK,DE,CPA_A02,C10-12,MIO_EUR,0.705
2024,DK,DK,CPA_A02,C10-12,MIO_EUR,0.006
2024,DK,EE,CPA_A02,C10-12,MIO_EUR,0.054
2024,DK,EL,CPA_A02,C10-12,MIO_EUR,0.005
2024,DK,ES,CPA_A02,C10-12,MIO_EUR,0.049
2024,DK,FI,CPA_A02,C10-12,MIO_EUR,0.026
2024,DK,FR,CPA_A02,C10-12,MIO_EUR,0.127
2024,DK,HR,CPA_A02,C10-12,MIO_EUR,0.003
2024,DK,HU,CPA_A02,C10-12,MIO_EUR,0.013
2024,DK,ID,CPA_A02,C10-12,MIO_EUR,0.005
2024,DK,IE,CPA_A02,C10-12,MIO_EUR,0.008
2024,DK,IN,CPA_A02,C10-12,MIO_EUR,0.087
2024,DK,IT,CPA_A02,C10-12,MIO_EUR,0.047
2024,DK,JP,CPA_A02,C10-12,MIO_EUR,0.006
2024,DK,KR,CPA_A02,C10-12,MIO_EUR,0.016
2024,DK,LT,CPA_A02,C10-12,MIO_EUR,0.108
2024,DK,LU,CPA_A02,C10-12,MIO_EUR,0.004
2024,DK,LV,CPA_A02,C10-12,MIO_EUR,0.09
2024,DK,ME,CPA_A02,C10-12,MIO_EUR,0
2024,DK,MK,CPA_A02,C10-12,MIO_EUR,0
2024,DK,MT,CPA_A02,C10-12,MIO_EUR,0
2024,DK,MX,CPA_A02,C10-12,MIO_EUR,0.011
2024,DK,NL,CPA_A02,C10-12,MIO_EUR,0.081
2024,DK,NO,CPA_A02,C10-12,MIO_EUR,0.287
2024,DK,PL,CPA_A02,C10-12,MIO_EUR,0.241
2024,DK,PT,CPA_A02,C10-12,MIO_EUR,0.019
2024,DK,RO,CPA_A02,C10-12,MIO_EUR,0.068
2024,DK,RS,CPA_A02,C10-12,MIO_EUR,0.001
2024,DK,RU,CPA_A02,C10-12,MIO_EUR,0.007
2024,DK,SA,CPA_A02,C10-12,MIO_EUR,0.001
2024,DK,SE,CPA_A02,C10-12,MIO_EUR,1.275
2024,DK,SI,CPA_A02,C10-12,MIO_EUR,0.006
2024,DK,SK,CPA_A02,C10-12,MIO_EUR,0.003
2024,DK,TR,CPA_A02,C10-12,MIO_EUR,0.009
2024,DK,UK,CPA_A02,C10-12,MIO_EUR,0.042
2024,DK,US,CPA_A02,C10-12,MIO_EUR,0.196
2024,DK,WRL_REST,CPA_A02,C10-12,MIO_EUR,0.4
2024,DK,ZA,CPA_A02,C10-12,MIO_EUR,0.002
2024,DK,AL,CPA_A03,C10-12,MIO_EUR,0.004
2024,DK,AR,CPA_A03,C10-12,MIO_EUR,2.434
2024,DK,AT,CPA_A03,C10-12,MIO_EUR,0.183
2024,DK,AU,CPA_A03,C10-12,MIO_EUR,0.183
2024,DK,BE,CPA_A03,C10-12,MIO_EUR,0.473
2024,DK,BG,CPA_A03,C10-12,MIO_EUR,0.073
2024,DK,BR,CPA_A03,C10-12,MIO_EUR,0.545
2024,DK,CA,CPA_A03,C10-12,MIO_EUR,0.314
2024,DK,CH,CPA_A03,C10-12,MIO_EUR,0.335
2024,DK,CN,CPA_A03,C10-12,MIO_EUR,1.6
2024,DK,CY,CPA_A03,C10-12,MIO_EUR,0.047
2024,DK,CZ,CPA_A03,C10-12,MIO_EUR,0.431
2024,DK,DE,CPA_A03,C10-12,MIO_EUR,4.265
2024,DK,DK,CPA_A03,C10-12,MIO_EUR,69.111
2024,DK,EE,CPA_A03,C10-12,MIO_EUR,1.19
2024,DK,EL,CPA_A03,C10-12,MIO_EUR,0.271
2024,DK,ES,CPA_A03,C10-12,MIO_EUR,1.952
2024,DK,FI,CPA_A03,C10-12,MIO_EUR,1.616
2024,DK,FR,CPA_A03,C10-12,MIO_EUR,5.022
2024,DK,HR,CPA_A03,C10-12,MIO_EUR,0.061
2024,DK,HU,CPA_A03,C10-12,MIO_EUR,0.198
2024,DK,ID,CPA_A03,C10-12,MIO_EUR,0.184
2024,DK,IE,CPA_A03,C10-12,MIO_EUR,1.15
2024,DK,IN,CPA_A03,C10-12,MIO_EUR,2.523
2024,DK,IT,CPA_A03,C10-12,MIO_EUR,0.719
2024,DK,JP,CPA_A03,C10-12,MIO_EUR,0.482
2024,DK,KR,CPA_A03,C10-12,MIO_EUR,0.107
2024,DK,LT,CPA_A03,C10-12,MIO_EUR,0.576
2024,DK,LU,CPA_A03,C10-12,MIO_EUR,0.16
2024,DK,LV,CPA_A03,C10-12,MIO_EUR,0.218
2024,DK,ME,CPA_A03,C10-12,MIO_EUR,0.005
2024,DK,MK,CPA_A03,C10-12,MIO_EUR,0.012
2024,DK,MT,CPA_A03,C10-12,MIO_EUR,0.682
2024,DK,MX,CPA_A03,C10-12,MIO_EUR,0.122
2024,DK,NL,CPA_A03,C10-12,MIO_EUR,5.697
2024,DK,NO,CPA_A03,C10-12,MIO_EUR,523.727
2024,DK,PL,CPA_A03,C10-12,MIO_EUR,9.432
2024,DK,PT,CPA_A03,C10-12,MIO_EUR,0.346
2024,DK,RO,CPA_A03,C10-12,MIO_EUR,0.617
2024,DK,RS,CPA_A03,C10-12,MIO_EUR,0.016
2024,DK,RU,CPA_A03,C10-12,MIO_EUR,0.132
2024,DK,SA,CPA_A03,C10-12,MIO_EUR,0.219
2024,DK,SE,CPA_A03,C10-12,MIO_EUR,10.916
2024,DK,SI,CPA_A03,C10-12,MIO_EUR,0.232
2024,DK,SK,CPA_A03,C10-12,MIO_EUR,0.051
2024,DK,TR,CPA_A03,C10-12,MIO_EUR,0.401
2024,DK,UK,CPA_A03,C10-12,MIO_EUR,15.861
2024,DK,US,CPA_A03,C10-12,MIO_EUR,20.52
2024,DK,WRL_REST,CPA_A03,C10-12,MIO_EUR,85.438
2024,DK,ZA,CPA_A03,C10-12,MIO_EUR,0.023
2024,DK,AL,CPA_B,C10-12,MIO_EUR,0
2024,DK,AR,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,AT,CPA_B,C10-12,MIO_EUR,0.003
2024,DK,AU,CPA_B,C10-12,MIO_EUR,0.004
2024,DK,BE,CPA_B,C10-12,MIO_EUR,0
2024,DK,BG,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,BR,CPA_B,C10-12,MIO_EUR,0.016
2024,DK,CA,CPA_B,C10-12,MIO_EUR,0.006
2024,DK,CH,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,CN,CPA_B,C10-12,MIO_EUR,0.009
2024,DK,CY,CPA_B,C10-12,MIO_EUR,0
2024,DK,CZ,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,DE,CPA_B,C10-12,MIO_EUR,0.551
2024,DK,DK,CPA_B,C10-12,MIO_EUR,252.251
2024,DK,EE,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,EL,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,ES,CPA_B,C10-12,MIO_EUR,0.004
2024,DK,FI,CPA_B,C10-12,MIO_EUR,0.024
2024,DK,FR,CPA_B,C10-12,MIO_EUR,0.003
2024,DK,HR,CPA_B,C10-12,MIO_EUR,0
2024,DK,HU,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,ID,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,IE,CPA_B,C10-12,MIO_EUR,0.005
2024,DK,IN,CPA_B,C10-12,MIO_EUR,0.003
2024,DK,IT,CPA_B,C10-12,MIO_EUR,0.055
2024,DK,JP,CPA_B,C10-12,MIO_EUR,0.004
2024,DK,KR,CPA_B,C10-12,MIO_EUR,0
2024,DK,LT,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,LU,CPA_B,C10-12,MIO_EUR,0
2024,DK,LV,CPA_B,C10-12,MIO_EUR,0.007
2024,DK,ME,CPA_B,C10-12,MIO_EUR,0
2024,DK,MK,CPA_B,C10-12,MIO_EUR,0
2024,DK,MT,CPA_B,C10-12,MIO_EUR,0
2024,DK,MX,CPA_B,C10-12,MIO_EUR,0.004
2024,DK,NL,CPA_B,C10-12,MIO_EUR,0.065
2024,DK,NO,CPA_B,C10-12,MIO_EUR,8.265
2024,DK,PL,CPA_B,C10-12,MIO_EUR,0.047
2024,DK,PT,CPA_B,C10-12,MIO_EUR,0.003
2024,DK,RO,CPA_B,C10-12,MIO_EUR,0.001
2024,DK,RS,CPA_B,C10-12,MIO_EUR,0
2024,DK,RU,CPA_B,C10-12,MIO_EUR,0
2024,DK,SA,CPA_B,C10-12,MIO_EUR,0.002
2024,DK,SE,CPA_B,C10-12,MIO_EUR,0.134
2024,DK,SI,CPA_B,C10-12,MIO_EUR,0
2024,DK,SK,CPA_B,C10-12,MIO_EUR,0
2024,DK,TR,CPA_B,C10-12,MIO_EUR,0.01
2024,DK,UK,CPA_B,C10-12,MIO_EUR,0.11
2024,DK,US,CPA_B,C10-12,MIO_EUR,3.584
2024,DK,WRL_REST,CPA_B,C10-12,MIO_EUR,1.018
2024,DK,ZA,CPA_B,C10-12,MIO_EUR,0.002
2024,DK,AL,CPA_C10-12,C10-12,MIO_EUR,0.054
2024,DK,AR,CPA_C10-12,C10-12,MIO_EUR,14.95
2024,DK,AT,CPA_C10-12,C10-12,MIO_EUR,18.959
2024,DK,AU,CPA_C10-12,C10-12,MIO_EUR,3.583
2024,DK,BE,CPA_C10-12,C10-12,MIO_EUR,57.959
2024,DK,BG,CPA_C10-12,C10-12,MIO_EUR,1.709
2024,DK,BR,CPA_C10-12,C10-12,MIO_EUR,41.256
2024,DK,CA,CPA_C10-12,C10-12,MIO_EUR,14.894
2024,DK,CH,CPA_C10-12,C10-12,MIO_EUR,9.571
2024,DK,CN,CPA_C10-12,C10-12,MIO_EUR,26.455
2024,DK,CY,CPA_C10-12,C10-12,MIO_EUR,0.416
2024,DK,CZ,CPA_C10-12,C10-12,MIO_EUR,14.286
2024,DK,DE,CPA_C10-12,C10-12,MIO_EUR,350.214
2024,DK,DK,CPA_C10-12,C10-12,MIO_EUR,6170.967
2024,DK,EE,CPA_C10-12,C10-12,MIO_EUR,2.745
2024,DK,EL,CPA_C10-12,C10-12,MIO_EUR,7.216
2024,DK,ES,CPA_C10-12,C10-12,MIO_EUR,43.956
2024,DK,FI,CPA_C10-12,C10-12,MIO_EUR,20.366
2024,DK,FR,CPA_C10-12,C10-12,MIO_EUR,76.972
2024,DK,HR,CPA_C10-12,C10-12,MIO_EUR,0.623
2024,DK,HU,CPA_C10-12,C10-12,MIO_EUR,13.313
2024,DK,ID,CPA_C10-12,C10-12,MIO_EUR,8.771
2024,DK,IE,CPA_C10-12,C10-12,MIO_EUR,41.378
2024,DK,IN,CPA_C10-12,C10-12,MIO_EUR,3.302
2024,DK,IT,CPA_C10-12,C10-12,MIO_EUR,111.266
2024,DK,JP,CPA_C10-12,C10-12,MIO_EUR,0.941
2024,DK,KR,CPA_C10-12,C10-12,MIO_EUR,2.365
2024,DK,LT,CPA_C10-12,C10-12,MIO_EUR,11.61
2024,DK,LU,CPA_C10-12,C10-12,MIO_EUR,5.969
2024,DK,LV,CPA_C10-12,C10-12,MIO_EUR,8.659
2024,DK,ME,CPA_C10-12,C10-12,MIO_EUR,0.032
2024,DK,MK,CPA_C10-12,C10-12,MIO_EUR,0.219
2024,DK,MT,CPA_C10-12,C10-12,MIO_EUR,0.052
2024,DK,MX,CPA_C10-12,C10-12,MIO_EUR,4.15
2024,DK,NL,CPA_C10-12,C10-12,MIO_EUR,278.136
2024,DK,NO,CPA_C10-12,C10-12,MIO_EUR,52.742
2024,DK,PL,CPA_C10-12,C10-12,MIO_EUR,161.182
2024,DK,PT,CPA_C10-12,C10-12,MIO_EUR,7.265
2024,DK,RO,CPA_C10-12,C10-12,MIO_EUR,2.563
2024,DK,RS,CPA_C10-12,C10-12,MIO_EUR,0.933
2024,DK,RU,CPA_C10-12,C10-12,MIO_EUR,1.562
2024,DK,SA,CPA_C10-12,C10-12,MIO_EUR,0.957
2024,DK,SE,CPA_C10-12,C10-12,MIO_EUR,171.785
2024,DK,SI,CPA_C10-12,C10-12,MIO_EUR,1.41
2024,DK,SK,CPA_C10-12,C10-12,MIO_EUR,1.159
2024,DK,TR,CPA_C10-12,C10-12,MIO_EUR,7.454
2024,DK,UK,CPA_C10-12,C10-12,MIO_EUR,42.976
2024,DK,US,CPA_C10-12,C10-12,MIO_EUR,40.234
2024,DK,WRL_REST,CPA_C10-12,C10-12,MIO_EUR,457.352
2024,DK,ZA,CPA_C10-12,C10-12,MIO_EUR,7.662
2024,DK,AL,CPA_C13-15,C10-12,MIO_EUR,0.003
2024,DK,AR,CPA_C13-15,C10-12,MIO_EUR,0.001
2024,DK,AT,CPA_C13-15,C10-12,MIO_EUR,0.026
2024,DK,AU,CPA_C13-15,C10-12,MIO_EUR,0.015
2024,DK,BE,CPA_C13-15,C10-12,MIO_EUR,0.176
2024,DK,BG,CPA_C13-15,C10-12,MIO_EUR,0.02
2024,DK,BR,CPA_C13-15,C10-12,MIO_EUR,0.011
2024,DK,CA,CPA_C13-15,C10-12,MIO_EUR,0.01
2024,DK,CH,CPA_C13-15,C10-12,MIO_EUR,0.025
2024,DK,CN,CPA_C13-15,C10-12,MIO_EUR,1.163
2024,DK,CY,CPA_C13-15,C10-12,MIO_EUR,0.001
2024,DK,CZ,CPA_C13-15,C10-12,MIO_EUR,0.04
2024,DK,DE,CPA_C13-15,C10-12,MIO_EUR,0.65
2024,DK,DK,CPA_C13-15,C10-12,MIO_EUR,3.292
2024,DK,EE,CPA_C13-15,C10-12,MIO_EUR,0.042
2024,DK,EL,CPA_C13-15,C10-12,MIO_EUR,0.027
2024,DK,ES,CPA_C13-15,C10-12,MIO_EUR,0.147
2024,DK,FI,CPA_C13-15,C10-12,MIO_EUR,0.027
2024,DK,FR,CPA_C13-15,C10-12,MIO_EUR,0.106
2024,DK,HR,CPA_C13-15,C10-12,MIO_EUR,0.005
2024,DK,HU,CPA_C13-15,C10-12,MIO_EUR,0.013
2024,DK,ID,CPA_C13-15,C10-12,MIO_EUR,0.025
2024,DK,IE,CPA_C13-15,C10-12,MIO_EUR,0.039
2024,DK,IN,CPA_C13-15,C10-12,MIO_EUR,0.324
2024,DK,IT,CPA_C13-15,C10-12,MIO_EUR,0.528
2024,DK,JP,CPA_C13-15,C10-12,MIO_EUR,0.01
2024,DK,KR,CPA_C13-15,C10-12,MIO_EUR,0.044
2024,DK,LT,CPA_C13-15,C10-12,MIO_EUR,0.104
2024,DK,LU,CPA_C13-15,C10-12,MIO_EUR,0.031
2024,DK,LV,CPA_C13-15,C10-12,MIO_EUR,0.013
2024,DK,ME,CPA_C13-15,C10-12,MIO_EUR,0
2024,DK,MK,CPA_C13-15,C10-12,MIO_EUR,0.005
2024,DK,MT,CPA_C13-15,C10-12,MIO_EUR,0
2024,DK,MX,CPA_C13-15,C10-12,MIO_EUR,0.011
2024,DK,NL,CPA_C13-15,C10-12,MIO_EUR,0.154
2024,DK,NO,CPA_C13-15,C10-12,MIO_EUR,0.079
2024,DK,PL,CPA_C13-15,C10-12,MIO_EUR,0.311
2024,DK,PT,CPA_C13-15,C10-12,MIO_EUR,0.243
2024,DK,RO,CPA_C13-15,C10-12,MIO_EUR,0.019
