indicator,unit,purchased_sector_group,value,expenditure_meur,footprint
material_extraction,kt per MEUR,Food and catering,0.2756327492218089,1078.5601179864439,297.2864905216021
material_extraction,kt per MEUR,Waste management and disposal,0.275062409969643,378.12286474918034,104.00738644253491
material_extraction,kt per MEUR,Furniture and timber,0.2717042272945304,109.99605846326483,29.886394070205363
climate_change,kt CO2eq per MEUR,Furniture and timber,0.2707573704347481,109.99605846326483,29.782243547700407
land_use,km2 per MEUR,Transport Equipment,0.2676662704412223,27.717787030084533,7.4191166792268115
material_extraction,kt per MEUR,"Electrical, electronic and measuring equipment",0.2530040218162042,821.569490698872,207.86038534830516
land_use,km2 per MEUR,"Steam, hot water supply and water distribution",0.2501178057688667,8.373216391970915,2.0942905111876726
climate_change,kt CO2eq per MEUR,"Electrical, electronic and measuring equipment",0.2313642282367839,821.569490698872,190.0817911584321
land_use,km2 per MEUR,Metal Products,0.23133903365774405,87.0475599509959,20.137498401327935
land_use,km2 per MEUR,Coal and Petroleum,0.21767171946623742,31.900644250267217,6.943868086036406
land_use,km2 per MEUR,Waste management and disposal,0.2084987350312938,378.12286474918034,78.83813898661309
material_extraction,kt per MEUR,Transport,0.20424188445409439,2302.9301272405387,470.354788953715
land_use,km2 per MEUR,General and special Machinery,0.20361346362586882,240.6887131419103,49.00746253847753
material_extraction,kt per MEUR,Natural gas and gaseous fuels,0.20168139613264816,29.731101871466393,5.99621013399933
land_use,km2 per MEUR,Transport,0.20050486790186603,2302.9301272405387,461.74870094959175
climate_change,kt CO2eq per MEUR,Services,0.1849753469862645,7270.725787061677,1344.9050253037146
land_use,km2 per MEUR,"Electrical, electronic and measuring equipment",0.17658716661575624,821.569490698872,145.0786285404637
land_use,km2 per MEUR,Services,0.17542796005364641,7270.725787061677,1275.4885929336726
material_extraction,kt per MEUR,Services,0.1742368722146028,7270.725787061677,1266.8285198676826
land_use,km2 per MEUR,Natural gas and gaseous fuels,0.1717904213519414,29.731101871466393,5.107518517756705
waste_generation,kt per MEUR,Electricity,0.12625986129899527,134.27236290324603,16.953209916452202
waste_generation,kt per MEUR,Paper Products,0.10701932701447849,72.74530802345267,7.785153908130846
waste_generation,kt per MEUR,Waste management and disposal,0.10272930644042924,378.12286474918034,38.844299644951526
waste_generation,kt per MEUR,"Steam, hot water supply and water distribution",0.04699354190313367,8.373216391970915,0.39348709538009097
waste_generation,kt per MEUR,Chemical,0.04398658925802188,1309.799781229012,57.61362498716747
waste_generation,kt per MEUR,Coal and Petroleum,0.03956539669933851,31.900644250267217,1.2621616447262947
waste_generation,kt per MEUR,Food and catering,0.03947881653369964,1078.5601179864439,42.58027701855225
waste_generation,kt per MEUR,Natural gas and gaseous fuels,0.027669096613255985,29.731101871466393,0.8226327301001595
waste_generation,kt per MEUR,Non-metallic mineral products,0.0255366471312198,16.875901718247963,0.43095394720004415
waste_generation,kt per MEUR,Transport Equipment,0.022905789946450705,27.717787030084533,0.6348978074915721
waste_generation,kt per MEUR,Textile,0.02280271456063981,15.384971808799358,0.35081912067954213
waste_generation,kt per MEUR,Metal Products,0.021288354769631136,87.05072908825848,1.8531668037858953
blue_water_consumption,Mm3 per MEUR,Food and catering,0.021205359170680185,1078.5601179864439,22.87125468907374
waste_generation,kt per MEUR,Minerals and Metals,0.020844393373598405,9.76331489520346,0.20351037630593358
blue_water_consumption,Mm3 per MEUR,Textile,0.01983541014284144,15.384971808799358,0.3051672258635884
waste_generation,kt per MEUR,Construction,0.015441311241819529,1024.518388409179,15.81990730839348
waste_generation,kt per MEUR,Furniture and timber,0.014262886309055063,109.99605846326483,1.5688612763057204
waste_generation,kt per MEUR,General and special Machinery,0.013439495714391713,240.6887131419103,3.23473492877316
waste_generation,kt per MEUR,Transport,0.011596906325775102,2302.9301272405387,26.706864960413863
waste_generation,kt per MEUR,"Electrical, electronic and measuring equipment",0.011260213129398042,821.569490698872,9.2510475658803
blue_water_consumption,Mm3 per MEUR,Chemical,0.009519825540275834,1309.799781229012,12.469065409991648
waste_generation,kt per MEUR,Services,0.009191971081959495,7270.725787061677,66.83230117952812
blue_water_consumption,Mm3 per MEUR,Paper Products,0.006188301191769377,72.74530802345267,0.45016987633716254
blue_water_consumption,Mm3 per MEUR,Minerals and Metals,0.005784613829163581,9.76331489520346,0.0564770063612727
blue_water_consumption,Mm3 per MEUR,Electricity,0.0052372375133392145,134.27236290324603,0.7032162560015769
blue_water_consumption,Mm3 per MEUR,Non-metallic mineral products,0.005177916582387655,16.875901718247963,0.08738201134966045
blue_water_consumption,Mm3 per MEUR,Metal Products,0.004430968401614089,87.0475599509959,0.3857049875804709
blue_water_consumption,Mm3 per MEUR,Transport Equipment,0.004175432999205499,27.717787030084533,0.11573376263036515
blue_water_consumption,Mm3 per MEUR,Coal and Petroleum,0.004138469745593899,31.900644250267217,0.13201985109468484
blue_water_consumption,Mm3 per MEUR,Waste management and disposal,0.003572807422791528,378.12286474918034,1.3509601779030684
blue_water_consumption,Mm3 per MEUR,General and special Machinery,0.003282084428248074,240.6887131419103,0.7899606774581314
blue_water_consumption,Mm3 per MEUR,Furniture and timber,0.003273290837231471,109.99605846326483,0.360049090299382
blue_water_consumption,Mm3 per MEUR,"Steam, hot water supply and water distribution",0.0032301828072626476,8.373216391970915,0.02704701963083423
blue_water_consumption,Mm3 per MEUR,Construction,0.0029858742002903367,1024.518388409179,3.0590830236740016
blue_water_consumption,Mm3 per MEUR,"Electrical, electronic and measuring equipment",0.0028666672114777024,821.569490698872,2.3551663209368914
blue_water_consumption,Mm3 per MEUR,Transport,0.0025215398380385276,2302.9301272405387,5.806930060056153
blue_water_consumption,Mm3 per MEUR,Services,0.0024437698856413993,7270.725787061677,17.767980725177686
blue_water_consumption,Mm3 per MEUR,Natural gas and gaseous fuels,0.002442227132754163,29.731101871466393,0.0726101036771733
