producing_country_iso3,producing_country_name,producing_world_region,producing_sector_group,indicator,unit,value,analysis_year,model
LVA,Latvia,Europe,Construction,climate_change,kt CO2eq,0.022577334172783656,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Natural gas and gaseous fuels,material_extraction,kt,0.022470587881382502,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Minerals and Metals,climate_change,kt CO2eq,0.022338001217119475,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SWE,Sweden,Europe,Metal Products,blue_water_consumption,Mm3,0.02225440274025845,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TUR,Turkey,Middle East,Services,land_use,km2,0.022189501049250077,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,"Electrical, electronic and measuring equipment",waste_generation,kt,0.022101170282909352,2019,EXIOBASE v3.8.2 IOT_2016_ixi
USA,United States,America,Services,waste_generation,kt,0.02193075725601246,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Paper Products,waste_generation,kt,0.021925133033234866,2019,EXIOBASE v3.8.2 IOT_2016_ixi
MEX,Mexico,America,Textile,land_use,km2,0.021747248095626084,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LVA,Latvia,Europe,Construction,waste_generation,kt,0.021636604500668403,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,Transport Equipment,waste_generation,kt,0.021614537736047552,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Services,waste_generation,kt,0.02157131887775131,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,General and special Machinery,climate_change,kt CO2eq,0.021508505673862616,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Waste management and disposal,waste_generation,kt,0.021442005509409657,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHE,Switzerland,Europe,Chemical,waste_generation,kt,0.021425229630139903,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GRC,Greece,Europe,Metal Products,waste_generation,kt,0.021361096219591053,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Services,blue_water_consumption,Mm3,0.021334585309597226,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DEU,Germany,Europe,Textile,waste_generation,kt,0.0212269905600041,2019,EXIOBASE v3.8.2 IOT_2016_ixi
EST,Estonia,Europe,Coal and Petroleum,material_extraction,kt,0.021148677569184943,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Furniture and timber,waste_generation,kt,0.021111668912347798,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Metal Products,waste_generation,kt,0.02105847990825957,2019,EXIOBASE v3.8.2 IOT_2016_ixi
EST,Estonia,Europe,Textile,climate_change,kt CO2eq,0.020953919376287492,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Textile,land_use,km2,0.02079350306544903,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Transport Equipment,waste_generation,kt,0.020783461019440175,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HRV,Croatia,Europe,Metal Products,waste_generation,kt,0.020775440571885496,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Paper Products,waste_generation,kt,0.02064097417996869,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Textile,land_use,km2,0.02060679104868307,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Transport,waste_generation,kt,0.020596901134032956,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Paper Products,waste_generation,kt,0.020579633856838912,2019,EXIOBASE v3.8.2 IOT_2016_ixi
USA,United States,America,Construction,climate_change,kt CO2eq,0.0205560046483534,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Paper Products,material_extraction,kt,0.020436929384142606,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Services,material_extraction,kt,0.020334394351000058,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BRA,Brazil,America,Textile,climate_change,kt CO2eq,0.02033428471094977,2019,EXIOBASE v3.8.2 IOT_2016_ixi
EST,Estonia,Europe,Natural gas and gaseous fuels,material_extraction,kt,0.02024731881332435,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TUR,Turkey,Middle East,Textile,waste_generation,kt,0.020005630575866403,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Transport,waste_generation,kt,0.019981141174473485,2019,EXIOBASE v3.8.2 IOT_2016_ixi
MEX,Mexico,America,Metal Products,waste_generation,kt,0.019970872435997045,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Construction,climate_change,kt CO2eq,0.019921542966718,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,"Steam, hot water supply and water distribution",waste_generation,kt,0.019667774260601147,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GRC,Greece,Europe,Electricity,blue_water_consumption,Mm3,0.019642866339807316,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SWE,Sweden,Europe,Chemical,blue_water_consumption,Mm3,0.01960976474568283,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NOR,Norway,Europe,Services,waste_generation,kt,0.019537961988434837,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,General and special Machinery,material_extraction,kt,0.019528035472731874,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BRA,Brazil,America,Furniture and timber,climate_change,kt CO2eq,0.019469807533365146,2019,EXIOBASE v3.8.2 IOT_2016_ixi
MEX,Mexico,America,General and special Machinery,climate_change,kt CO2eq,0.019283077237108502,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IRL,Ireland,Europe,Chemical,material_extraction,kt,0.01926871547690056,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FIN,Finland,Europe,Paper Products,blue_water_consumption,Mm3,0.019242372398779215,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ITA,Italy,Europe,Services,blue_water_consumption,Mm3,0.01917968873847424,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GRC,Greece,Europe,Textile,climate_change,kt CO2eq,0.019162923515610747,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CYP,Cyprus,Middle East,Services,climate_change,kt CO2eq,0.01913390610609606,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Food and catering,blue_water_consumption,Mm3,0.01908736616726347,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LTU,Lithuania,Europe,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,0.018988134574769017,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Metal Products,blue_water_consumption,Mm3,0.018886758283369137,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Waste management and disposal,climate_change,kt CO2eq,0.018790372779995294,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVN,Slovenia,Europe,Waste management and disposal,waste_generation,kt,0.01873085077170242,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Transport Equipment,material_extraction,kt,0.018720197198439453,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,"Electrical, electronic and measuring equipment",waste_generation,kt,0.018516581773267832,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Waste management and disposal,waste_generation,kt,0.018483495734067885,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,0.018351189116329516,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Coal and Petroleum,waste_generation,kt,0.018290672665796117,2019,EXIOBASE v3.8.2 IOT_2016_ixi
USA,United States,America,Electricity,blue_water_consumption,Mm3,0.01823462329309206,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Metal Products,waste_generation,kt,0.01820255609115748,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,0.018144993607701197,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Paper Products,land_use,km2,0.018100198908847703,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Paper Products,waste_generation,kt,0.01807383720862208,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FRA,France,Europe,Services,land_use,km2,0.018057008324229153,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DEU,Germany,Europe,"Electrical, electronic and measuring equipment",material_extraction,kt,0.018053887465592004,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Food and catering,material_extraction,kt,0.018003469072554505,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Construction,climate_change,kt CO2eq,0.01789595226232112,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Metal Products,waste_generation,kt,0.017809049975593433,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Food and catering,blue_water_consumption,Mm3,0.017780793495625394,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,"Electrical, electronic and measuring equipment",waste_generation,kt,0.01776617335364624,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BRA,Brazil,America,Transport,land_use,km2,0.017724557811258833,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Electricity,blue_water_consumption,Mm3,0.017695010872519047,2019,EXIOBASE v3.8.2 IOT_2016_ixi
JPN,Japan,Asia and Pacific,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,0.017691359890514954,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CZE,Czech Republic,Europe,Waste management and disposal,material_extraction,kt,0.01758974330813033,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FIN,Finland,Europe,Construction,climate_change,kt CO2eq,0.01757958498616877,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,0.01741267569727127,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Metal Products,material_extraction,kt,0.01734949253013761,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IRL,Ireland,Europe,Furniture and timber,climate_change,kt CO2eq,0.017218860604539647,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Waste management and disposal,waste_generation,kt,0.017145430315766867,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Transport,material_extraction,kt,0.01713807529322345,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Textile,climate_change,kt CO2eq,0.01707754007100391,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,"Electrical, electronic and measuring equipment",waste_generation,kt,0.017049358282458876,2019,EXIOBASE v3.8.2 IOT_2016_ixi
KOR,South Korea,Asia and Pacific,"Steam, hot water supply and water distribution",waste_generation,kt,0.01704223291617982,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Construction,land_use,km2,0.01698646227360957,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Services,blue_water_consumption,Mm3,0.016984356272259797,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Paper Products,material_extraction,kt,0.01695518393550611,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Transport Equipment,climate_change,kt CO2eq,0.016864702600282326,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,0.016825211718159,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Transport Equipment,climate_change,kt CO2eq,0.016824261266201304,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Electricity,waste_generation,kt,0.016739106427649336,2019,EXIOBASE v3.8.2 IOT_2016_ixi
EST,Estonia,Europe,Textile,land_use,km2,0.01657136911184447,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Construction,waste_generation,kt,0.01654622403802035,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Food and catering,material_extraction,kt,0.01652449098017886,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Electricity,blue_water_consumption,Mm3,0.01637050994187183,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Chemical,blue_water_consumption,Mm3,0.016240119257061054,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CYP,Cyprus,Middle East,Metal Products,climate_change,kt CO2eq,0.016211387161811745,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Construction,waste_generation,kt,0.01620697716079462,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Chemical,blue_water_consumption,Mm3,0.016197953895615125,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Waste management and disposal,land_use,km2,0.01611708969646832,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,0.0161057912993782,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,General and special Machinery,climate_change,kt CO2eq,0.01610185447239553,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ITA,Italy,Europe,Transport,waste_generation,kt,0.01609591354821084,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Minerals and Metals,waste_generation,kt,0.016034187483274145,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Non-metallic mineral products,land_use,km2,0.015984477470995954,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVN,Slovenia,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,0.015963632702509348,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LUX,Luxembourg,Europe,Textile,climate_change,kt CO2eq,0.015869713907894382,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Transport,waste_generation,kt,0.01583846072652948,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Services,waste_generation,kt,0.01577086183420398,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Services,blue_water_consumption,Mm3,0.01570175068140094,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Electricity,blue_water_consumption,Mm3,0.015694970520303515,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CZE,Czech Republic,Europe,"Electrical, electronic and measuring equipment",material_extraction,kt,0.01555034643170652,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Textile,blue_water_consumption,Mm3,0.01540392275631665,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,"Electrical, electronic and measuring equipment",waste_generation,kt,0.01535092315058105,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LTU,Lithuania,Europe,Construction,climate_change,kt CO2eq,0.01534522395510273,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,General and special Machinery,climate_change,kt CO2eq,0.015274399418540256,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVN,Slovenia,Europe,Furniture and timber,climate_change,kt CO2eq,0.015102436529575193,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GRC,Greece,Europe,Chemical,waste_generation,kt,0.015071210153464564,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Electricity,material_extraction,kt,0.015034056254151712,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Paper Products,waste_generation,kt,0.014956070900519891,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TUR,Turkey,Middle East,Services,waste_generation,kt,0.014880155366732598,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DEU,Germany,Europe,Metal Products,blue_water_consumption,Mm3,0.014831121115320114,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,General and special Machinery,climate_change,kt CO2eq,0.01476452465012857,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,"Electrical, electronic and measuring equipment",waste_generation,kt,0.014732276691791757,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Non-metallic mineral products,land_use,km2,0.014662970579942178,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GRC,Greece,Europe,Furniture and timber,climate_change,kt CO2eq,0.014594224056743942,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Transport Equipment,climate_change,kt CO2eq,0.014427588485391423,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Transport Equipment,land_use,km2,0.01441583683723139,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Transport,land_use,km2,0.014408056198213835,2019,EXIOBASE v3.8.2 IOT_2016_ixi
MEX,Mexico,America,Furniture and timber,material_extraction,kt,0.014305607938489003,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,Electricity,waste_generation,kt,0.014275915424174286,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Services,waste_generation,kt,0.01426335856488152,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,"Steam, hot water supply and water distribution",material_extraction,kt,0.01420375363787501,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Metal Products,blue_water_consumption,Mm3,0.014197254124901401,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Services,blue_water_consumption,Mm3,0.014188924434552296,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LVA,Latvia,Europe,Food and catering,blue_water_consumption,Mm3,0.01418032198074686,2019,EXIOBASE v3.8.2 IOT_2016_ixi
JPN,Japan,Asia and Pacific,Construction,climate_change,kt CO2eq,0.01410480703852685,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Transport Equipment,waste_generation,kt,0.014101115747828439,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Natural gas and gaseous fuels,land_use,km2,0.01391720750068132,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,General and special Machinery,land_use,km2,0.01391222918728,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,"Steam, hot water supply and water distribution",waste_generation,kt,0.013846094086928492,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Chemical,material_extraction,kt,0.01371181847963144,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Non-metallic mineral products,waste_generation,kt,0.013679476490130847,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LTU,Lithuania,Europe,Chemical,waste_generation,kt,0.013584205758922309,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Electricity,waste_generation,kt,0.01354282818478848,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Non-metallic mineral products,material_extraction,kt,0.013483724085764662,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Construction,climate_change,kt CO2eq,0.013454510415484143,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,"Electrical, electronic and measuring equipment",blue_water_consumption,Mm3,0.013343661982166487,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LVA,Latvia,Europe,Furniture and timber,waste_generation,kt,0.013236707814543593,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHE,Switzerland,Europe,Waste management and disposal,land_use,km2,0.013220267218703225,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Paper Products,climate_change,kt CO2eq,0.013168183140248693,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Services,land_use,km2,0.013131551901778915,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,Transport Equipment,waste_generation,kt,0.013123922543538884,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Transport,waste_generation,kt,0.013111126350169526,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SWE,Sweden,Europe,Transport,waste_generation,kt,0.013048962809687004,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,"Steam, hot water supply and water distribution",waste_generation,kt,0.013033899405961523,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,Construction,climate_change,kt CO2eq,0.01302666785034108,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Natural gas and gaseous fuels,land_use,km2,0.012993674000649883,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Metal Products,waste_generation,kt,0.012971572867553263,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Textile,blue_water_consumption,Mm3,0.012926140346282285,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,General and special Machinery,climate_change,kt CO2eq,0.012921674410345156,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Services,waste_generation,kt,0.012846831638535667,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Non-metallic mineral products,blue_water_consumption,Mm3,0.012730755973977322,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,General and special Machinery,waste_generation,kt,0.012714489181656444,2019,EXIOBASE v3.8.2 IOT_2016_ixi
KOR,South Korea,Asia and Pacific,Waste management and disposal,waste_generation,kt,0.012710534196480867,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Coal and Petroleum,land_use,km2,0.012679665209163169,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Electricity,blue_water_consumption,Mm3,0.012676648737438758,2019,EXIOBASE v3.8.2 IOT_2016_ixi
KOR,South Korea,Asia and Pacific,Services,waste_generation,kt,0.012580526281243938,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,General and special Machinery,climate_change,kt CO2eq,0.012574479804017576,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,General and special Machinery,waste_generation,kt,0.012542988153556898,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NOR,Norway,Europe,Transport Equipment,climate_change,kt CO2eq,0.012483919033372228,2019,EXIOBASE v3.8.2 IOT_2016_ixi
USA,United States,America,Chemical,material_extraction,kt,0.0124655000778876,2019,EXIOBASE v3.8.2 IOT_2016_ixi
EST,Estonia,Europe,Furniture and timber,waste_generation,kt,0.012378910301606094,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Transport Equipment,climate_change,kt CO2eq,0.012341199219212135,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,Metal Products,blue_water_consumption,Mm3,0.012289925982643453,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ITA,Italy,Europe,Furniture and timber,climate_change,kt CO2eq,0.012242686001831442,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Construction,land_use,km2,0.01222933220273666,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Construction,climate_change,kt CO2eq,0.012195609154292558,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Furniture and timber,climate_change,kt CO2eq,0.012175582810518056,2019,EXIOBASE v3.8.2 IOT_2016_ixi
MLT,Malta,Europe,Metal Products,climate_change,kt CO2eq,0.012140668650005378,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Furniture and timber,blue_water_consumption,Mm3,0.012085056883258715,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,Chemical,material_extraction,kt,0.012039679759195097,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Minerals and Metals,waste_generation,kt,0.01197744382794527,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Textile,material_extraction,kt,0.01193320329166789,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Construction,waste_generation,kt,0.01180623037897114,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TUR,Turkey,Middle East,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,0.011778503215415365,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Paper Products,blue_water_consumption,Mm3,0.011762672160845882,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Coal and Petroleum,waste_generation,kt,0.011743566286107416,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NOR,Norway,Europe,Chemical,blue_water_consumption,Mm3,0.01168671981046281,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVN,Slovenia,Europe,Services,waste_generation,kt,0.011668785905236907,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,"Electrical, electronic and measuring equipment",waste_generation,kt,0.011667584217990839,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DEU,Germany,Europe,General and special Machinery,waste_generation,kt,0.01166430611734398,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SWE,Sweden,Europe,General and special Machinery,waste_generation,kt,0.011662457682291827,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,General and special Machinery,waste_generation,kt,0.011641496395533132,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Furniture and timber,climate_change,kt CO2eq,0.011639677962479816,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,"Electrical, electronic and measuring equipment",waste_generation,kt,0.011629184094188253,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Construction,waste_generation,kt,0.01159858772336689,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ITA,Italy,Europe,Non-metallic mineral products,waste_generation,kt,0.011572391308103301,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Metal Products,waste_generation,kt,0.011551245346572358,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Furniture and timber,blue_water_consumption,Mm3,0.011539067662722396,2019,EXIOBASE v3.8.2 IOT_2016_ixi
