model_id,indicator_id,demand_component_id,purchased_region_id,purchased_industry_id,value
1,3,1,37,107,4.129020898859451e-05
1,3,1,37,108,0.0004679823991758
1,3,1,37,109,0.0009045150442161
1,3,1,37,110,0.0020970358195173
1,3,1,37,111,0.0009896549732838
1,3,1,37,112,1.064609430703016e-05
1,3,1,37,113,0.0291099558297524
1,3,1,37,115,0.0015069133927016
1,3,1,37,116,0.0007285099092767
1,3,1,37,117,0.0212345288423545
1,3,1,37,118,0.0057482640730203
1,3,1,37,119,1.6599894819602734
1,3,1,37,120,0.2585179079056617
1,3,1,37,121,0.1939189211369232
1,3,1,37,122,0.0003072766290181
1,3,1,37,123,0.0152558725758368
1,3,1,37,124,0.0008202781574083
1,3,1,37,125,0.0267866733897576
1,3,1,37,126,0.0158032333636863
1,3,1,37,127,0.0646277491851187
1,3,1,37,128,0.000343001662447
1,3,1,37,129,0.0002242112992635
1,3,1,37,130,0.009298977461916
1,3,1,37,131,0.0293666187308674
1,3,1,37,132,0.0141013636547889
1,3,1,37,134,0.0879926193094431
1,3,1,37,135,0.6714253120706231
1,3,1,37,136,0.020674402187741
1,3,1,37,137,0.0030293570984188
1,3,1,37,138,0.0040867716975059
1,3,1,37,139,7.196680313874809e-05
1,3,1,37,140,6.525840844492192e-05
1,3,1,37,141,2.4490881181686464e-05
1,3,1,37,142,8.14642674340238e-06
1,3,1,37,143,1.6111435799219252e-07
1,3,1,37,144,2.155794114164051e-05
1,3,1,37,145,5.286815452447556e-06
1,3,1,37,151,1.7749880884332314e-05
1,3,1,37,152,1.8746035758180034e-05
1,3,1,37,153,0.0002217305284421
1,3,1,37,154,8.471402081070009e-05
1,3,1,37,155,0.0002155180336521
1,3,1,37,156,0.0002489718785963
1,3,1,37,157,5.0675549587654166e-05
1,3,1,37,158,5.6181984068897655e-05
1,3,1,37,159,0.0004872595977965
1,3,1,37,160,0.1183199469234371
1,3,1,37,161,0.0036074138215112
1,3,1,37,162,4.4926631992547167e-08
1,3,1,38,1,7.7354513274249e-05
1,3,1,38,2,0.1341630014212379
1,3,1,38,3,0.0393609833582002
1,3,1,38,4,0.0486805846239655
1,3,1,38,5,0.0032803311023956
1,3,1,38,6,0.0022660439869699
1,3,1,38,7,0.0018031415946146
1,3,1,38,8,0.0058016077259689
1,3,1,38,9,0.5938207078009771
1,3,1,38,10,0.0002351391626259
1,3,1,38,11,0.0004521639807177
1,3,1,38,12,0.0081610185042604
1,3,1,38,13,0.0052809933446759
1,3,1,38,14,0.1006170606593126
1,3,1,38,15,0.0003787084157341
1,3,1,38,18,0.1453708851296212
1,3,1,38,19,0.0005963861554157
1,3,1,38,20,0.0025109703857432
1,3,1,38,21,0.0005711381541563
1,3,1,38,22,0.0015038383209298
1,3,1,38,24,0.0002745136354125
1,3,1,38,25,0.0009957468518757
1,3,1,38,26,0.0009242534337978
1,3,1,38,27,2.3814487039413685e-05
1,3,1,38,28,1.1631913461860322e-05
1,3,1,38,29,0.0014680971794223
1,3,1,38,30,3.221109004592117e-05
1,3,1,38,31,3.246076552861803e-05
1,3,1,38,32,0.0003776742415015
1,3,1,38,33,0.0013387195135095
1,3,1,38,34,0.0005933943042875
1,3,1,38,35,0.7424801351447434
1,3,1,38,36,0.0021209458029125
1,3,1,38,37,0.000532002016431
1,3,1,38,38,4.243678369255718e-05
1,3,1,38,39,0.0005981120130671
1,3,1,38,40,0.0456318262319558
1,3,1,38,41,0.0011712138813643
1,3,1,38,42,0.0009792987016099
1,3,1,38,43,0.088805260137449
1,3,1,38,44,1.2008872230956489
1,3,1,38,45,0.0126881669718679
1,3,1,38,46,1.988096561453659e-05
1,3,1,38,47,0.0012312545213446
1,3,1,38,48,0.0009358616655854
1,3,1,38,49,0.0001112533617279
1,3,1,38,50,0.0324039308053873
1,3,1,38,52,2.489194425104567e-05
1,3,1,38,54,0.0025286046360319
1,3,1,38,55,0.0009988313836749
1,3,1,38,56,9.23455749920352e-07
1,3,1,38,57,0.0001119980674317
1,3,1,38,58,8.26588099972498e-06
1,3,1,38,59,0.0090934005620675
1,3,1,38,61,4.2766144413481516e-08
1,3,1,38,62,1.5749698315478496e-05
1,3,1,38,63,0.0024467933445396
1,3,1,38,64,0.009893643417409
1,3,1,38,65,0.0008563656508054
1,3,1,38,67,1.4017480889457276e-05
1,3,1,38,68,5.583974391481884e-06
1,3,1,38,69,0.0004587737956794
1,3,1,38,71,6.58449282550998e-05
1,3,1,38,72,0.0004772858566854
1,3,1,38,74,0.0006635993604776
1,3,1,38,76,0.0001081892115664
1,3,1,38,78,4.940466846209212e-05
1,3,1,38,80,9.124313712702236e-05
1,3,1,38,82,0.0001211198285007
1,3,1,38,84,1.0886139189091389e-05
1,3,1,38,85,0.0066175593993694
1,3,1,38,86,0.0023548717185714
1,3,1,38,87,0.0011692248014115
1,3,1,38,88,0.0044244404891349
1,3,1,38,89,0.0014573164002207
1,3,1,38,90,0.0002780475593379
1,3,1,38,91,0.0006952174108621
1,3,1,38,92,0.0020531820259614
1,3,1,38,93,0.0019007459546828
1,3,1,38,94,1.0144877013786417e-06
1,3,1,38,96,0.0001755058449782
1,3,1,38,97,3.124932176547796e-05
1,3,1,38,99,6.9376487201275445e-06
1,3,1,38,100,1.033873079249636e-06
1,3,1,38,101,3.77628713632858e-06
1,3,1,38,102,6.184738202311939e-06
1,3,1,38,103,3.412158491942682e-08
1,3,1,38,104,8.348651136380223e-09
1,3,1,38,107,4.316188624317986e-07
1,3,1,38,108,3.283632537104097e-05
1,3,1,38,109,0.0001000241096636
1,3,1,38,110,7.842071057288855e-05
1,3,1,38,112,0.0001207445567043
1,3,1,38,113,0.0396009005702448
1,3,1,38,115,0.0092075339984193
1,3,1,38,116,0.0017736915703044
1,3,1,38,117,0.0413168716318151
1,3,1,38,118,0.0022670392321733
1,3,1,38,119,79.68185385989261
1,3,1,38,120,0.0771649753144097
1,3,1,38,121,0.4980604336086957
1,3,1,38,122,1.0565587549167943e-05
1,3,1,38,123,0.0109547397719561
1,3,1,38,124,8.324346330070711e-05
1,3,1,38,125,0.00209014542976
1,3,1,38,126,0.0154505971339843
1,3,1,38,127,0.4727669272754981
1,3,1,38,128,0.0012958736001904
1,3,1,38,129,0.0006587335397389
1,3,1,38,130,0.0003494544315633
1,3,1,38,131,0.2134777930629168
1,3,1,38,132,0.009679308901944
1,3,1,38,133,0.0014810418268848
1,3,1,38,134,0.0927207136175229
1,3,1,38,135,0.1262945733618212
1,3,1,38,136,0.001053175340014
1,3,1,38,137,0.00098747744509
1,3,1,38,138,0.0029550169669949
1,3,1,38,146,0.0059914389040459
1,3,1,38,147,0.0003039364582812
1,3,1,38,148,0.0001082775798166
1,3,1,38,149,0.0004639048135333
1,3,1,38,150,3.699715560210583e-06
1,3,1,38,151,0.0003440676506876
1,3,1,38,152,0.0021815084225132
1,3,1,38,153,3.268976701747737e-06
1,3,1,38,154,2.950754111589099e-05
1,3,1,38,155,3.200598480208932e-05
1,3,1,38,156,0.0002783534155376
1,3,1,38,157,2.22742818193346e-05
1,3,1,38,158,2.30900128477349e-05
1,3,1,38,159,0.0002551464465979
1,3,1,38,160,0.2776577217665844
1,3,1,38,161,0.0500510584716546
1,3,1,38,162,6.052449732695075e-06
1,3,1,39,2,6.886297753925196e-05
1,3,1,39,3,0.0005255029068042
1,3,1,39,4,0.0001164347605039
1,3,1,39,5,3.433554556156355e-05
1,3,1,39,6,3.81655662773826e-05
1,3,1,39,8,0.0004927279677859
1,3,1,39,9,0.0014826631435233
1,3,1,39,10,3.72966576927821e-05
1,3,1,39,11,5.753377012264883e-05
1,3,1,39,12,7.137733005534765e-05
1,3,1,39,13,4.770131103910867e-06
1,3,1,39,14,0.0006982579175954
1,3,1,39,15,2.9183426677316105e-10
1,3,1,39,18,0.0276936574520921
1,3,1,39,19,4.220961863696017e-06
1,3,1,39,22,3.6616568417754525e-05
1,3,1,39,32,3.9233440518304155e-05
1,3,1,39,33,0.0001307447535597
1,3,1,39,34,0.0002612831780025
1,3,1,39,35,0.000481260185493
1,3,1,39,36,0.0002029940317968
1,3,1,39,37,0.0001482299407689
1,3,1,39,38,0.0008292401969392
1,3,1,39,39,0.0107933018433259
1,3,1,39,40,0.3798520400476713
1,3,1,39,41,3.969292672547258e-05
1,3,1,39,42,0.0103604602587689
1,3,1,39,43,0.1970424218208685
1,3,1,39,44,0.1074400743464786
1,3,1,39,45,0.0030139555454292
1,3,1,39,46,0.0281766737892474
1,3,1,39,47,0.0077794831334746
1,3,1,39,48,0.0003900247976846
1,3,1,39,49,5.280495520060613e-05
1,3,1,39,50,0.0012865927443067
1,3,1,39,52,9.018188562882591e-05
1,3,1,39,54,0.0101775908450105
1,3,1,39,55,0.001711367126679
1,3,1,39,57,0.0033544094392066
1,3,1,39,58,4.601892396041933e-06
1,3,1,39,59,3.2585214704582617
1,3,1,39,61,2.516148847644627e-06
1,3,1,39,62,2.2932514233139303e-05
1,3,1,39,63,0.0162016529004218
1,3,1,39,64,0.064082935589053
1,3,1,39,65,0.0019033572935348
1,3,1,39,67,0.0007616018218332
1,3,1,39,68,1.7059835612458278e-06
1,3,1,39,69,0.0003957326836536
1,3,1,39,71,0.0007752720609422
1,3,1,39,72,1.0471559939611462e-05
1,3,1,39,74,0.0002006585657614
1,3,1,39,76,2.213601556193611e-05
1,3,1,39,78,1.3497863714381146e-06
1,3,1,39,80,2.288971970108326e-05
1,3,1,39,82,1.1931764478468784e-06
1,3,1,39,84,4.446482540008406e-06
1,3,1,39,85,0.022953629528721
1,3,1,39,86,0.0437461677558006
1,3,1,39,87,0.0081351810490968
1,3,1,39,88,0.059437389664716
1,3,1,39,89,0.0758036804270646
1,3,1,39,90,0.0032154475872613
1,3,1,39,91,3.2083981348998006e-05
1,3,1,39,92,0.0007492700474333
1,3,1,39,93,0.0001792257822545
1,3,1,39,94,0.0002626440016019
1,3,1,39,97,8.826927507862077e-06
1,3,1,39,98,9.651891817796937e-05
1,3,1,39,99,0.0003452265377012
1,3,1,39,100,1.0856032331178452e-07
1,3,1,39,101,1.8454055455779613e-05
1,3,1,39,102,3.5614956711311574e-05
1,3,1,39,103,1.57946470172276e-07
1,3,1,39,108,0.0002330528274093
1,3,1,39,109,0.0005795208219179
1,3,1,39,110,0.0003530262682195
1,3,1,39,111,4.164147866601564e-06
1,3,1,39,112,0.0014921243860954
1,3,1,39,113,0.0062779518521473
1,3,1,39,115,0.0017451996819607
1,3,1,39,116,0.0005035877656033
1,3,1,39,117,0.0890370241109638
1,3,1,39,118,0.0659974671849939
1,3,1,39,119,3.5477878190740233
1,3,1,39,120,0.0502723022447631
1,3,1,39,121,0.8288983279022522
1,3,1,39,122,0.0005724970638722
1,3,1,39,123,0.0092114015822226
1,3,1,39,124,0.0002706619101619
1,3,1,39,125,0.0070552259108804
1,3,1,39,126,0.0254742718218392
1,3,1,39,127,0.023978959881081
1,3,1,39,128,0.0098612006598574
1,3,1,39,129,0.0027551106815273
1,3,1,39,130,0.0074885775222517
1,3,1,39,131,0.0664622760334714
1,3,1,39,132,0.0170531291915847
1,3,1,39,133,0.0002118738411302
1,3,1,39,134,0.2202101763541069
1,3,1,39,135,0.954100928654506
1,3,1,39,136,0.0333700714976277
1,3,1,39,137,0.0031908423634762
1,3,1,39,138,0.0115395202493955
1,3,1,39,139,0.0007198657793663
1,3,1,39,140,0.0006109080684729
1,3,1,39,141,0.0002687106245132
1,3,1,39,142,0.0002096143999641
1,3,1,39,143,6.717855290286175e-05
1,3,1,39,144,0.0002112799735179
1,3,1,39,145,0.0001965620526411
1,3,1,39,146,7.44236489453419e-05
1,3,1,39,147,9.057864160644654e-06
1,3,1,39,149,0.0008066486979986
1,3,1,39,150,3.430383944056649e-05
1,3,1,39,151,0.00019267593384
1,3,1,39,152,0.0002942016782231
1,3,1,39,153,2.4716556980062663e-05
1,3,1,39,154,1.3837662019763614e-05
1,3,1,39,155,1.724245328277409e-05
1,3,1,39,156,4.614644271505163e-05
1,3,1,39,157,9.566023464909094e-06
1,3,1,39,158,1.06080011362063e-05
1,3,1,39,159,0.0006924739233303
1,3,1,39,160,0.0409019201934244
1,3,1,39,161,0.0169572044477145
1,3,1,39,162,1.0209159101045796e-05
1,3,1,40,1,0.0004921414838142
1,3,1,40,2,0.0729891760013335
1,3,1,40,3,0.0424120187361223
1,3,1,40,4,0.0738572866085992
1,3,1,40,5,0.0240475311582066
1,3,1,40,6,0.0043615944415064
1,3,1,40,7,0.0038654221198786
1,3,1,40,8,0.0091231997167324
1,3,1,40,9,0.2134992563074079
1,3,1,40,10,4.589894349775518e-10
1,3,1,40,11,0.03273878634558
1,3,1,40,12,0.0578720907454219
1,3,1,40,13,0.0006700328601543
1,3,1,40,14,0.0674753489995531
1,3,1,40,15,2.190861061606571e-05
1,3,1,40,18,0.0557082024561632
1,3,1,40,19,3.162816298746342e-06
1,3,1,40,20,3.688412056734562e-05
1,3,1,40,21,1.4725251106700798e-07
1,3,1,40,22,6.09839792598738e-08
1,3,1,40,25,2.573922840463064e-06
1,3,1,40,26,5.448961703208015e-06
1,3,1,40,27,8.358481146520788e-07
1,3,1,40,28,5.258876571093793e-07
1,3,1,40,29,3.796248396197473e-05
1,3,1,40,30,1.853995498198656e-06
1,3,1,40,31,3.759147842850765e-06
1,3,1,40,32,7.063029245021376e-05
1,3,1,40,33,0.0014070958130825
1,3,1,40,34,0.000587438794155
1,3,1,40,35,1.1184421621623336e-05
1,3,1,40,36,5.51192174004318e-10
1,3,1,40,37,0.0006195255176663
1,3,1,40,38,1.598755183269185e-06
1,3,1,40,39,0.0150264517141057
1,3,1,40,40,0.011606558244104
1,3,1,40,41,3.416294218914494e-06
1,3,1,40,42,0.0003080958554068
1,3,1,40,43,1.0444120210565138
1,3,1,40,44,0.0408339943049843
1,3,1,40,45,0.1020401530088953
1,3,1,40,46,4.8382421645599665e-06
1,3,1,40,47,0.3299999472202484
1,3,1,40,48,0.038365602103309
1,3,1,40,49,0.0202334524748821
1,3,1,40,50,0.0031763104745483
1,3,1,40,52,3.947406194355035e-05
1,3,1,40,54,0.1334739235061304
1,3,1,40,55,0.0017146427551264
1,3,1,40,56,1.3267919973939942e-05
1,3,1,40,57,0.005413271818377
1,3,1,40,58,6.628912392340113e-07
1,3,1,40,59,1.3485741477328497
1,3,1,40,61,5.59162044415788e-07
1,3,1,40,62,4.6039578253951664e-05
1,3,1,40,63,0.008180351035749
1,3,1,40,64,0.1714780506088023
1,3,1,40,65,0.0041903646535858
1,3,1,40,67,0.0017839125035669
1,3,1,40,68,1.8697707376148916e-06
1,3,1,40,69,6.967162303357551e-05
1,3,1,40,71,0.0005228873156615
1,3,1,40,72,0.0028507412727657
1,3,1,40,74,0.0005047687917735
1,3,1,40,76,0.0007263018339421
1,3,1,40,78,3.194399062144716e-05
1,3,1,40,80,0.00081206693817
1,3,1,40,82,1.1143454925900309e-05
1,3,1,40,84,0.000152410587538
1,3,1,40,85,0.0165432451475994
1,3,1,40,86,0.013399074195711
1,3,1,40,87,0.0001355506321451
1,3,1,40,88,0.0338009604494982
1,3,1,40,89,0.0071346439140461
1,3,1,40,90,0.0001618725497191
1,3,1,40,91,0.0013426884287994
1,3,1,40,92,0.0001129779500218
1,3,1,40,93,0.00056530829905
1,3,1,40,94,0.0001016154089646
1,3,1,40,96,0.0001747122281724
1,3,1,40,97,0.0002352724603661
1,3,1,40,99,2.07253654472348e-05
1,3,1,40,100,1.940983904910725e-07
1,3,1,40,101,5.421862132231697e-05
1,3,1,40,102,6.612297192883866e-07
1,3,1,40,106,1.2964809885095625e-07
1,3,1,40,107,5.519709172354753e-07
1,3,1,40,108,0.0001755064524241
1,3,1,40,109,0.0003718307409145
1,3,1,40,110,1.4816356427934171e-05
1,3,1,40,111,1.0655439662771426e-05
1,3,1,40,112,0.0001432345379675
1,3,1,40,113,0.0001795452142406
1,3,1,40,115,0.0624238264287008
1,3,1,40,116,0.0090995165530682
1,3,1,40,117,0.0007382313375461
1,3,1,40,118,0.0004462091998537
1,3,1,40,119,11.974252847179908
1,3,1,40,120,0.0262283464749642
1,3,1,40,121,0.4525418711462372
1,3,1,40,122,0.0001634901305866
1,3,1,40,123,0.0015138276914747
1,3,1,40,124,3.0303260105062855e-05
1,3,1,40,125,0.0189838544316869
1,3,1,40,126,0.0033557039891887
1,3,1,40,127,0.0350206700107487
1,3,1,40,128,0.0010762090046362
1,3,1,40,129,0.0006936842281608
1,3,1,40,130,0.0004441371060655
1,3,1,40,131,0.0097681649123104
1,3,1,40,132,0.000328758398722
1,3,1,40,133,9.466785500417298e-06
1,3,1,40,134,0.0075784228789197
1,3,1,40,135,0.0491527990133024
1,3,1,40,136,0.0090197385252995
1,3,1,40,137,3.867405553684574e-05
1,3,1,40,138,0.0018101546557911
1,3,1,40,142,1.4073021533486691e-05
1,3,1,40,145,8.806692527830033e-06
1,3,1,40,149,4.976218847270481e-05
1,3,1,40,151,5.47958030116523e-06
1,3,1,40,152,7.543434106491211e-06
1,3,1,40,155,9.330265408095358e-07
1,3,1,40,156,8.013560266654821e-06
1,3,1,40,157,6.013055492099658e-07
1,3,1,40,158,7.284723380291483e-07
1,3,1,40,159,1.2027553742568538e-05
1,3,1,40,160,0.1065230681807358
1,3,1,40,161,0.0665525661957916
1,3,1,40,162,0.0007386746923455
1,3,1,41,4,0.0010788041492925
1,3,1,41,5,0.0013644637008117
1,3,1,41,8,0.0027017297109394
1,3,1,41,12,2.5130515208000807e-06
1,3,1,41,13,0.0008873764985042
1,3,1,41,18,0.4256765041283636
1,3,1,41,19,5.690804620709562e-05
1,3,1,41,33,0.0001348928903099
1,3,1,41,34,0.0035549428778661
1,3,1,41,38,3.633427312067274e-06
1,3,1,41,39,0.1684160461995043
1,3,1,41,40,0.0051316824783325
1,3,1,41,43,0.2283450865613138
1,3,1,41,44,0.0164049556466729
1,3,1,41,47,0.0602652536574268
1,3,1,41,50,0.0061817752008532
1,3,1,41,54,0.201160570887887
1,3,1,41,55,0.0001118688245111
1,3,1,41,57,0.0026983311115699
1,3,1,41,59,0.5516128384338994
1,3,1,41,64,1.532160365976649
1,3,1,41,65,0.0041484915435261
1,3,1,41,69,1.9028535347101332e-08
1,3,1,41,71,8.506894005254274e-07
1,3,1,41,72,0.0003249003905911
1,3,1,41,74,9.485105344061084e-07
1,3,1,41,76,5.581319322325586e-05
1,3,1,41,78,2.324966721148998e-07
1,3,1,41,80,0.0001814957325833
1,3,1,41,82,1.044211824788387e-05
1,3,1,41,85,0.0384072371643641
1,3,1,41,86,0.0554437368390471
1,3,1,41,88,0.1947710119149218
1,3,1,41,89,0.045522667538155
1,3,1,41,91,3.721276489334149e-05
1,3,1,41,92,0.0016994698496249
1,3,1,41,113,7.975441995355437e-06
1,3,1,41,115,2.476028856746894e-07
1,3,1,41,116,1.883398740110702e-05
1,3,1,41,117,1.6144022577938383e-05
1,3,1,41,118,1.957549436892715e-07
1,3,1,41,119,0.1049577423296092
1,3,1,41,120,0.0296274569351737
1,3,1,41,121,0.0247012737446436
1,3,1,41,123,0.0013862949027565
1,3,1,41,124,1.850457511327375e-05
1,3,1,41,125,0.0006630899758552
1,3,1,41,126,0.0002746072798459
1,3,1,41,127,0.0026353066571552
1,3,1,41,128,0.0001471281231835
1,3,1,41,129,6.223031686889029e-05
1,3,1,41,130,0.0003095192511965
1,3,1,41,131,0.02639294401235
1,3,1,41,132,0.0016066136131994
1,3,1,41,134,0.0148563316199533
1,3,1,41,135,0.0355733343459349
1,3,1,41,136,1.093530021915228e-05
1,3,1,41,137,1.9702186951945717e-05
1,3,1,41,138,0.0002582797414348
1,3,1,41,139,0.000298120574412
1,3,1,41,140,0.0003462544478067
1,3,1,41,141,0.0002010300280997
1,3,1,41,142,8.999736796511155e-05
1,3,1,41,144,0.0001167204095736
1,3,1,41,145,7.083141738359807e-05
1,3,1,41,146,3.572738494982635e-05
1,3,1,41,147,4.274947959516397e-06
1,3,1,41,148,5.6942744780277135e-05
1,3,1,41,149,0.0001155838651741
1,3,1,41,150,7.703860458580462e-07
1,3,1,41,151,9.938609568972334e-05
1,3,1,41,152,8.56131115921318e-05
1,3,1,41,155,1.688738659341991e-05
1,3,1,41,156,8.751560462794082e-05
1,3,1,41,157,1.0824621736242072e-05
1,3,1,41,158,1.1459242842616475e-05
1,3,1,41,159,5.5305735955712015e-05
1,3,1,41,160,0.0072121810941591
1,3,1,41,161,0.0163987156256979
1,3,1,41,162,0.0093966398750312
1,3,1,42,2,0.0046332322587109
1,3,1,42,3,0.0054713209708679
1,3,1,42,4,0.0024886846978513
1,3,1,42,5,0.0013913932437895
1,3,1,42,8,0.0008380144766083
1,3,1,42,9,0.0076267044944178
1,3,1,42,10,9.827361798482466e-06
1,3,1,42,11,0.0002257254776003
1,3,1,42,12,0.1387352285362943
1,3,1,42,13,0.5703130723843531
1,3,1,42,14,0.0110677297709934
1,3,1,42,15,6.016718032025885e-06
1,3,1,42,18,7.953888303429029
1,3,1,42,19,2.255098958137437
1,3,1,42,20,0.0004552390753047
1,3,1,42,21,0.0522775211981007
1,3,1,42,22,0.0110867590709262
1,3,1,42,25,1.985007436675634e-06
1,3,1,42,27,1.2638230847476529e-06
1,3,1,42,31,2.440476624734737e-05
1,3,1,42,32,0.0014399193859016
1,3,1,42,33,0.0356770269708272
1,3,1,42,34,9.274230436106706e-05
1,3,1,42,35,0.0663355457393106
1,3,1,42,36,0.1578777909774628
1,3,1,42,37,0.01732054640182
1,3,1,42,38,0.0070626307695123
1,3,1,42,39,0.1197004779446143
1,3,1,42,40,11.108044876081747
1,3,1,42,41,2.2215143226978226e-07
1,3,1,42,42,1.5699807158160317e-05
1,3,1,42,43,3.0930679158944043
1,3,1,42,44,0.1143832436614719
1,3,1,42,45,2.5530587200394113
1,3,1,42,46,0.0008300972409485
1,3,1,42,47,0.0310632775848988
1,3,1,42,48,0.0036818019115453
1,3,1,42,49,0.0099135796915381
1,3,1,42,50,0.1015685194482156
1,3,1,42,52,4.4765493605711075
1,3,1,42,54,4.216691649879486
1,3,1,42,55,0.0025390923205401
1,3,1,42,57,0.2024840094472291
1,3,1,42,58,5.227726341291719e-07
1,3,1,42,59,9.984756207615188
1,3,1,42,61,1.1040414324459284e-05
1,3,1,42,62,0.0006884866279714
1,3,1,42,63,0.0011171912031914
1,3,1,42,64,0.6220082518419181
1,3,1,42,65,0.0022282628308776
1,3,1,42,67,0.0074817270741561
1,3,1,42,68,2.7607036111909116e-05
1,3,1,42,69,0.0003477974606353
1,3,1,42,71,0.0017898091665928
1,3,1,42,72,0.0098712316116672
1,3,1,42,74,0.0008137583872267
1,3,1,42,76,0.0187793303661533
1,3,1,42,78,0.0008836205814399
1,3,1,42,80,0.0020245448009534
1,3,1,42,82,0.0081692410286593
1,3,1,42,84,0.0012239622724001
1,3,1,42,85,0.0810207473656903
1,3,1,42,86,0.1270573805941295
1,3,1,42,87,2.6649006110969043e-06
1,3,1,42,88,0.0884560057447903
1,3,1,42,89,0.0127211821032779
1,3,1,42,90,0.000599904996871
1,3,1,42,91,0.0018237241799375
1,3,1,42,92,0.026240924114691
1,3,1,42,93,0.0016854655275532
1,3,1,42,94,6.961303972224538e-05
1,3,1,42,96,0.0019019906531743
1,3,1,42,97,0.0062288495380333
1,3,1,42,99,0.0012560385681355
1,3,1,42,100,0.0042181480059454
1,3,1,42,101,9.149077394294592e-08
1,3,1,42,102,3.1741537542010083e-06
1,3,1,42,107,1.913710755293856e-06
1,3,1,42,108,1.7261059128756317e-05
1,3,1,42,109,0.0002018809249704
1,3,1,42,110,2.3571245260349673e-05
1,3,1,42,111,4.985259093953913e-05
1,3,1,42,112,2.077399302631112e-06
1,3,1,42,113,0.0116018331447829
1,3,1,42,115,0.0003252259172645
1,3,1,42,116,0.0002171491439503
1,3,1,42,117,0.0274778756235823
1,3,1,42,118,0.1129529455441163
1,3,1,42,119,13.10582495805114
1,3,1,42,120,0.0284344707775689
1,3,1,42,121,1.3939265109516774
1,3,1,42,122,0.0067460363681469
1,3,1,42,123,0.0856951478198675
1,3,1,42,124,1.155998530394579e-05
1,3,1,42,125,0.2864580966784006
1,3,1,42,126,0.0510834497361946
1,3,1,42,127,0.3429887427936314
1,3,1,42,128,0.0023169575374721
1,3,1,42,129,0.0022950924501997
1,3,1,42,130,0.0026818719030159
1,3,1,42,131,0.6706178869829417
1,3,1,42,132,0.0254815609869708
1,3,1,42,133,0.0011067533285084
1,3,1,42,134,0.0276727212429229
1,3,1,42,135,1.8780899191854203
1,3,1,42,136,0.0016139490265812
1,3,1,42,137,5.566115650805865e-05
1,3,1,42,138,0.0029545222922559
1,3,1,42,139,0.0034259449425107
1,3,1,42,140,0.0035560607640684
1,3,1,42,141,0.0011242754299592
1,3,1,42,142,0.0011339307495178
1,3,1,42,143,2.7268878963112184e-06
1,3,1,42,144,0.0010697850565233
1,3,1,42,145,0.000474335933475
1,3,1,42,149,0.0011663117757257
1,3,1,42,151,0.0002395584413605
1,3,1,42,152,0.0003363274802758
1,3,1,42,153,7.561580946165765e-06
1,3,1,42,154,5.1217957119710894e-06
1,3,1,42,155,1.6000625889171046e-05
1,3,1,42,156,0.0005178961651625
1,3,1,42,157,9.728380294545438e-06
1,3,1,42,158,1.1910775983901028e-05
1,3,1,42,159,2.5900057451335992e-05
1,3,1,42,160,0.1347979701383637
1,3,1,42,161,0.0098626613780242
1,3,1,43,4,0.0006032860790093
1,3,1,43,8,0.0132077140169201
1,3,1,43,18,0.0038092257097801
1,3,1,43,19,0.000189095024872
1,3,1,43,39,1.1428362617544816
1,3,1,43,43,0.0688404700754263
1,3,1,43,44,0.0001321029257563
1,3,1,43,45,0.1187287827563635
1,3,1,43,47,0.0085307027670924
1,3,1,43,48,0.0022573453586332
1,3,1,43,49,0.0287010378863937
1,3,1,43,50,0.000339495356901
1,3,1,43,54,0.0319848261415272
1,3,1,43,55,1.8057617210927991e-06
1,3,1,43,59,4.246241397897245
1,3,1,43,63,0.0037061575728687
1,3,1,43,64,0.0318022608755754
1,3,1,43,65,1.69052945578642e-05
1,3,1,43,67,0.0007255180666455
1,3,1,43,71,5.005932954919265e-08
1,3,1,43,72,2.7895597760017754e-05
1,3,1,43,85,0.0005343199443534
1,3,1,43,86,0.0003344056039542
1,3,1,43,87,0.0006070862944282
1,3,1,43,88,0.0009973586212822
1,3,1,43,89,0.0062223693225778
1,3,1,43,91,2.0232610348204355e-07
1,3,1,43,92,0.0002005213786692
1,3,1,43,113,3.3063874477796035e-05
1,3,1,43,115,1.23776936181393e-06
1,3,1,43,116,8.32332247423904e-05
1,3,1,43,117,0.0002446344066631
1,3,1,43,118,5.144566468910862e-07
1,3,1,43,119,0.4560203902552323
1,3,1,43,120,0.0090450256365576
1,3,1,43,121,0.1217935479066199
1,3,1,43,123,0.000779691264214
1,3,1,43,124,6.831645925466441e-05
1,3,1,43,125,0.000362407937942
1,3,1,43,126,0.0010611366713458
1,3,1,43,127,0.0225876375564878
1,3,1,43,128,0.0001908455002936
1,3,1,43,129,2.8902798307789383e-05
1,3,1,43,130,0.0007996432274386
1,3,1,43,131,0.1379493497203944
1,3,1,43,132,0.0010034755400779
1,3,1,43,134,0.0088738137480482
1,3,1,43,135,0.0111029834660689
1,3,1,43,136,6.817631488140865e-05
1,3,1,43,137,6.626640343498114e-06
1,3,1,43,138,0.0007179862726904
1,3,1,43,151,0.0015616547974028
1,3,1,43,152,0.0033232936750111
1,3,1,43,159,0.0002111140429957
1,3,1,43,160,0.0053183307580854
1,3,1,43,161,0.0105300199338755
1,3,1,43,162,0.0140678554647623
1,3,1,44,1,2.2199597965301566e-09
1,3,1,44,2,2.7105294945958575e-08
1,3,1,44,3,0.0012730182358737
1,3,1,44,4,0.0086113179067595
1,3,1,44,5,3.3575217863539364e-08
