model_id,indicator_id,demand_component_id,producing_region_id,producing_industry_id,value
1,10,2,28,134,4.8475182291726426e-08
1,10,2,28,135,1.1969113852008464e-07
1,10,2,28,136,4.797669216063713e-09
1,10,2,28,137,1.5458492297384582e-08
1,10,2,28,138,4.2243649094669107e-10
1,10,2,28,139,4.2728763679341565e-08
1,10,2,28,140,4.6239210633336185e-08
1,10,2,28,141,1.7711122048577738e-08
1,10,2,28,142,1.34863339925784e-07
1,10,2,28,143,1.5051187577289495e-08
1,10,2,28,144,2.0927941098572137e-08
1,10,2,28,145,9.095086107145026e-09
1,10,2,28,146,4.312337995276838e-09
1,10,2,28,147,4.174743609106108e-09
1,10,2,28,148,3.753174676989506e-09
1,10,2,28,149,4.191073629178341e-09
1,10,2,28,151,2.887372856763231e-09
1,10,2,28,152,2.9800428534801412e-09
1,10,2,28,153,2.8951651355472995e-09
1,10,2,28,154,3.340711833179689e-09
1,10,2,28,155,3.2015010212899044e-09
1,10,2,28,156,3.112560608388543e-09
1,10,2,28,157,1.9216555574748995e-09
1,10,2,28,158,2.255703366741584e-09
1,10,2,28,159,6.84043333014762e-10
1,10,2,28,160,3.6866905904723133e-09
1,10,2,28,161,1.9367405256952455e-09
1,10,2,28,162,8.779364897958161e-11
1,10,2,29,1,2.5028567917281835e-06
1,10,2,29,2,2.043737156200856e-06
1,10,2,29,3,4.120724583278988e-06
1,10,2,29,4,8.193406040544157e-07
1,10,2,29,5,8.733618601884629e-06
1,10,2,29,6,5.402803422618821e-07
1,10,2,29,7,3.789208454876885e-06
1,10,2,29,8,1.4396757491351297e-06
1,10,2,29,9,1.1910424861454375e-06
1,10,2,29,10,3.659403190814573e-07
1,10,2,29,11,1.2085684784047631e-06
1,10,2,29,12,8.95176372025023e-10
1,10,2,29,13,4.058781303509913e-07
1,10,2,29,14,1.2828393788861273e-06
1,10,2,29,15,5.591442799449373e-09
1,10,2,29,18,4.385834698614578e-06
1,10,2,29,19,7.326961959016314e-10
1,10,2,29,20,3.81871892670095e-05
1,10,2,29,21,1.7028366305919557e-06
1,10,2,29,22,1.5282146314999537e-07
1,10,2,29,23,6.6538619806313445e-09
1,10,2,29,24,7.148844533339108e-08
1,10,2,29,25,1.8817007919749065e-06
1,10,2,29,26,4.57707874831906e-07
1,10,2,29,28,3.0960785671185515e-09
1,10,2,29,29,1.6084916783774794e-07
1,10,2,29,30,6.902471172958788e-08
1,10,2,29,31,1.0101498390520796e-07
1,10,2,29,32,4.606978049363599e-07
1,10,2,29,33,6.801137091137996e-07
1,10,2,29,34,1.0228735816470993e-06
1,10,2,29,35,4.9048700145732225e-08
1,10,2,29,36,2.9914168788591907e-09
1,10,2,29,37,1.383178882319417e-09
1,10,2,29,38,3.5496443200183727e-06
1,10,2,29,39,3.8307491167887777e-07
1,10,2,29,40,7.470680125924096e-07
1,10,2,29,41,2.3223652521391805e-07
1,10,2,29,42,8.752130437623628e-08
1,10,2,29,43,3.806474053113746e-08
1,10,2,29,44,3.4638708139540945e-08
1,10,2,29,45,3.885739037152948e-07
1,10,2,29,46,1.2967976107981889e-08
1,10,2,29,47,2.7760110297307966e-06
1,10,2,29,48,1.4455573032917385e-08
1,10,2,29,49,9.666125821062197e-08
1,10,2,29,50,2.1974259520803445e-06
1,10,2,29,52,5.53956993465796e-05
1,10,2,29,54,3.7917522295357886e-05
1,10,2,29,55,6.748878697182515e-07
1,10,2,29,56,1.1285630403623576e-05
1,10,2,29,57,1.867260630061709e-05
1,10,2,29,58,1.4521540004905754e-09
1,10,2,29,59,2.6586323651796653e-06
1,10,2,29,61,4.208765715451912e-08
1,10,2,29,62,2.2449605205212842e-07
1,10,2,29,63,4.044263728694021e-05
1,10,2,29,64,4.958740867933684e-07
1,10,2,29,65,7.070942574786809e-07
1,10,2,29,67,1.2786837107152625e-07
1,10,2,29,68,1.8156201333022026e-07
1,10,2,29,69,0.0001001655974849
1,10,2,29,71,7.454243596121933e-07
1,10,2,29,72,0.0006339654612176
1,10,2,29,74,2.159752261421598e-06
1,10,2,29,76,1.4578552235288694e-05
1,10,2,29,78,2.048653447631737e-06
1,10,2,29,80,9.519695097574978e-06
1,10,2,29,82,1.2062641801990314e-06
1,10,2,29,84,1.7121041630558634e-06
1,10,2,29,85,1.3074456330087076e-05
1,10,2,29,86,4.817116693081906e-07
1,10,2,29,87,2.6532393890843017e-07
1,10,2,29,88,3.2347647251926625e-06
1,10,2,29,89,2.592441185195031e-07
1,10,2,29,90,2.696241683135917e-05
1,10,2,29,91,1.0063615321424589e-06
1,10,2,29,92,6.381235941720226e-06
1,10,2,29,93,7.478694409332668e-07
1,10,2,29,94,2.9117096025521308e-05
1,10,2,29,96,7.595975475299522e-05
1,10,2,29,97,5.978109395866097e-07
1,10,2,29,98,1.3715830602623172e-07
1,10,2,29,99,1.7964596634081295e-07
1,10,2,29,100,1.0146171969885122e-08
1,10,2,29,101,3.761383305061156e-06
1,10,2,29,102,1.1270129777998665e-06
1,10,2,29,103,2.734026306965376e-07
1,10,2,29,104,8.191495289802003e-11
1,10,2,29,106,4.224459621018277e-09
1,10,2,29,107,7.645454410815778e-09
1,10,2,29,108,2.988213324170031e-07
1,10,2,29,109,2.0153635300242507e-08
1,10,2,29,110,2.1370289578406713e-08
1,10,2,29,111,1.7327715768139237e-06
1,10,2,29,112,1.305023627882467e-09
1,10,2,29,113,1.2392498085269115e-09
1,10,2,29,115,9.385366633069283e-09
1,10,2,29,116,1.2131598929320853e-08
1,10,2,29,117,6.130056091208839e-08
1,10,2,29,118,1.2530277514780366e-09
1,10,2,29,119,5.4459974121135225e-08
1,10,2,29,120,2.9134596429201135e-05
1,10,2,29,121,1.4449816441577135e-09
1,10,2,29,122,1.8709204653883752e-06
1,10,2,29,123,0.0002604463064446
1,10,2,29,124,4.1859192917610665e-06
1,10,2,29,125,0.0001213872494301
1,10,2,29,126,3.927244339577021e-06
1,10,2,29,127,3.8122108868041856e-08
1,10,2,29,128,1.0050393586750957e-07
1,10,2,29,129,4.684049058578418e-09
1,10,2,29,130,1.429183231956534e-08
1,10,2,29,131,8.120387941295653e-07
1,10,2,29,132,2.444084996241789e-07
1,10,2,29,133,1.4865900508882178e-07
1,10,2,29,134,2.8859633817413703e-06
1,10,2,29,135,8.171335346847737e-07
1,10,2,29,136,3.717603532429269e-07
1,10,2,29,137,2.6883853932814472e-08
1,10,2,29,138,1.024329814330224e-09
1,10,2,29,139,4.341735616364033e-08
1,10,2,29,140,6.952807033960191e-08
1,10,2,29,141,1.2958657249828806e-07
1,10,2,29,142,3.226165617787726e-07
1,10,2,29,143,1.1481290694179494e-08
1,10,2,29,144,2.1740981255107093e-08
1,10,2,29,145,5.976658657754986e-09
1,10,2,29,148,3.39314306357066e-07
1,10,2,29,149,2.671891381209932e-09
1,10,2,29,150,9.442799835250853e-08
1,10,2,29,151,5.186110363830258e-09
1,10,2,29,152,1.6613682288906724e-09
1,10,2,29,153,6.229917832911423e-08
1,10,2,29,154,9.144054666186016e-08
1,10,2,29,155,7.271308563201951e-08
1,10,2,29,156,1.14886221521163e-07
1,10,2,29,157,1.6306602732099904e-08
1,10,2,29,158,2.2788864912456693e-08
1,10,2,29,159,2.4431791358834718e-08
1,10,2,29,160,3.919959090118843e-07
1,10,2,29,161,7.575658479004776e-09
1,10,2,29,162,2.1928082450707913e-09
1,10,2,30,1,6.146572404734867e-09
1,10,2,30,2,1.1142634741506372e-08
1,10,2,30,3,6.857970503707612e-10
1,10,2,30,4,1.9664096598751555e-09
1,10,2,30,5,7.862638306703756e-09
1,10,2,30,6,6.228576224958383e-10
1,10,2,30,7,3.0304940142875085e-11
1,10,2,30,8,3.0306737194907982e-09
1,10,2,30,9,3.0806547697295873e-09
1,10,2,30,10,2.06845069842886e-10
1,10,2,30,11,6.77219618603885e-10
1,10,2,30,12,7.913752432527707e-10
1,10,2,30,13,7.2461601959038634e-09
1,10,2,30,14,1.684487831567368e-09
1,10,2,30,15,4.4018325587668706e-10
1,10,2,30,18,1.5370393701466568e-07
1,10,2,30,19,4.7864935360400655e-08
1,10,2,30,20,1.7663883662802716e-06
1,10,2,30,21,6.385370101910037e-09
1,10,2,30,22,1.3585817514035182e-08
1,10,2,30,25,1.7255815855929767e-05
1,10,2,30,26,4.000813897976182e-07
1,10,2,30,29,8.842128767782108e-06
1,10,2,30,31,6.4316078453742725e-06
1,10,2,30,32,7.81911323019041e-09
1,10,2,30,33,8.513388227228502e-09
1,10,2,30,34,6.967950691963474e-09
1,10,2,30,35,7.067942143497721e-10
1,10,2,30,36,2.0178249729837105e-11
1,10,2,30,37,4.271488372068349e-09
1,10,2,30,38,1.0520396190079906e-08
1,10,2,30,39,5.6048296285021845e-09
1,10,2,30,40,1.5862963257533703e-09
1,10,2,30,41,7.971781926475779e-11
1,10,2,30,42,4.4311123263980256e-10
1,10,2,30,43,2.536551211154156e-09
1,10,2,30,44,8.530423993058532e-10
1,10,2,30,45,4.625611649409302e-09
1,10,2,30,46,1.9306302697949912e-08
1,10,2,30,47,6.469773614482662e-07
1,10,2,30,48,1.9127846505433345e-07
1,10,2,30,49,2.756316111698922e-12
1,10,2,30,50,4.210901478556804e-12
1,10,2,30,52,4.162837358453682e-06
1,10,2,30,53,2.4884707778878355e-06
1,10,2,30,54,2.133224030182728e-06
1,10,2,30,55,1.0410094396481061e-07
1,10,2,30,56,6.554135500927041e-06
1,10,2,30,57,4.127213515119097e-06
1,10,2,30,59,3.5943747520808714e-07
1,10,2,30,61,2.4941990764368206e-09
1,10,2,30,62,3.4292664333659665e-08
1,10,2,30,63,8.666799566469349e-06
1,10,2,30,64,8.646311773938678e-08
1,10,2,30,65,4.4937175222960495e-06
1,10,2,30,67,1.8094374447343376e-06
1,10,2,30,68,2.473115625397861e-07
1,10,2,30,69,6.248708943061546e-05
1,10,2,30,71,1.2996361781879182e-06
1,10,2,30,72,0.0005050929432565
1,10,2,30,74,7.678686006270628e-10
1,10,2,30,76,2.7215419114207736e-07
1,10,2,30,78,6.442135033146715e-07
1,10,2,30,80,2.501621264258007e-07
1,10,2,30,82,3.1430034558377874e-07
1,10,2,30,84,1.2364131895458249e-06
1,10,2,30,85,3.9466596905647815e-08
1,10,2,30,86,1.6506303062108158e-08
1,10,2,30,87,5.413414930133741e-09
1,10,2,30,88,1.0698148013859198e-08
1,10,2,30,89,1.9449996834088577e-08
1,10,2,30,90,3.915297016187014e-07
1,10,2,30,91,1.7306882436541557e-07
1,10,2,30,92,2.5763665041637308e-08
1,10,2,30,93,4.19882338952163e-09
1,10,2,30,94,7.453501145468676e-09
1,10,2,30,96,3.78157814932273e-06
1,10,2,30,97,3.0173970450938585e-07
1,10,2,30,98,6.671672847867081e-11
1,10,2,30,99,1.5575927656839487e-10
1,10,2,30,100,4.804430777540408e-11
1,10,2,30,101,5.0785014964276314e-06
1,10,2,30,102,7.859859041385519e-07
1,10,2,30,103,9.224566053605971e-11
1,10,2,30,105,8.556170269109188e-14
1,10,2,30,106,5.690736424594539e-11
1,10,2,30,107,9.052626679529989e-08
1,10,2,30,108,4.5380128335305224e-10
1,10,2,30,110,2.7159680803016887e-09
1,10,2,30,111,6.560311088006762e-09
1,10,2,30,112,3.0672324179675174e-10
1,10,2,30,113,7.530500827852835e-09
1,10,2,30,115,2.2144275495946627e-09
1,10,2,30,116,4.925206606243191e-08
1,10,2,30,117,6.759295749435167e-08
1,10,2,30,118,1.6965999948815009e-07
1,10,2,30,119,1.2655315586341914e-08
1,10,2,30,120,1.1868904329350765e-07
1,10,2,30,121,3.3852445540058344e-08
1,10,2,30,122,1.8594479484642211e-09
1,10,2,30,123,0.0006796631865177
1,10,2,30,124,1.6607435443800367e-05
1,10,2,30,125,9.105585084750388e-07
1,10,2,30,126,2.1895741374808793e-08
1,10,2,30,127,5.275528003783922e-10
1,10,2,30,128,1.5597301520519806e-07
1,10,2,30,129,2.073426261584716e-09
1,10,2,30,130,2.8686711394275942e-09
1,10,2,30,131,5.1517055033079494e-08
1,10,2,30,132,7.271147112015056e-09
1,10,2,30,133,3.063465280635827e-09
1,10,2,30,134,1.6087317307716888e-06
1,10,2,30,135,9.440508102358712e-09
1,10,2,30,136,1.3862374868471767e-06
1,10,2,30,137,4.191785693317367e-10
1,10,2,30,138,1.0441960757632972e-09
1,10,2,30,139,8.100870718748827e-09
1,10,2,30,140,6.653800995200108e-09
1,10,2,30,141,3.3853569364785403e-09
1,10,2,30,142,5.5490870330630206e-09
1,10,2,30,143,4.236528938571514e-09
1,10,2,30,144,1.250265273415033e-09
1,10,2,30,145,2.142063270223857e-09
1,10,2,30,149,5.655573005525471e-10
1,10,2,30,151,5.895763255663272e-10
1,10,2,30,152,5.045214055685072e-10
1,10,2,30,153,4.2790797031703876e-10
1,10,2,30,154,6.818585313316589e-10
1,10,2,30,155,3.5871431088448527e-10
1,10,2,30,156,1.8758487337991237e-10
1,10,2,30,157,4.905276773409249e-10
1,10,2,30,158,2.5305270817749177e-10
1,10,2,30,159,4.166476643057974e-09
1,10,2,30,160,9.089261536446257e-10
1,10,2,30,161,5.800530760641165e-10
1,10,2,30,162,8.39091433597483e-11
1,10,2,31,1,1.96720224640918e-06
1,10,2,31,2,1.7085101488517814e-06
1,10,2,31,3,8.577642880920568e-06
1,10,2,31,4,1.9512504627577303e-05
1,10,2,31,5,1.5621302559538436e-05
1,10,2,31,6,5.983157511252508e-06
1,10,2,31,7,1.3800738345001765e-05
1,10,2,31,8,4.689289117652704e-06
1,10,2,31,9,2.925530091121139e-07
1,10,2,31,10,1.333707177408686e-06
1,10,2,31,11,1.2668916854532053e-06
1,10,2,31,12,6.457708823490371e-07
1,10,2,31,13,5.221298988575858e-07
1,10,2,31,14,1.480492928964608e-05
1,10,2,31,15,1.2393089028818803e-06
1,10,2,31,18,1.7363833496765333e-05
1,10,2,31,19,2.6877905137116634e-12
1,10,2,31,20,0.0001596097183982
1,10,2,31,21,1.5900386120991385e-05
1,10,2,31,22,1.1456508310970657e-07
1,10,2,31,24,4.063481876391507e-06
1,10,2,31,25,7.694448015902296e-05
1,10,2,31,26,6.324539270995404e-06
1,10,2,31,27,5.947303412376739e-06
1,10,2,31,28,8.223309234811254e-06
1,10,2,31,29,2.0379132605981055e-05
1,10,2,31,30,1.6332459926512214e-06
1,10,2,31,31,5.782172443327431e-06
1,10,2,31,32,0.0011356877978939
1,10,2,31,33,2.84793496571453e-06
1,10,2,31,34,8.309044639167596e-06
1,10,2,31,35,6.402965563885138e-07
1,10,2,31,36,1.1509190586133351e-08
1,10,2,31,37,6.981240893844984e-09
1,10,2,31,38,9.23345575495452e-09
1,10,2,31,39,1.1952241096897666e-09
1,10,2,31,40,1.708443945141256e-07
1,10,2,31,41,3.645501869857814e-06
1,10,2,31,42,9.105329364483615e-10
1,10,2,31,43,1.2048690922943192e-07
1,10,2,31,44,3.0535841825173385e-08
1,10,2,31,45,9.57033734659135e-08
1,10,2,31,46,0.0001005177727268
1,10,2,31,47,1.2806656561783008e-05
1,10,2,31,48,4.662041544436093e-06
1,10,2,31,49,2.396940416297935e-05
1,10,2,31,50,2.0425417540017896e-05
1,10,2,31,52,0.0001937008038129
1,10,2,31,53,2.147421139861522e-06
1,10,2,31,54,3.194496978064242e-05
1,10,2,31,55,7.137823211894562e-08
1,10,2,31,56,0.0038993933392144
1,10,2,31,57,3.936756039460325e-05
1,10,2,31,58,2.106808635235281e-07
1,10,2,31,59,8.195077458420107e-07
1,10,2,31,61,3.139310498125534e-05
1,10,2,31,62,2.453585413648656e-06
1,10,2,31,63,0.0003640317588761
1,10,2,31,64,2.454781090187543e-05
1,10,2,31,65,6.668469139270396e-06
1,10,2,31,67,1.1524419018040029e-06
1,10,2,31,68,1.5024762435507897e-06
1,10,2,31,69,0.0003303921897678
1,10,2,31,71,0.000174795744198
1,10,2,31,72,0.0046754212015188
1,10,2,31,74,1.7159879060534965e-05
1,10,2,31,76,7.163383555594064e-05
1,10,2,31,78,1.5105065869938644e-06
1,10,2,31,80,3.218904446787015e-05
1,10,2,31,82,6.955647901519345e-05
1,10,2,31,84,2.0518486032040924e-05
1,10,2,31,85,0.0001448252046981
1,10,2,31,86,1.235022151450753e-05
1,10,2,31,87,2.0569885438316576e-06
1,10,2,31,88,3.074265068217554e-06
1,10,2,31,89,1.6491042355540813e-05
1,10,2,31,90,8.801839204968449e-06
1,10,2,31,91,1.49222071370804e-06
1,10,2,31,92,2.3046314578495224e-06
1,10,2,31,93,1.7751119261913543e-05
1,10,2,31,94,3.22007184477887e-08
1,10,2,31,96,0.0056224014544137
1,10,2,31,97,1.3649671367006246e-07
1,10,2,31,98,4.398127559224453e-09
1,10,2,31,99,3.8515592947917014e-08
1,10,2,31,100,2.13330277915035e-08
1,10,2,31,101,4.36005776108305e-07
1,10,2,31,102,2.984936026588478e-09
1,10,2,31,103,2.2833649839346198e-08
1,10,2,31,104,1.2855986798129482e-16
1,10,2,31,105,2.4324902240265823e-11
1,10,2,31,106,1.2674490773091018e-06
1,10,2,31,107,1.6023968637310307e-05
1,10,2,31,108,1.5170045279622117e-06
1,10,2,31,109,7.317071092394307e-08
1,10,2,31,110,1.386526158639541e-06
1,10,2,31,111,0.0007989938348556
1,10,2,31,112,5.4295298280665214e-08
1,10,2,31,113,3.042365083939136e-07
1,10,2,31,115,7.159767006109423e-09
1,10,2,31,116,1.8224320827640722e-07
1,10,2,31,117,5.157623238713058e-09
1,10,2,31,118,9.305416254089884e-07
1,10,2,31,119,1.7296803519016917e-06
1,10,2,31,120,3.108390289201905e-05
1,10,2,31,121,7.998953342325766e-06
1,10,2,31,122,2.68545152207361e-07
1,10,2,31,123,0.0005247867113211
1,10,2,31,124,7.120349154446034e-05
1,10,2,31,125,3.253452117376608e-06
1,10,2,31,126,1.7789965545534782e-06
1,10,2,31,127,3.2859188550126945e-08
1,10,2,31,128,6.457467064207261e-06
1,10,2,31,129,6.913866118340788e-08
1,10,2,31,130,2.0093535078548024e-08
1,10,2,31,131,2.750072193582826e-07
1,10,2,31,132,1.441510131260859e-06
1,10,2,31,133,2.9798896463526377e-08
1,10,2,31,134,5.669776177484303e-07
1,10,2,31,135,2.289860393731179e-06
1,10,2,31,136,6.997320431914228e-07
1,10,2,31,137,2.7740452239452293e-07
1,10,2,31,138,1.6411124165329537e-05
1,10,2,31,139,2.0173068610311125e-07
1,10,2,31,140,2.063708050512223e-07
1,10,2,31,141,5.7324847998752476e-08
1,10,2,31,142,7.878889705220187e-08
1,10,2,31,143,6.545260379038191e-08
1,10,2,31,144,2.6539167076539724e-08
1,10,2,31,145,8.982810345844367e-08
1,10,2,31,149,3.650592947668063e-08
1,10,2,31,150,1.0650430653744866e-09
1,10,2,31,151,7.994068938359202e-07
1,10,2,31,152,1.6786012233107912e-06
1,10,2,31,153,8.508431950651658e-07
1,10,2,31,154,3.474948771102691e-07
1,10,2,31,155,2.0722805913293926e-07
1,10,2,31,156,2.842897596008331e-07
1,10,2,31,157,6.299430031541212e-08
1,10,2,31,158,8.41240492534821e-08
1,10,2,31,159,8.262012588131309e-07
1,10,2,31,160,6.755881248834845e-07
1,10,2,31,161,7.608274535595892e-08
1,10,2,31,162,2.728136015605297e-07
1,10,2,32,2,9.238847524423322e-07
1,10,2,32,3,6.529778734211132e-07
1,10,2,32,4,1.118539000329854e-07
1,10,2,32,5,6.748451095408196e-06
1,10,2,32,6,4.901586109565641e-09
1,10,2,32,7,2.6611127811867706e-08
1,10,2,32,8,2.3272108889923873e-08
1,10,2,32,9,5.045424879249911e-07
1,10,2,32,10,2.116618791597371e-07
1,10,2,32,11,7.418160362173028e-08
1,10,2,32,12,2.4874178286723893e-09
1,10,2,32,13,4.355025957319387e-09
1,10,2,32,14,5.19588609113356e-07
1,10,2,32,15,5.333991791704654e-11
1,10,2,32,18,2.1300687320873725e-06
1,10,2,32,19,1.0964309058902007e-10
1,10,2,32,20,4.735655379682729e-06
1,10,2,32,21,9.02115506450089e-07
1,10,2,32,22,1.5151755035585697e-08
1,10,2,32,23,4.8045492134147415e-12
1,10,2,32,24,6.601744195991593e-11
1,10,2,32,25,4.303187437162325e-06
1,10,2,32,26,1.892972179284074e-07
1,10,2,32,27,3.4419145339724595e-08
1,10,2,32,28,1.8616007890657585e-11
1,10,2,32,29,1.160834173321174e-07
1,10,2,32,30,4.4116225099012763e-08
1,10,2,32,31,4.743399196301346e-07
1,10,2,32,32,4.6768996684083646e-08
1,10,2,32,33,5.890014486418289e-08
1,10,2,32,34,5.1584979083400424e-08
1,10,2,32,35,1.1973572560998392e-10
1,10,2,32,36,8.481675019907235e-10
1,10,2,32,37,1.1793021329984278e-08
1,10,2,32,38,3.012978330803098e-12
1,10,2,32,39,5.95944189831947e-13
1,10,2,32,40,6.333335906594735e-10
1,10,2,32,41,1.912717309195231e-10
1,10,2,32,42,4.0423518255384955e-13
1,10,2,32,43,1.3280313725251324e-08
1,10,2,32,44,4.742801411831935e-10
1,10,2,32,45,7.4125934207220955e-09
1,10,2,32,46,3.189689164998254e-09
1,10,2,32,47,3.26081702247764e-09
1,10,2,32,48,3.310996588185218e-09
1,10,2,32,50,4.08830576379461e-08
1,10,2,32,51,3.0159538601341245e-08
1,10,2,32,52,6.7117968515535745e-06
1,10,2,32,53,2.5526954478739256e-06
1,10,2,32,54,2.754996550510083e-06
1,10,2,32,55,1.5047376370743015e-08
1,10,2,32,56,4.522670998705323e-10
1,10,2,32,57,8.617924604314774e-06
1,10,2,32,58,3.034647139989285e-09
1,10,2,32,59,1.6127901438719774e-09
1,10,2,32,60,2.1148991668329065e-13
1,10,2,32,61,6.074583354753768e-10
1,10,2,32,62,1.699366493087884e-09
1,10,2,32,63,6.3779117099326e-06
1,10,2,32,64,3.581907879863942e-07
1,10,2,32,65,9.819832003084145e-08
1,10,2,32,66,7.484896716589224e-09
1,10,2,32,67,6.976478838283438e-08
1,10,2,32,68,8.402244786058556e-09
1,10,2,32,69,1.570557848895336e-05
1,10,2,32,70,1.5542313045501698e-06
1,10,2,32,71,2.433137402261975e-07
1,10,2,32,72,4.475328275174911e-05
1,10,2,32,73,1.7281172378351135e-05
1,10,2,32,74,1.605037458912385e-07
1,10,2,32,76,2.346018512893175e-05
1,10,2,32,77,5.712588284710586e-07
1,10,2,32,78,2.116751228008901e-06
1,10,2,32,79,2.425904420791834e-07
1,10,2,32,80,9.783339349417428e-06
1,10,2,32,81,4.62225914850467e-10
1,10,2,32,82,7.858350313636015e-06
1,10,2,32,84,2.176952890759889e-07
1,10,2,32,85,1.0331086852474871e-05
1,10,2,32,86,2.793952338138099e-07
1,10,2,32,87,1.4845461273969624e-09
1,10,2,32,88,8.116264233303818e-08
1,10,2,32,89,6.180589784677264e-09
1,10,2,32,90,7.175881972579005e-07
1,10,2,32,91,8.725446409267378e-10
1,10,2,32,92,6.721736524414512e-10
1,10,2,32,93,3.5252800140562015e-08
1,10,2,32,96,6.901985193682675e-06
1,10,2,32,97,4.035242226738722e-07
1,10,2,32,98,2.1569221307647115e-08
1,10,2,32,99,1.4051245511230634e-07
1,10,2,32,100,2.202716155664126e-07
1,10,2,32,101,3.225396535122891e-06
1,10,2,32,102,7.51494480082699e-08
1,10,2,32,103,5.560504933595402e-07
1,10,2,32,105,6.007613180106049e-07
1,10,2,32,107,1.2453462917338473e-08
1,10,2,32,108,6.438447534351754e-09
1,10,2,32,109,6.983774340610754e-07
1,10,2,32,110,5.159744874689073e-07
1,10,2,32,112,2.3835570799285898e-07
1,10,2,32,113,2.676205299790861e-08
1,10,2,32,114,7.786956153238821e-09
1,10,2,32,115,8.519979077182844e-08
1,10,2,32,116,1.6591425728132346e-07
1,10,2,32,117,1.3322798128167856e-06
1,10,2,32,118,3.283507385614913e-07
1,10,2,32,119,2.305502306945301e-06
1,10,2,32,120,2.3256716104580387e-05
1,10,2,32,121,4.208654779382001e-06
1,10,2,32,122,6.405427587019672e-06
1,10,2,32,123,0.0001373977621191
1,10,2,32,124,5.448037142079428e-06
1,10,2,32,125,2.233875913650786e-07
1,10,2,32,126,1.6612350196870457e-07
1,10,2,32,127,2.7915701508350535e-09
1,10,2,32,128,9.613861751801273e-09
1,10,2,32,129,2.2288558726990847e-09
1,10,2,32,130,3.103337654919643e-09
1,10,2,32,131,7.681129211833208e-09
1,10,2,32,132,6.048431355045081e-09
1,10,2,32,133,2.569019457024321e-09
1,10,2,32,134,3.06940302928331e-10
1,10,2,32,135,8.296029957771808e-09
1,10,2,32,136,3.73869075340823e-08
1,10,2,32,137,3.8480532636951765e-10
1,10,2,32,138,7.593062080689814e-10
1,10,2,32,139,1.0762253925385091e-11
1,10,2,32,140,7.718812895508334e-11
1,10,2,32,141,8.859884343951011e-12
1,10,2,32,142,3.1050456252284035e-11
1,10,2,32,143,1.2440762037501588e-11
1,10,2,32,144,6.04839769212837e-10
1,10,2,32,145,1.560233152902322e-12
1,10,2,32,149,5.864865824378765e-10
1,10,2,32,150,1.3956165083412676e-11
1,10,2,32,151,9.10329519974129e-11
1,10,2,32,152,2.2423981886768256e-10
1,10,2,32,153,3.5187584428174823e-09
1,10,2,32,154,2.348206951946066e-09
1,10,2,32,155,2.7434054670116605e-10
1,10,2,32,156,2.9517362538288412e-09
1,10,2,32,157,1.4137997566529666e-11
1,10,2,32,158,1.1258737785890924e-11
1,10,2,32,159,1.2972488216099836e-09
1,10,2,32,160,9.814963642531472e-09
1,10,2,32,161,6.661900294676887e-10
1,10,2,32,162,9.20406804287378e-11
1,10,2,33,1,1.7987968692688914e-07
1,10,2,33,2,5.089976739452244e-07
1,10,2,33,3,6.458338979221271e-09
1,10,2,33,4,1.63649135538346e-07
1,10,2,33,5,6.130234251718177e-08
1,10,2,33,7,4.3751834925214346e-12
1,10,2,33,8,4.361376972550325e-08
1,10,2,33,9,1.99645767771263e-08
1,10,2,33,10,1.4655354865672562e-08
1,10,2,33,11,1.1344749104663444e-08
1,10,2,33,12,6.395598592164976e-10
1,10,2,33,13,3.3603324057273037e-08
1,10,2,33,14,9.574388036310525e-08
1,10,2,33,15,6.612046488075968e-12
1,10,2,33,18,4.063664545691662e-08
1,10,2,33,19,4.567636941935531e-07
1,10,2,33,20,3.379343478001798e-06
1,10,2,33,21,1.6556814666261916e-08
1,10,2,33,22,6.979731501464185e-09
1,10,2,33,24,3.7259382074510393e-07
1,10,2,33,25,2.0684078660170347e-07
1,10,2,33,26,1.0760991243355969e-08
1,10,2,33,27,2.1220333208360825e-08
1,10,2,33,28,5.61859048946011e-08
1,10,2,33,29,1.206393563278995e-06
1,10,2,33,30,5.562132633305769e-08
1,10,2,33,31,2.4567175461774477e-08
1,10,2,33,32,7.301723129143619e-08
1,10,2,33,33,6.40583743389628e-10
1,10,2,33,34,2.7130090487362973e-08
1,10,2,33,35,1.0702681345334698e-08
1,10,2,33,36,2.0031691833387198e-08
1,10,2,33,37,6.683042973599105e-09
1,10,2,33,38,1.934921199194666e-09
1,10,2,33,39,1.497916574883572e-07
1,10,2,33,40,1.3199248858704098e-07
1,10,2,33,41,1.9797734461922185e-07
1,10,2,33,42,1.216068962931863e-07
1,10,2,33,43,3.448588393357846e-08
1,10,2,33,44,3.209724318958726e-08
1,10,2,33,45,5.952679573993323e-09
1,10,2,33,46,1.9034525302406123e-09
1,10,2,33,47,1.654688412745754e-07
1,10,2,33,48,2.926966335294399e-09
1,10,2,33,49,3.0942509921067664e-08
1,10,2,33,50,3.9148097626386174e-08
1,10,2,33,51,1.5972734413241052e-08
1,10,2,33,52,5.5144932704607176e-08
1,10,2,33,53,4.912415424306969e-07
1,10,2,33,54,2.791655987355041e-07
1,10,2,33,55,2.8852475464109772e-08
1,10,2,33,56,4.824116739387853e-05
1,10,2,33,57,1.763575640258321e-05
1,10,2,33,58,1.4821439315963688e-11
1,10,2,33,59,7.614443765661304e-07
