model_id,indicator_id,scope_id,producing_region_id,producing_industry_id,value
1,2,4,23,143,0.0058648493066381
1,2,4,23,144,0.0008384573340902
1,2,4,23,145,0.0011312553768131
1,2,4,23,146,0.0004824244610201
1,2,4,23,147,7.504891731080329e-06
1,2,4,23,149,0.0075830885288371
1,2,4,23,150,0.0001428835674617
1,2,4,23,151,0.0610164771543456
1,2,4,23,152,0.1455113183628111
1,2,4,23,153,0.3706765724810777
1,2,4,23,154,0.1580217582997631
1,2,4,23,155,0.0056202788362682
1,2,4,23,156,0.000478959187299
1,2,4,23,157,0.0096753805185486
1,2,4,23,158,0.0124771050965702
1,2,4,23,159,0.0003390815668248
1,2,4,23,160,0.0016777678146022
1,2,4,23,161,0.0003225395990614
1,2,4,23,162,0.0374285830523242
1,2,4,24,1,0.024071821774776
1,2,4,24,2,0.6327914375114954
1,2,4,24,3,0.4947654558195301
1,2,4,24,4,0.0260858485404037
1,2,4,24,5,0.1550354396590673
1,2,4,24,6,0.0012342160497492
1,2,4,24,7,0.0036768150902349
1,2,4,24,8,0.0094580692773819
1,2,4,24,9,0.3307583805468542
1,2,4,24,10,0.0174192893524171
1,2,4,24,11,0.0197998728434276
1,2,4,24,12,0.0520841866024308
1,2,4,24,13,0.0002972868392356
1,2,4,24,14,0.2429289746103927
1,2,4,24,15,5.10963862072166e-05
1,2,4,24,18,0.001825203095673
1,2,4,24,19,0.0015971534139287
1,2,4,24,20,0.0737929873848101
1,2,4,24,21,0.0756107879536198
1,2,4,24,22,0.3770695492776528
1,2,4,24,23,0.0031431267798132
1,2,4,24,24,0.0003466570362668
1,2,4,24,25,0.0430883572402286
1,2,4,24,26,0.0239929595798893
1,2,4,24,27,5.607026070538223e-08
1,2,4,24,28,1.0438893163381078e-07
1,2,4,24,29,5.836708736561554e-05
1,2,4,24,30,4.53363747281048e-05
1,2,4,24,31,0.0003811914402373
1,2,4,24,32,9.881560554956864e-05
1,2,4,24,33,0.0047158083107838
1,2,4,24,34,0.0049223748866021
1,2,4,24,35,0.0004431468537542
1,2,4,24,36,0.0003377597271614
1,2,4,24,37,0.0002251712761964
1,2,4,24,38,9.247792960620068e-05
1,2,4,24,39,0.0008178571688809
1,2,4,24,40,0.0013924557669398
1,2,4,24,41,9.003581976801203e-05
1,2,4,24,42,3.064268232358631e-05
1,2,4,24,43,0.0103768301580625
1,2,4,24,44,0.0173400675921264
1,2,4,24,45,0.001164428657076
1,2,4,24,46,0.0035742411158464
1,2,4,24,47,0.0007140042613406
1,2,4,24,48,0.0111988858112183
1,2,4,24,49,0.000625691532334
1,2,4,24,50,0.0080090349111984
1,2,4,24,52,0.0026764305799981
1,2,4,24,53,0.0004404494683768
1,2,4,24,54,0.0065345832360814
1,2,4,24,55,0.0039476939007607
1,2,4,24,56,0.0002630737785572
1,2,4,24,57,1.1025148964009954
1,2,4,24,59,0.1253906188648919
1,2,4,24,61,0.0020883524382261
1,2,4,24,62,0.0788837749100005
1,2,4,24,63,0.493392876537122
1,2,4,24,64,0.0013476856412965
1,2,4,24,65,0.0083533731716418
1,2,4,24,67,0.0445179212875248
1,2,4,24,68,0.0015679616461125
1,2,4,24,69,0.0654999309184396
1,2,4,24,70,0.0111368302985701
1,2,4,24,71,0.0173710723835026
1,2,4,24,72,0.226000332511982
1,2,4,24,74,1.0581715405455256e-07
1,2,4,24,76,0.0191154714787086
1,2,4,24,78,4.144295050221944e-06
1,2,4,24,80,9.37005914263986e-06
1,2,4,24,82,6.283615725508381e-05
1,2,4,24,84,0.0047352003158411
1,2,4,24,85,0.0147275809224905
1,2,4,24,86,0.0048969238557637
1,2,4,24,87,0.0045611269237248
1,2,4,24,88,0.0123343719392692
1,2,4,24,89,0.0026035038061793
1,2,4,24,90,1.7072100743860823e-05
1,2,4,24,91,0.0052300680621474
1,2,4,24,92,0.0014738220046038
1,2,4,24,93,0.0011416914571906
1,2,4,24,94,7.435383620436752e-07
1,2,4,24,96,0.8744860404578262
1,2,4,24,97,0.00466014017201
1,2,4,24,98,5.2907475292358625e-05
1,2,4,24,99,0.00119193634446
1,2,4,24,100,2.122389536039286e-07
1,2,4,24,101,0.0003212187963294
1,2,4,24,102,0.0078389224218739
1,2,4,24,103,8.801809692846036e-06
1,2,4,24,107,0.0005332928641478
1,2,4,24,108,0.0001655513804989
1,2,4,24,109,0.0001364800798019
1,2,4,24,110,0.0256226048740002
1,2,4,24,111,0.1950428261431502
1,2,4,24,112,1.224121172631418e-05
1,2,4,24,113,0.0162596045174874
1,2,4,24,115,0.0111651996897378
1,2,4,24,116,0.0005076312729998
1,2,4,24,117,0.0051550643343633
1,2,4,24,118,0.0017152904767484
1,2,4,24,119,0.0082738230867212
1,2,4,24,120,0.0290441038116487
1,2,4,24,121,1.6867211204474403e-06
1,2,4,24,122,0.0005435613786348
1,2,4,24,123,0.5031505462113293
1,2,4,24,124,0.0185404189256358
1,2,4,24,125,0.0904851257613651
1,2,4,24,126,0.0065033708283291
1,2,4,24,127,0.0050801601394168
1,2,4,24,128,0.0066803534104307
1,2,4,24,129,0.0001786009676228
1,2,4,24,130,0.0002490989498125
1,2,4,24,131,0.0051559795956497
1,2,4,24,132,6.521218339671353e-05
1,2,4,24,133,0.0046860544704084
1,2,4,24,134,0.0026345760714896
1,2,4,24,135,0.0786352472014251
1,2,4,24,136,2.089634151603262e-05
1,2,4,24,137,0.0010419542053121
1,2,4,24,138,0.0004196810936818
1,2,4,24,139,5.239786792192575e-06
1,2,4,24,140,4.768790066036991e-06
1,2,4,24,141,1.6133106106948268e-07
1,2,4,24,142,0.0002768519971318
1,2,4,24,143,1.108423386151271e-06
1,2,4,24,144,3.300723010072831e-07
1,2,4,24,145,8.856499011899668e-05
1,2,4,24,149,0.0001492530595945
1,2,4,24,151,0.0038106983843531
1,2,4,24,152,0.0061155796271596
1,2,4,24,153,0.1134708050064461
1,2,4,24,154,0.0101374746692623
1,2,4,24,155,0.0005967393563177
1,2,4,24,156,3.270236935492412e-05
1,2,4,24,157,0.0008325949749184
1,2,4,24,158,0.0017901985260548
1,2,4,25,2,0.4867849722061464
1,2,4,25,3,0.9619292912170896
1,2,4,25,4,0.0492929023016111
1,2,4,25,5,0.1763578131164552
1,2,4,25,6,0.0993039539699685
1,2,4,25,8,0.1024052374313594
1,2,4,25,9,1.390337447832198
1,2,4,25,10,0.0791573732760111
1,2,4,25,11,0.1270690365430483
1,2,4,25,12,0.3913013634778703
1,2,4,25,13,0.0413936480049519
1,2,4,25,14,1.3653386672351706
1,2,4,25,15,9.069993331383608e-06
1,2,4,25,18,0.1930337314599407
1,2,4,25,19,0.0039705966186661
1,2,4,25,20,0.0281243099606353
1,2,4,25,22,0.1359013173658254
1,2,4,25,24,1.5479460807097282e-06
1,2,4,25,25,0.0395267955718691
1,2,4,25,26,0.2523763908356208
1,2,4,25,27,1.7314910658042248e-05
1,2,4,25,28,0.0001097863868421
1,2,4,25,29,0.0101949038741993
1,2,4,25,30,0.0038341752284079
1,2,4,25,31,0.0021402152056761
1,2,4,25,32,0.1569330180201358
1,2,4,25,33,0.1699508980377194
1,2,4,25,34,0.17988540721261
1,2,4,25,35,0.0014885828330656
1,2,4,25,36,0.0037310580740803
1,2,4,25,37,0.0005809632733276
1,2,4,25,38,0.0438875880784416
1,2,4,25,39,0.0009111804359022
1,2,4,25,40,0.0895316628878551
1,2,4,25,41,0.0001603012648858
1,2,4,25,42,0.0668741269148208
1,2,4,25,43,0.0573621179677761
1,2,4,25,44,0.0758118230138207
1,2,4,25,45,0.0038668931289452
1,2,4,25,47,0.0050858957106099
1,2,4,25,48,0.0016887502531626
1,2,4,25,49,0.0003817968741428
1,2,4,25,50,0.0906763865076129
1,2,4,25,51,0.0281046764011738
1,2,4,25,52,0.260613540094532
1,2,4,25,53,0.038458850752991
1,2,4,25,54,1.2150774327782583
1,2,4,25,55,0.0417643236717522
1,2,4,25,56,0.0759166507597139
1,2,4,25,57,2.900671458634482
1,2,4,25,58,0.0022271776647886
1,2,4,25,59,1.2922360028862756
1,2,4,25,60,1.457243362349656
1,2,4,25,61,0.0080067189734365
1,2,4,25,62,0.0125606733899942
1,2,4,25,63,2.1215789356253256
1,2,4,25,64,0.0162878057689682
1,2,4,25,65,0.13531326505857
1,2,4,25,66,0.108457665628018
1,2,4,25,67,0.1277151438243183
1,2,4,25,68,0.0275219709098958
1,2,4,25,69,0.6675662142647598
1,2,4,25,70,0.0465461689589454
1,2,4,25,71,0.0829284950944705
1,2,4,25,72,0.5660009899029371
1,2,4,25,73,0.2904426571272512
1,2,4,25,74,0.0005124004147991
1,2,4,25,76,0.2086548399126224
1,2,4,25,77,0.0266104612146283
1,2,4,25,78,0.0060259974289043
1,2,4,25,79,0.0124738460247015
1,2,4,25,80,0.0126361637983973
1,2,4,25,81,0.0037597753206953
1,2,4,25,82,0.0031230852535035
1,2,4,25,83,0.0008939550403691
1,2,4,25,84,0.1502216227570586
1,2,4,25,85,0.0570929368687066
1,2,4,25,86,0.0219188200892052
1,2,4,25,87,0.0020982339114054
1,2,4,25,88,0.0284964889787311
1,2,4,25,89,0.0210523637256109
1,2,4,25,90,2.0123894993535094
1,2,4,25,91,0.0337554529361923
1,2,4,25,92,0.6310085207518791
1,2,4,25,93,0.0022599124544521
1,2,4,25,94,0.6914914057796082
1,2,4,25,95,0.0047761909127103
1,2,4,25,96,0.0090493103689687
1,2,4,25,97,0.0194976766958054
1,2,4,25,98,0.0320086693162247
1,2,4,25,99,0.2434049360263531
1,2,4,25,100,0.3857614421965778
1,2,4,25,101,0.0080726363152261
1,2,4,25,102,0.0883239265799627
1,2,4,25,103,8.136966870845822e-05
1,2,4,25,107,0.3144333755476889
1,2,4,25,108,0.0002666527045408
1,2,4,25,109,0.0003172157251331
1,2,4,25,110,0.3185094521835663
1,2,4,25,111,1.421157589735921
1,2,4,25,112,2.5991763204083898e-05
1,2,4,25,113,0.0042426158706158
1,2,4,25,114,4.3399077381346355e-05
1,2,4,25,115,0.0056015996944655
1,2,4,25,116,0.0891901968017714
1,2,4,25,117,0.1127692059112245
1,2,4,25,118,0.0463193637688654
1,2,4,25,119,0.1957235706735894
1,2,4,25,120,0.0053699247653775
1,2,4,25,121,0.0001511034497886
1,2,4,25,122,0.0294788409895759
1,2,4,25,123,4.853528696441326
1,2,4,25,124,0.1405854472546246
1,2,4,25,125,6.333343709947411
1,2,4,25,126,0.0587452871294986
1,2,4,25,127,0.0374570483309057
1,2,4,25,128,0.0126982031586601
1,2,4,25,129,0.0181504755533408
1,2,4,25,130,0.0100435028649387
1,2,4,25,131,0.1053964742512538
1,2,4,25,132,0.0193502299121982
1,2,4,25,133,0.1113359361590907
1,2,4,25,134,0.0075513524399219
1,2,4,25,135,0.1276520211130524
1,2,4,25,136,0.0112007841936599
1,2,4,25,137,0.0033216203571496
1,2,4,25,138,0.0045575589922809
1,2,4,25,139,0.0350087573244447
1,2,4,25,140,0.0069535468133603
1,2,4,25,141,0.0016727253420908
1,2,4,25,142,0.0263053599133081
1,2,4,25,143,0.002281925441157
1,2,4,25,144,0.0044448714500138
1,2,4,25,145,0.001823493513536
1,2,4,25,146,4.413855777498416e-05
1,2,4,25,147,3.4945367165019313e-06
1,2,4,25,148,0.0008160621603901
1,2,4,25,149,0.0773980854622637
1,2,4,25,151,0.0235871421197658
1,2,4,25,152,0.058498104716804
1,2,4,25,153,1.3774328243019498
1,2,4,25,154,1.2236519188148087
1,2,4,25,155,0.0881716623589497
1,2,4,25,156,0.0012861197472183
1,2,4,25,157,0.0430466870288619
1,2,4,25,158,0.0152434393150142
1,2,4,25,159,0.0006783957710154
1,2,4,25,160,0.0185934773423441
1,2,4,25,161,0.0026089176613449
1,2,4,25,162,1.4710085905803124e-05
1,2,4,26,2,0.0045386820458128
1,2,4,26,3,0.0086632695347574
1,2,4,26,4,0.0019441095710757
1,2,4,26,5,0.0050537780212202
1,2,4,26,8,0.0043306706127944
1,2,4,26,9,0.0382612588413323
1,2,4,26,10,0.0008393667711836
1,2,4,26,11,0.0015719876779647
1,2,4,26,12,0.0132757421391121
1,2,4,26,13,5.946081667266897e-05
1,2,4,26,14,0.0210656117780647
1,2,4,26,15,0.0010829375586081
1,2,4,26,18,0.010254173683342
1,2,4,26,19,8.41406983451845e-06
1,2,4,26,20,0.1980422579051134
1,2,4,26,22,0.0190833674043869
1,2,4,26,25,0.0010218050323191
1,2,4,26,26,0.0065911782784765
1,2,4,26,27,2.793272672470977e-06
1,2,4,26,28,9.868125443349192e-05
1,2,4,26,29,0.000165179021576
1,2,4,26,30,3.118591159576756e-06
1,2,4,26,31,0.0001440246605947
1,2,4,26,32,0.0227149472588919
1,2,4,26,33,0.0507970233965492
1,2,4,26,34,0.0033580614870443
1,2,4,26,35,0.0002643864269167
1,2,4,26,36,0.0001555601198193
1,2,4,26,37,0.0003999647971371
1,2,4,26,38,1.907428774681273e-05
1,2,4,26,39,4.549885172775997e-05
1,2,4,26,40,0.0071305644032145
1,2,4,26,41,8.128327247882717e-05
1,2,4,26,42,0.0005314245924539
1,2,4,26,43,0.0057059433302283
1,2,4,26,44,0.0041418245160408
1,2,4,26,45,0.0009214509582187
1,2,4,26,47,0.0033357021315774
1,2,4,26,48,0.0005218504561197
1,2,4,26,49,0.0002694607388841
1,2,4,26,50,0.0093467823861543
1,2,4,26,51,0.0004280019518511
1,2,4,26,52,0.0228410755961233
1,2,4,26,53,0.0379271368762384
1,2,4,26,54,0.0106102403212561
1,2,4,26,55,0.0415955619416892
1,2,4,26,58,5.0723545634399325e-05
1,2,4,26,59,0.0036302813441747
1,2,4,26,60,0.0140452969816295
1,2,4,26,61,0.0001284786695322
1,2,4,26,62,0.000599565720126
1,2,4,26,63,0.7329872135541826
1,2,4,26,64,0.002523820815506
1,2,4,26,65,0.0009766562013018
1,2,4,26,66,0.0020131635209782
1,2,4,26,67,0.0078080355230762
1,2,4,26,68,0.0086797705914462
1,2,4,26,69,0.108464455938035
1,2,4,26,70,0.0205088015609416
1,2,4,26,71,0.0389034290280999
1,2,4,26,72,0.0031151128747482
1,2,4,26,73,0.0130816630388521
1,2,4,26,74,0.0007693502048085
1,2,4,26,76,0.0261479157754876
1,2,4,26,77,0.0060521601288317
1,2,4,26,78,0.0004364430821586
1,2,4,26,79,0.0050863964131332
1,2,4,26,80,0.0083847815497577
1,2,4,26,82,0.0024395012984403
1,2,4,26,84,0.011238808910629
1,2,4,26,85,0.0051852047048039
1,2,4,26,86,0.0061663107943374
1,2,4,26,87,0.0004356889149595
1,2,4,26,88,0.0123906072552556
1,2,4,26,89,0.0571824949754574
1,2,4,26,90,0.3672238879116475
1,2,4,26,91,0.0026768140948622
1,2,4,26,92,0.0020491603953456
1,2,4,26,93,0.0066457874938698
1,2,4,26,94,0.0219170150159966
1,2,4,26,95,0.7076568864550279
1,2,4,26,96,0.000769473312191
1,2,4,26,97,0.0023225689427517
1,2,4,26,98,0.0009491886827393
1,2,4,26,99,0.0062564718653674
1,2,4,26,101,0.0006823568691155
1,2,4,26,102,0.0006560045407748
1,2,4,26,108,0.0001169517217635
1,2,4,26,109,7.601560797584594e-06
1,2,4,26,110,0.0004146685091227
1,2,4,26,111,1.291804714419733
1,2,4,26,112,0.0009521267545579
1,2,4,26,113,0.0042827534529617
1,2,4,26,114,7.131862898562152e-05
1,2,4,26,115,0.0021450538519424
1,2,4,26,116,0.0001511023102835
1,2,4,26,117,0.0061289903680599
1,2,4,26,118,0.0030094810351684
1,2,4,26,119,0.0374313524012896
1,2,4,26,120,0.0521587981329551
1,2,4,26,121,0.0278291573877253
1,2,4,26,122,0.0507716752382155
1,2,4,26,123,0.6388217160259371
1,2,4,26,124,0.000692805438785
1,2,4,26,125,0.0773261368907406
1,2,4,26,126,0.0031644042311815
1,2,4,26,127,0.011773525133024
1,2,4,26,128,0.0604375769542307
1,2,4,26,129,0.0067286149349656
1,2,4,26,130,0.0006173253975945
1,2,4,26,131,0.00596653166461
1,2,4,26,132,0.0008055407148377
1,2,4,26,133,0.0037546499623326
1,2,4,26,134,0.0016640179847698
1,2,4,26,135,0.0317453062583449
1,2,4,26,136,0.0014250610402864
1,2,4,26,137,0.0027647852146074
1,2,4,26,138,0.0013051481691959
1,2,4,26,140,2.069334511574156e-07
1,2,4,26,141,1.9233790113453246e-06
1,2,4,26,142,0.0014562383330414
1,2,4,26,144,7.636519319744962e-06
1,2,4,26,145,0.0002131766878161
1,2,4,26,148,3.8455802322629514e-05
1,2,4,26,149,0.0038973247089884
1,2,4,26,151,0.0062925955107367
1,2,4,26,152,0.0155271627783869
1,2,4,26,153,0.1008079753245984
1,2,4,26,154,0.0115620966006519
1,2,4,26,155,0.0004647625563274
1,2,4,26,156,0.0004800785310241
1,2,4,26,157,0.0013572397358828
1,2,4,26,158,0.0018904565618493
1,2,4,26,159,0.0005704445107119
1,2,4,26,160,0.0053748075326704
1,2,4,26,161,0.0001152455237626
1,2,4,26,162,5.456062386600467e-06
1,2,4,27,2,0.0672071673743624
1,2,4,27,3,0.0590474257871314
1,2,4,27,4,0.0017764544961494
1,2,4,27,5,0.0353699841619411
1,2,4,27,6,0.0023351086944456
1,2,4,27,7,0.000546843421616
1,2,4,27,8,0.011019644803892
1,2,4,27,9,0.0558115217150251
1,2,4,27,10,0.0035808549881353
1,2,4,27,11,0.0032629919891145
1,2,4,27,12,0.002835168891608
1,2,4,27,13,0.0015831636438179
1,2,4,27,14,0.0265561291376515
1,2,4,27,15,7.824642912038157e-05
1,2,4,27,18,0.027774443184814
1,2,4,27,19,0.0001290413830842
1,2,4,27,20,0.0179212961755041
1,2,4,27,21,0.0176193024126108
1,2,4,27,22,0.0157277277942623
1,2,4,27,23,0.0001442085003138
1,2,4,27,25,0.0045159677726591
1,2,4,27,29,0.000445277356583
1,2,4,27,32,0.0329382628680697
1,2,4,27,33,0.0151604007765156
1,2,4,27,34,0.0051769399861972
1,2,4,27,35,0.00019244016396
1,2,4,27,36,0.0004342679673736
1,2,4,27,37,0.0002781000991727
1,2,4,27,38,3.479478625396236e-05
1,2,4,27,39,0.0004322750389877
1,2,4,27,40,0.0016131486277109
1,2,4,27,41,1.5747168263893765e-05
1,2,4,27,42,0.000474456884097
1,2,4,27,43,0.006127215459478
1,2,4,27,44,0.0066314883986875
1,2,4,27,45,0.0008788425427781
1,2,4,27,46,0.0002351890799804
1,2,4,27,47,0.0024570835094364
1,2,4,27,48,0.0001476348487097
1,2,4,27,49,3.825397385832152e-05
1,2,4,27,50,0.0390824002488903
1,2,4,27,51,0.0012870103884481
1,2,4,27,52,0.0153909135119219
1,2,4,27,53,0.0020761539098811
1,2,4,27,54,0.0172948068422271
1,2,4,27,55,0.0043075386489235
1,2,4,27,56,0.4584659903471856
1,2,4,27,57,0.3591176757362637
1,2,4,27,58,0.0002894732739149
1,2,4,27,59,0.331080735324139
1,2,4,27,60,0.0800277507945433
1,2,4,27,61,0.004312242977565
1,2,4,27,62,0.002546308087367
1,2,4,27,63,0.0926433196672767
1,2,4,27,64,0.0035005920770437
1,2,4,27,65,0.0652379179359495
1,2,4,27,66,0.0081477995858776
1,2,4,27,67,0.0139339000026012
1,2,4,27,68,0.0106332879040882
1,2,4,27,69,0.2528272137860221
1,2,4,27,70,0.0318492796392712
1,2,4,27,71,0.0319151256523897
1,2,4,27,72,0.3155571400653966
1,2,4,27,73,0.169752976843703
1,2,4,27,74,0.0015682855092339
1,2,4,27,76,0.008110236077581
1,2,4,27,78,0.0027211402793529
1,2,4,27,80,0.0075499369470085
1,2,4,27,81,0.0006412298360133
1,2,4,27,82,0.001487733659844
1,2,4,27,84,0.0430772557086328
1,2,4,27,85,0.0144202687362739
1,2,4,27,86,0.0047294529166481
1,2,4,27,87,0.0022138870932438
1,2,4,27,88,0.0132762853278093
1,2,4,27,89,0.0072878779920058
1,2,4,27,90,0.0601998516260069
1,2,4,27,91,0.0040591623019685
1,2,4,27,92,0.0004884213259656
1,2,4,27,93,0.0074339784734687
1,2,4,27,94,9.594872857148274e-07
1,2,4,27,95,0.000503704905334
1,2,4,27,96,7.711675505245348e-07
1,2,4,27,97,0.0159553581163954
1,2,4,27,98,2.245885468566852e-08
1,2,4,27,99,6.804319396198989e-09
1,2,4,27,101,8.590592709079347e-07
1,2,4,27,102,0.0015549701704234
1,2,4,27,103,0.0003011411907788
1,2,4,27,107,3.3542663657638993e-06
1,2,4,27,108,6.386537789899481e-06
1,2,4,27,109,0.0014002255298151
1,2,4,27,110,0.2104554582221115
1,2,4,27,111,0.4661499342643486
1,2,4,27,112,0.0313262765724415
1,2,4,27,113,0.0047370744850553
1,2,4,27,114,0.0112822261206743
1,2,4,27,115,0.0112624428543922
1,2,4,27,116,0.0012533090645632
1,2,4,27,117,0.0682275463792587
1,2,4,27,118,0.0369478440530569
1,2,4,27,119,0.0341947490461133
1,2,4,27,120,0.1018966013524162
1,2,4,27,121,0.1371041633907843
1,2,4,27,122,0.127984822991793
1,2,4,27,123,0.0018274595285617
1,2,4,27,124,0.0037805443454461
1,2,4,27,125,0.0275447281396025
1,2,4,27,126,0.0814630805566797
1,2,4,27,127,0.0069912759506086
1,2,4,27,128,0.0024538485546978
1,2,4,27,129,0.0007540939751218
1,2,4,27,130,0.0013477814837131
1,2,4,27,131,0.0283306934019936
1,2,4,27,132,0.0059102595082016
1,2,4,27,133,0.0021898157527568
1,2,4,27,134,0.0058063051308567
1,2,4,27,135,0.0310686206048651
1,2,4,27,136,0.0018456708425892
1,2,4,27,137,0.0010579609155289
1,2,4,27,138,0.0017409824286393
1,2,4,27,139,0.0003632568803861
1,2,4,27,140,0.0003167677645386
1,2,4,27,141,0.0009225299233869
1,2,4,27,142,0.0059446417077231
1,2,4,27,143,0.0006343353103304
1,2,4,27,144,0.0001255288510042
1,2,4,27,145,0.0008487940130518
1,2,4,27,148,0.0004763924731146
1,2,4,27,149,0.0021189458891932
1,2,4,27,151,0.0137895413603469
1,2,4,27,152,0.0259354857433273
1,2,4,27,153,0.2595064919767045
1,2,4,27,154,0.022613955603074
1,2,4,27,155,0.0026619702535838
1,2,4,27,156,0.0014612455106536
1,2,4,27,157,0.0029092023374586
1,2,4,27,158,0.0067771833721157
1,2,4,27,159,0.0002310987535671
1,2,4,27,160,0.0022133405517556
1,2,4,27,161,0.0006257639141264
1,2,4,28,2,0.3643527675001028
1,2,4,28,3,0.2537571468185264
1,2,4,28,4,0.0610168391544681
1,2,4,28,5,0.1145104723106584
1,2,4,28,6,0.0111877728452404
1,2,4,28,7,0.0075497778650263
1,2,4,28,8,0.0802157091452869
1,2,4,28,9,2.129582310432089
1,2,4,28,10,0.093972618185359
1,2,4,28,11,0.0576941823274156
1,2,4,28,12,0.5161038440157435
1,2,4,28,13,0.0169702001621864
1,2,4,28,14,2.883862792513812
1,2,4,28,15,0.1652557516563227
1,2,4,28,18,0.0356223914420187
1,2,4,28,19,0.0903066816821001
1,2,4,28,20,0.1504321979943596
1,2,4,28,21,7.1734316808082035
1,2,4,28,22,0.9289562787515576
1,2,4,28,25,0.0006280708126092
1,2,4,28,29,0.1090228753075076
1,2,4,28,30,0.0003702961416554
1,2,4,28,32,0.5158276796630182
1,2,4,28,33,0.3001306152238344
1,2,4,28,34,0.2050310000002838
1,2,4,28,35,0.0302456120535203
1,2,4,28,36,0.013169311471148
1,2,4,28,37,0.0037371951230279
1,2,4,28,38,0.0030271151857302
1,2,4,28,39,0.0171532465259235
1,2,4,28,40,0.1062944695352537
1,2,4,28,41,0.0027985518094202
1,2,4,28,42,0.0052210777331117
1,2,4,28,43,0.2949000836699048
1,2,4,28,44,0.098827533357557
1,2,4,28,45,0.0827634588632499
1,2,4,28,46,0.0068463595209564
1,2,4,28,47,0.029702331007259
1,2,4,28,48,0.0237887776010415
1,2,4,28,49,0.0025559607915058
1,2,4,28,50,0.0989870017802545
1,2,4,28,51,0.049088910016768
1,2,4,28,52,0.0264399776618499
1,2,4,28,53,0.0454710085610906
1,2,4,28,54,0.0777074420110427
1,2,4,28,55,0.1871408794311234
1,2,4,28,56,0.1275738243619182
1,2,4,28,57,1.666767549187076
1,2,4,28,59,1.2351858217690577
1,2,4,28,60,0.3200961648051987
1,2,4,28,61,0.0035125040703806
1,2,4,28,62,0.0127840418266219
1,2,4,28,63,2.8722881039000874
1,2,4,28,64,0.3949823646278964
1,2,4,28,65,0.12154187092609
1,2,4,28,66,0.0400415320213216
1,2,4,28,67,0.0208352290311841
1,2,4,28,68,0.0035484331212874
1,2,4,28,69,0.3268764813729296
1,2,4,28,70,0.0545512076226553
1,2,4,28,71,0.0326676743436822
1,2,4,28,72,0.295541247380003
1,2,4,28,73,0.0956373255287652
1,2,4,28,74,0.0039638811346459
1,2,4,28,76,0.0312609213879953
1,2,4,28,77,0.0224659294793213
1,2,4,28,78,0.0023148493033161
1,2,4,28,79,0.0017449304363923
1,2,4,28,80,0.0217097236182354
1,2,4,28,82,0.0089190629885055
1,2,4,28,84,0.1477113624872236
1,2,4,28,85,0.0731943797186309
1,2,4,28,86,0.087014763452908
1,2,4,28,87,0.0199056453474969
1,2,4,28,88,0.0983529198356638
1,2,4,28,89,0.1522324012387521
1,2,4,28,90,0.6642464475987855
1,2,4,28,91,0.1039856777490405
1,2,4,28,92,0.0501160972488654
1,2,4,28,93,0.1620616003767534
1,2,4,28,95,0.0203306239840983
1,2,4,28,96,9.600637209846532
1,2,4,28,97,3.58595577990863
1,2,4,28,98,0.0009565650376988
1,2,4,28,99,0.0021262902512369
1,2,4,28,100,0.1979647078380515
1,2,4,28,101,0.0724849527846308
1,2,4,28,102,0.1632576170767233
1,2,4,28,103,0.0127563045701667
1,2,4,28,107,0.0201849952518048
1,2,4,28,109,0.0027413170844861
1,2,4,28,110,1.4973485274551142
1,2,4,28,111,0.0318005327929876
1,2,4,28,112,0.0010060537659472
1,2,4,28,113,0.0228053385895287
1,2,4,28,114,0.0002937052633652
1,2,4,28,115,0.0527779074066294
1,2,4,28,116,0.4138564132377508
1,2,4,28,117,0.4434767028865289
1,2,4,28,118,0.1206020631918495
1,2,4,28,119,0.5098645661994428
1,2,4,28,120,0.1911789776825434
1,2,4,28,121,0.0714374438956538
1,2,4,28,122,0.488864788529778
1,2,4,28,123,17.172376515360384
1,2,4,28,124,0.5292772900695897
1,2,4,28,125,8.44080464766873
1,2,4,28,126,0.0820625672621627
1,2,4,28,127,0.0854121973987652
1,2,4,28,128,0.1347608626780435
1,2,4,28,129,0.0077424762960977
1,2,4,28,130,0.0173002562905704
1,2,4,28,131,0.0489320107147305
1,2,4,28,132,0.0134064110330427
1,2,4,28,133,0.0910323902538931
1,2,4,28,134,0.1208076824752467
1,2,4,28,135,0.4962189632576054
1,2,4,28,136,0.0134380257663386
1,2,4,28,137,0.0080926674181711
1,2,4,28,138,0.0023888033701821
1,2,4,28,139,0.0048249171444898
1,2,4,28,140,0.0047076957910904
1,2,4,28,141,0.0587411226169397
1,2,4,28,142,0.2320271537945547
1,2,4,28,143,0.0415118210700041
1,2,4,28,144,0.0020377778388418
1,2,4,28,145,0.0211854222745717
1,2,4,28,146,0.0008556767573407
1,2,4,28,147,0.0002820075722346
1,2,4,28,148,0.0054347650464566
1,2,4,28,149,0.0146211183437117
1,2,4,28,151,0.0745231377782293
1,2,4,28,152,0.1684933461273346
1,2,4,28,153,1.797475927792346
1,2,4,28,154,0.8104396764224837
1,2,4,28,155,0.0937216889408074
1,2,4,28,156,0.0013509508887001
1,2,4,28,157,0.0990990286336338
1,2,4,28,158,0.2536596961497693
1,2,4,28,159,0.0012828574931871
1,2,4,28,160,0.0193943986308911
1,2,4,28,161,0.0057820898859908
1,2,4,28,162,0.0013848114263068
1,2,4,29,1,0.9531702416114428
1,2,4,29,2,0.8691882650648501
1,2,4,29,3,1.4536663781587893
