study,consuming_country_iso3,reference_year,ghg_protocol_scope,producing_sector_code,component_type,producing_sector_name,indicator,unit,value,source
steenmeijer_2022,NLD,2016,Indirect,COAL,MRIO supply-chain node,Mining of coal and lignite; extraction of peat (10),material_extraction,kt,0.2063799756829521,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,COIL,MRIO supply-chain node,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",material_extraction,kt,6.409558549424051,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,COKE,MRIO supply-chain node,Manufacture of coke oven products,material_extraction,kt,0.9582732658000076,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,COMF,MRIO supply-chain node,"Composting of food waste, incl. land application",material_extraction,kt,0.01587923474593684,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,COMP,MRIO supply-chain node,Computer and related activities (72),material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,COMW,MRIO supply-chain node,"Composting of paper and wood, incl. land application",material_extraction,kt,0.0002016177433404086,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,CONS,MRIO supply-chain node,Construction (45),material_extraction,kt,12.45635841964989,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,CONW,MRIO supply-chain node,Re-processing of secondary construction material into aggregates,material_extraction,kt,0.04602973070202359,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,COPO,MRIO supply-chain node,Mining of copper ores and concentrates,material_extraction,kt,876.2410769517834,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,COPP,MRIO supply-chain node,Copper production,material_extraction,kt,1.923501890569572,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,COPW,MRIO supply-chain node,Re-processing of secondary copper into new copper,material_extraction,kt,0.4896478603597978,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,CRMC,MRIO supply-chain node,Manufacture of ceramic goods,material_extraction,kt,1.397203317746505,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,DAIR,MRIO supply-chain node,Processing of dairy products,material_extraction,kt,0.5143029519371933,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,EDUC,MRIO supply-chain node,Education (80),material_extraction,kt,0.000900796546369206,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,ELMA,MRIO supply-chain node,Manufacture of electrical machinery and apparatus n.e.c. (31),material_extraction,kt,0.2776954037866406,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,EXTO,MRIO supply-chain node,Extra-territorial organizations and bodies,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FABM,MRIO supply-chain node,"Manufacture of fabricated metal products, except machinery and equipment (28)",material_extraction,kt,0.4685164121401904,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FAUX,MRIO supply-chain node,Activities auxiliary to financial intermediation (67),material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FIBR,MRIO supply-chain node,Cultivation of plant-based fibers,material_extraction,kt,0.2395838225111229,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FINS,MRIO supply-chain node,"Insurance and pension funding, except compulsory social security (66)",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FINT,MRIO supply-chain node,"Financial intermediation, except insurance and pension funding (65)",material_extraction,kt,2.026328740595626e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FISH,MRIO supply-chain node,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FORE,MRIO supply-chain node,"Forestry, logging and related service activities (02)",material_extraction,kt,1.510321647157512,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FSHP,MRIO supply-chain node,Manufacture of fish products,material_extraction,kt,12.72721789502473,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FURN,MRIO supply-chain node,Manufacture of furniture; manufacturing n.e.c. (36),material_extraction,kt,0.2574927673257682,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,FVEG,MRIO supply-chain node,"Cultivation of vegetables, fruit, nuts",material_extraction,kt,18.03807360992705,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,GARM,MRIO supply-chain node,Manufacture of wearing apparel; dressing and dyeing of fur (18),material_extraction,kt,8.741686775461872e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,GASD,MRIO supply-chain node,Manufacture of gas; distribution of gaseous fuels through mains,material_extraction,kt,0.2087792286196021,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,GASE,MRIO supply-chain node,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",material_extraction,kt,17.52237238668296,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,GLAS,MRIO supply-chain node,Manufacture of glass and glass products,material_extraction,kt,2.612672296506229,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,GLAW,MRIO supply-chain node,Re-processing of secondary glass into new glass,material_extraction,kt,1.009042523969001,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,HEAL,MRIO supply-chain node,Health and social work (85),material_extraction,kt,3.752637498460637e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,HORE,MRIO supply-chain node,Hotels and restaurants (55),material_extraction,kt,0.02297994168148911,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,HWAT,MRIO supply-chain node,Steam and hot water supply,material_extraction,kt,0.1684030858929946,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,INCF,MRIO supply-chain node,Incineration of waste: Food,material_extraction,kt,0.0005557905559170457,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,INCL,MRIO supply-chain node,Incineration of waste: Plastic,material_extraction,kt,0.000965825623414697,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,INCM,MRIO supply-chain node,Incineration of waste: Metals and Inert materials,material_extraction,kt,0.009629053343596847,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,INCO,MRIO supply-chain node,Incineration of waste: Oil/Hazardous waste,material_extraction,kt,0.002533024944062331,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,INCP,MRIO supply-chain node,Incineration of waste: Paper,material_extraction,kt,0.001126613685412708,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,INCT,MRIO supply-chain node,Incineration of waste: Textiles,material_extraction,kt,0.002351076762632807,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,INCW,MRIO supply-chain node,Incineration of waste: Wood,material_extraction,kt,0.001556800534631375,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,IRON,MRIO supply-chain node,Mining of iron ores,material_extraction,kt,601.677722957168,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LANF,MRIO supply-chain node,Landfill of waste: Food,material_extraction,kt,0.08178578403482496,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LANI,MRIO supply-chain node,Landfill of waste: Inert/metal/hazardous,material_extraction,kt,0.05985314387289702,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LANL,MRIO supply-chain node,Landfill of waste: Plastic,material_extraction,kt,0.0294528535397867,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LANP,MRIO supply-chain node,Landfill of waste: Paper,material_extraction,kt,0.1408232949934778,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LANT,MRIO supply-chain node,Landfill of waste: Textiles,material_extraction,kt,0.0861891368074954,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LANW,MRIO supply-chain node,Landfill of waste: Wood,material_extraction,kt,0.05229589954992692,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LETH,MRIO supply-chain node,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",material_extraction,kt,0.03593277746131924,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LZTO,MRIO supply-chain node,"Mining of lead, zinc and tin ores and concentrates",material_extraction,kt,281.1764216309084,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LZTP,MRIO supply-chain node,"Lead, zinc and tin production",material_extraction,kt,2.37007828542147,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,LZTW,MRIO supply-chain node,"Re-processing of secondary lead into new lead, zinc and tin",material_extraction,kt,0.02019422323053257,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,MACH,MRIO supply-chain node,Manufacture of machinery and equipment n.e.c. (29),material_extraction,kt,0.1862143537940964,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,MANB,MRIO supply-chain node,"Manure treatment (biogas), storage and land application",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,MANC,MRIO supply-chain node,"Manure treatment (conventional), storage and land application",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,MARE,MRIO supply-chain node,Renting of machinery and equipment without operator and of personal and household goods (71),material_extraction,kt,0.0798610960883022,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,MDIA,MRIO supply-chain node,"Publishing, printing and reproduction of recorded media (22)",material_extraction,kt,0.02922372817645763,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,MEIN,MRIO supply-chain node,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",material_extraction,kt,2.328128539638113,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,METC,MRIO supply-chain node,Casting of metals,material_extraction,kt,0.1384723316572193,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,MILK,MRIO supply-chain node,Raw milk,material_extraction,kt,0.6739989934560732,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,MOTO,MRIO supply-chain node,"Manufacture of motor vehicles, trailers and semi-trailers (34)",material_extraction,kt,0.02614343045504819,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,NFER,MRIO supply-chain node,N-fertiliser,material_extraction,kt,0.4590712684085426,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,NIKO,MRIO supply-chain node,Mining of nickel ores and concentrates,material_extraction,kt,70.24239252447973,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,NUCF,MRIO supply-chain node,Processing of nuclear fuel,material_extraction,kt,0.1896395146556722,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OANP,MRIO supply-chain node,Animal products nec,material_extraction,kt,5.933646346459147e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OBUS,MRIO supply-chain node,Other business activities (74),material_extraction,kt,0.2454070386009443,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OCER,MRIO supply-chain node,Cultivation of cereal grains nec,material_extraction,kt,2.083918424473029,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OFMA,MRIO supply-chain node,Manufacture of office machinery and computers (30),material_extraction,kt,0.4086319287175094,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OFOD,MRIO supply-chain node,Processing of Food products nec,material_extraction,kt,27.53944348438611,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OGPL,MRIO supply-chain node,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",material_extraction,kt,0.4069253507295206,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OILS,MRIO supply-chain node,Cultivation of oil seeds,material_extraction,kt,5.756016154702264,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OMEA,MRIO supply-chain node,Meat animals nec,material_extraction,kt,0.1232108951730371,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,ONFM,MRIO supply-chain node,Other non-ferrous metal production,material_extraction,kt,0.8115996690091132,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,ONFO,MRIO supply-chain node,Mining of other non-ferrous metal ores and concentrates,material_extraction,kt,164.9338591938849,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,ONFW,MRIO supply-chain node,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,material_extraction,kt,6.497270807988153e-08,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,ONMM,MRIO supply-chain node,Manufacture of other non-metallic mineral products n.e.c.,material_extraction,kt,4.062498135100601,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,ORAN,MRIO supply-chain node,Mining of uranium and thorium ores (12),material_extraction,kt,23.82697656147915,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,ORGA,MRIO supply-chain node,Activities of membership organisation n.e.c. (91),material_extraction,kt,4.765324188530445e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OSER,MRIO supply-chain node,Other service activities (93),material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OTCR,MRIO supply-chain node,Cultivation of crops nec,material_extraction,kt,0.003262770201786646,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,OTRE,MRIO supply-chain node,Manufacture of other transport equipment (35),material_extraction,kt,0.07976676117255646,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PADF,MRIO supply-chain node,Public administration and defence; compulsory social security (75),material_extraction,kt,3.970912519017312,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PAPE,MRIO supply-chain node,Paper,material_extraction,kt,0.0648463193001367,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PAPR,MRIO supply-chain node,Re-processing of secondary paper into new pulp,material_extraction,kt,0.392744071033133,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PARI,MRIO supply-chain node,Cultivation of paddy rice,material_extraction,kt,0.2978132608844861,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PCAT,MRIO supply-chain node,Processing of meat cattle,material_extraction,kt,2.769615976510643,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PFER,MRIO supply-chain node,P- and other fertiliser,material_extraction,kt,3.589557414476299,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PIGS,MRIO supply-chain node,Pigs farming,material_extraction,kt,1.985953622288177,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PLAS,MRIO supply-chain node,"Plastics, basic",material_extraction,kt,24.36010824491241,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PLAW,MRIO supply-chain node,Re-processing of secondary plastic into new plastic,material_extraction,kt,25.03749123939421,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,PLTR,MRIO supply-chain node,Poultry farming,material_extraction,kt,1.714805530636715,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POME,MRIO supply-chain node,Production of meat products nec,material_extraction,kt,1.834077191755341,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POWB,MRIO supply-chain node,Production of electricity by biomass and waste,material_extraction,kt,0.002620864692269403,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POWC,MRIO supply-chain node,Production of electricity by coal,material_extraction,kt,0.1991987944102764,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POWD,MRIO supply-chain node,Distribution and trade of electricity,material_extraction,kt,0.1407617151206397,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POWE,MRIO supply-chain node,Production of electricity by solar thermal,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POWG,MRIO supply-chain node,Production of electricity by gas,material_extraction,kt,0.2766566956445669,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POWH,MRIO supply-chain node,Production of electricity by hydro,material_extraction,kt,0.05976869560804479,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POWM,MRIO supply-chain node,Production of electricity by Geothermal,material_extraction,kt,0.002458555280196201,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POWN,MRIO supply-chain node,Production of electricity by nuclear,material_extraction,kt,0.008190041097895364,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,POWO,MRIO supply-chain node,"Production of electricity by tide, wave, ocean",material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
