study,consuming_country_iso3,reference_year,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,component_type,Total (MEUR),indicator,unit,value,source
steenmeijer_2022,NLD,2016,WL,RoW America,America,BIOP,"Biogasification of paper, incl. land application",Waste management and disposal,MRIO supply-chain node,0.0001430974285065869,climate_change,kt CO2eq per M.EUR,0.2694656706312658,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,BIOS,"Biogasification of sewage slugde, incl. land application",Waste management and disposal,MRIO supply-chain node,0.002506718067915061,climate_change,kt CO2eq per M.EUR,1.989842464816054,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,COMF,"Composting of food waste, incl. land application",Waste management and disposal,MRIO supply-chain node,0.002288328278970898,climate_change,kt CO2eq per M.EUR,1.518510427633496,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,WASF,"Waste water treatment, food",Waste management and disposal,MRIO supply-chain node,0.006315953721665179,climate_change,kt CO2eq per M.EUR,2.650677902573801,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,WASO,"Waste water treatment, other",Waste management and disposal,MRIO supply-chain node,0.006892474979517415,climate_change,kt CO2eq per M.EUR,0.9000178556620355,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANF,Landfill of waste: Food,Waste management and disposal,MRIO supply-chain node,0.05529414477131325,climate_change,kt CO2eq per M.EUR,1.25630146156853,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANP,Landfill of waste: Paper,Waste management and disposal,MRIO supply-chain node,0.03332101761284647,climate_change,kt CO2eq per M.EUR,1.225752948782387,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANL,Landfill of waste: Plastic,Waste management and disposal,MRIO supply-chain node,0.01462821080906531,climate_change,kt CO2eq per M.EUR,0.7468825151646641,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANI,Landfill of waste: Inert/metal/hazardous,Waste management and disposal,MRIO supply-chain node,0.1343361978052218,climate_change,kt CO2eq per M.EUR,0.8887922147658569,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANT,Landfill of waste: Textiles,Waste management and disposal,MRIO supply-chain node,0.009360475238804528,climate_change,kt CO2eq per M.EUR,0.8778108628326408,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANW,Landfill of waste: Wood,Waste management and disposal,MRIO supply-chain node,0.01383179480367234,climate_change,kt CO2eq per M.EUR,0.7156406090419667,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,ORGA,Activities of membership organisation n.e.c. (91),Services,MRIO supply-chain node,0.03033085410384142,climate_change,kt CO2eq per M.EUR,0.2598414755084102,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,RECR,"Recreational, cultural and sporting activities (92)",Services,MRIO supply-chain node,0.06706053586854585,climate_change,kt CO2eq per M.EUR,0.2332019047384235,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,OSER,Other service activities (93),Services,MRIO supply-chain node,0.08381055092306497,climate_change,kt CO2eq per M.EUR,0.2827451521992349,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,PRHH,Private households with employed persons (95),Services,MRIO supply-chain node,0.0003091387534134964,climate_change,kt CO2eq per M.EUR,0.3712666238538203,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PARI,Cultivation of paddy rice,Food and catering,MRIO supply-chain node,0.001154436682662163,climate_change,kt CO2eq per M.EUR,6.176495723831001,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,WHEA,Cultivation of wheat,Food and catering,MRIO supply-chain node,0.007976528018037554,climate_change,kt CO2eq per M.EUR,4.565660949424319,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OCER,Cultivation of cereal grains nec,Food and catering,MRIO supply-chain node,0.09668844326769407,climate_change,kt CO2eq per M.EUR,2.844429190422456,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,MRIO supply-chain node,0.08348025717376092,climate_change,kt CO2eq per M.EUR,0.8114100431211487,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OILS,Cultivation of oil seeds,Food and catering,MRIO supply-chain node,2.148908102581726,climate_change,kt CO2eq per M.EUR,2.092575701685822,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,MRIO supply-chain node,0.01151040416212307,climate_change,kt CO2eq per M.EUR,3.028807270314708,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,FIBR,Cultivation of plant-based fibers,Textile,MRIO supply-chain node,0.001643737223429582,climate_change,kt CO2eq per M.EUR,6.855473906471177,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OTCR,Cultivation of crops nec,Food and catering,MRIO supply-chain node,0.000766224161126116,climate_change,kt CO2eq per M.EUR,3.073193258501699,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,CATL,Cattle farming,Food and catering,MRIO supply-chain node,0.0206082718893597,climate_change,kt CO2eq per M.EUR,2.835226942053647,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PIGS,Pigs farming,Food and catering,MRIO supply-chain node,0.01590677478695999,climate_change,kt CO2eq per M.EUR,1.088389317301087,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PLTR,Poultry farming,Food and catering,MRIO supply-chain node,0.2208702070347315,climate_change,kt CO2eq per M.EUR,0.9202827037652366,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OMEA,Meat animals nec,Food and catering,MRIO supply-chain node,0.1258230549827109,climate_change,kt CO2eq per M.EUR,1.01858481691249,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OANP,Animal products nec,Food and catering,MRIO supply-chain node,0.003409395368466226,climate_change,kt CO2eq per M.EUR,2.240038259134535,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,MILK,Raw milk,Food and catering,MRIO supply-chain node,0.0127529385578269,climate_change,kt CO2eq per M.EUR,9.554210819892129,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,WOOL,"Wool, silk-worm cocoons",Textile,MRIO supply-chain node,0.0006819564171644146,climate_change,kt CO2eq per M.EUR,117.0213346899394,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,FORE,"Forestry, logging and related service activities (02)",Food and catering,MRIO supply-chain node,0.0002485853954658867,climate_change,kt CO2eq per M.EUR,5.914553605878839,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,FISH,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",Food and catering,MRIO supply-chain node,0.002967176022782787,climate_change,kt CO2eq per M.EUR,16.91845291228609,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
