study,consuming_country_iso3,reference_year,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,component_type,ghg_protocol_scope,indicator,unit,value,source
steenmeijer_2022,NLD,2016,WL,RoW America,America,TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.000153361297544913,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,PTEL,Post and telecommunications (64),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.001149312128875319,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,FINT,"Financial intermediation, except insurance and pension funding (65)",Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0001228960618349121,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,FINS,"Insurance and pension funding, except compulsory social security (66)",Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0005661085117184802,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,FAUX,Activities auxiliary to financial intermediation (67),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0002860789848459317,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,REAL,Real estate activities (70),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.007424271753066104,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0001850295931530886,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,COMP,Computer and related activities (72),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0009080385478640879,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,RESD,Research and development (73),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0002326390195154669,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,OBUS,Other business activities (74),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.002810419007162238,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,PADF,Public administration and defence; compulsory social security (75),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0004822835830463024,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,EDUC,Education (80),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0003162827583821975,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,HEAL,Health and social work (85),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.002837598233662722,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,INCF,Incineration of waste: Food,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,3.284983327519995e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,INCP,Incineration of waste: Paper,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,2.796583833939491e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,INCL,Incineration of waste: Plastic,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,1.131633590323249e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,1.911489270653248e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,INCT,Incineration of waste: Textiles,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,2.498901008590275e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,INCW,Incineration of waste: Wood,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,2.748503394306694e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,1.88870607291441e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,BIOF,"Biogasification of food waste, incl. land application",Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,3.962888006513675e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,BIOP,"Biogasification of paper, incl. land application",Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,1.220614717382493e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,BIOS,"Biogasification of sewage slugde, incl. land application",Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,4.052051719077034e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,COMF,"Composting of food waste, incl. land application",Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,5.730517547914349e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,COMW,"Composting of paper and wood, incl. land application",Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,WASF,"Waste water treatment, food",Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,8.445392675405819e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,WASO,"Waste water treatment, other",Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0001088300374273636,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANF,Landfill of waste: Food,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.000334563999961608,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANP,Landfill of waste: Paper,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.000372347081309914,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANL,Landfill of waste: Plastic,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0001515839556731614,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANI,Landfill of waste: Inert/metal/hazardous,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.001724068600240127,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANT,Landfill of waste: Textiles,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,5.745706513751444e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,LANW,Landfill of waste: Wood,Waste management and disposal,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0001176264716274556,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,ORGA,Activities of membership organisation n.e.c. (91),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0001194782818856972,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,RECR,"Recreational, cultural and sporting activities (92)",Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0002700071681745424,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,OSER,Other service activities (93),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0004110333866527275,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,PRHH,Private households with employed persons (95),Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,1.52849315971407e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WL,RoW America,America,EXTO,Extra-territorial organizations and bodies,Services,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PARI,Cultivation of paddy rice,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0004271649607865967,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,WHEA,Cultivation of wheat,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.001380745204220755,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OCER,Cultivation of cereal grains nec,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.03373649092792044,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.003961469190884928,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OILS,Cultivation of oil seeds,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.1333340134985581,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.000875587109952534,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,FIBR,Cultivation of plant-based fibers,Textile,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,1.438774029593971e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OTCR,Cultivation of crops nec,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0003760393146317669,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,CATL,Cattle farming,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.004058077783908653,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PIGS,Pigs farming,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0007627188658810692,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PLTR,Poultry farming,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.008293935459197136,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OMEA,Meat animals nec,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.004012501260293082,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OANP,Animal products nec,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,8.931732980752978e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,MILK,Raw milk,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.000949267689556162,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,WOOL,"Wool, silk-worm cocoons",Textile,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,2.685152984863806e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,MANC,"Manure treatment (conventional), storage and land application",Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,MANB,"Manure treatment (biogas), storage and land application",Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,FORE,"Forestry, logging and related service activities (02)",Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,2.841433545164828e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,FISH,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,2.930762241166464e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,COAL,Mining of coal and lignite; extraction of peat (10),Coal and Petroleum,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,3.828313360452175e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,COIL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",Coal and Petroleum,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,5.037977873446692e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,GASE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",Natural gas and gaseous fuels,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,4.190589669676758e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OGPL,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",Natural gas and gaseous fuels,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,ORAN,Mining of uranium and thorium ores (12),Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,4.32470926151014e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,IRON,Mining of iron ores,Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0005303302935089295,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,COPO,Mining of copper ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.004925072500274403,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,NIKO,Mining of nickel ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0003827203489928627,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,ALUO,Mining of aluminium ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,1.169532037672199e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PREO,Mining of precious metal ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,4.003056512809606e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,LZTO,"Mining of lead, zinc and tin ores and concentrates",Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0005880998306076954,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,ONFO,Mining of other non-ferrous metal ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0004943357342042491,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,STON,Quarrying of stone,Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,SDCL,Quarrying of sand and clay,Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0005270660520164562,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,CHMF,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",Minerals and Metals,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,5.480524467708633e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PCAT,Processing of meat cattle,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.001731366610318859,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PPIG,Processing of meat pigs,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.007805366437551378,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,PPLT,Processing of meat poultry,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0303839295004205,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,POME,Production of meat products nec,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.001127933713362057,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,VOIL,Processing vegetable oils and fats,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.002029943385709232,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,DAIR,Processing of dairy products,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.001938011594792229,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,RICE,Processed rice,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.0002727187854348425,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,SUGR,Sugar refining,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.002476454603017274,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,OFOD,Processing of Food products nec,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.01027167717907763,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,BEVR,Manufacture of beverages,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.001727712538806705,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,FSHP,Manufacture of fish products,Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.01411899454603804,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,TOBC,Manufacture of tobacco products (16),Food and catering,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,2.132251742365507e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,TEXT,Manufacture of textiles (17),Textile,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,0.004820254248726238,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WE,RoW Europe,Europe,GARM,Manufacture of wearing apparel; dressing and dyeing of fur (18),Textile,MRIO supply-chain node,Scope 3,blue_water_consumption,Mm3,9.482154384782973e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
