study,consuming_country_iso3,reference_year,purchased_country_name,purchased_sector_group,demand_component,indicator,unit,value,source
steenmeijer_2022,NLD,2016,Canada,Transport Equipment,total,expenditure,M.EUR,0.06826750145271515,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Waste management and disposal,total,expenditure,M.EUR,0.04827921789900778,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Chemical,total,expenditure,M.EUR,259.7014242836543,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Coal and Petroleum,total,expenditure,M.EUR,0.0009118503457327137,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Construction,total,expenditure,M.EUR,0.3262875339436466,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,"Electrical, electronic and measuring equipment",total,expenditure,M.EUR,123.8122425630044,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Electricity,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Food and catering,total,expenditure,M.EUR,19.57831378638392,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Furniture and timber,total,expenditure,M.EUR,0.6817089419904429,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,General and special Machinery,total,expenditure,M.EUR,63.0842624278585,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Metal Products,total,expenditure,M.EUR,0.2475770034098755,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Minerals and Metals,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Natural gas and gaseous fuels,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Non-metallic mineral products,total,expenditure,M.EUR,3.282501368079002,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Paper Products,total,expenditure,M.EUR,3.845761127316698,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Services,total,expenditure,M.EUR,12.00688177271305,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,"Steam, hot water supply and water distribution",total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Textile,total,expenditure,M.EUR,7.102008967051765,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Transport,total,expenditure,M.EUR,1.725325320967923,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Transport Equipment,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Waste management and disposal,total,expenditure,M.EUR,0.03570423343018074,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Chemical,total,expenditure,M.EUR,0.3895580425401312,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Coal and Petroleum,total,expenditure,M.EUR,0.1263747368329969,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Construction,total,expenditure,M.EUR,0.03144129238577816,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,"Electrical, electronic and measuring equipment",total,expenditure,M.EUR,0.050927845175679,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Electricity,total,expenditure,M.EUR,0.2159262329217295,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Food and catering,total,expenditure,M.EUR,3.602309365753573,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Furniture and timber,total,expenditure,M.EUR,0.009203448908954144,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,General and special Machinery,total,expenditure,M.EUR,0.004932337171125083,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Metal Products,total,expenditure,M.EUR,0.2443610276303462,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Minerals and Metals,total,expenditure,M.EUR,0.03950128774866379,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Natural gas and gaseous fuels,total,expenditure,M.EUR,0.2232235233415246,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Non-metallic mineral products,total,expenditure,M.EUR,0.01705537091082471,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Paper Products,total,expenditure,M.EUR,0.1144244503891947,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Services,total,expenditure,M.EUR,1.23966768711406,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,"Steam, hot water supply and water distribution",total,expenditure,M.EUR,0.006143051802383372,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Textile,total,expenditure,M.EUR,0.009664830437473551,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Transport,total,expenditure,M.EUR,0.3018191534157163,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Transport Equipment,total,expenditure,M.EUR,0.003806445917468651,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Waste management and disposal,total,expenditure,M.EUR,0.02909604898556081,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Chemical,total,expenditure,M.EUR,0.03386499313085879,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Coal and Petroleum,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Construction,total,expenditure,M.EUR,0.02964033510905003,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,"Electrical, electronic and measuring equipment",total,expenditure,M.EUR,2.928002378787108e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Electricity,total,expenditure,M.EUR,2.892054466002355e-07,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Food and catering,total,expenditure,M.EUR,2.955423580586991,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Furniture and timber,total,expenditure,M.EUR,0.0001361098850789213,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,General and special Machinery,total,expenditure,M.EUR,2.53960862284319e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Metal Products,total,expenditure,M.EUR,0.00352724865402436,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Minerals and Metals,total,expenditure,M.EUR,0.01091028769678101,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Natural gas and gaseous fuels,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Non-metallic mineral products,total,expenditure,M.EUR,0.000917199702782299,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Paper Products,total,expenditure,M.EUR,0.002425403122040257,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Services,total,expenditure,M.EUR,1.172781202531699,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,"Steam, hot water supply and water distribution",total,expenditure,M.EUR,3.46963201774118e-06,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Textile,total,expenditure,M.EUR,0.0001576842954878477,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Transport,total,expenditure,M.EUR,0.148612389700095,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Transport Equipment,total,expenditure,M.EUR,3.443571865729072e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Waste management and disposal,total,expenditure,M.EUR,0.02275818362606729,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Chemical,total,expenditure,M.EUR,28.09286571974562,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Coal and Petroleum,total,expenditure,M.EUR,0.04329123994839178,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Construction,total,expenditure,M.EUR,0.0760014510961346,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,"Electrical, electronic and measuring equipment",total,expenditure,M.EUR,9.735389707758554,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Electricity,total,expenditure,M.EUR,0.04620439321134712,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Food and catering,total,expenditure,M.EUR,4.288898764257906,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Furniture and timber,total,expenditure,M.EUR,0.2389681364302639,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,General and special Machinery,total,expenditure,M.EUR,4.890454075972669,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Metal Products,total,expenditure,M.EUR,0.2942052440853544,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Minerals and Metals,total,expenditure,M.EUR,0.04228724942372837,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Natural gas and gaseous fuels,total,expenditure,M.EUR,0.003398946311171989,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Non-metallic mineral products,total,expenditure,M.EUR,0.3862390060814435,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Paper Products,total,expenditure,M.EUR,3.362506213540058,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Services,total,expenditure,M.EUR,3.686682922409118,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,"Steam, hot water supply and water distribution",total,expenditure,M.EUR,0.02292930634245859,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Textile,total,expenditure,M.EUR,0.6926625476020869,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Transport,total,expenditure,M.EUR,1.476113746337066,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Transport Equipment,total,expenditure,M.EUR,0.2780019727990758,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
