study,consuming_country_iso3,reference_year,ghg_protocol_scope,producing_country_name,producing_sector_group,indicator,unit,value,source
steenmeijer_2022,NLD,2016,Indirect,Czech Republic,Natural gas and gaseous fuels,blue_water_consumption,Mm3,2.126626381500712e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Czech Republic,Non-metallic mineral products,blue_water_consumption,Mm3,0.007015135581515475,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Czech Republic,Paper Products,blue_water_consumption,Mm3,0.0220760774023499,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Czech Republic,Services,blue_water_consumption,Mm3,0.007636682189323705,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Czech Republic,"Steam, hot water supply and water distribution",blue_water_consumption,Mm3,2.065600052032339e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Czech Republic,Textile,blue_water_consumption,Mm3,0.003060914592897342,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Czech Republic,Transport,blue_water_consumption,Mm3,3.625185386256148e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Czech Republic,Transport Equipment,blue_water_consumption,Mm3,8.033209843453283e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Czech Republic,Waste management and disposal,blue_water_consumption,Mm3,0.0001276999612716265,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Chemical,blue_water_consumption,Mm3,0.0009386881957785223,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Coal and Petroleum,blue_water_consumption,Mm3,0.002805160056070943,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Construction,blue_water_consumption,Mm3,2.968547946741492e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,"Electrical, electronic and measuring equipment",blue_water_consumption,Mm3,0.0007693776476688001,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Electricity,blue_water_consumption,Mm3,0.004841998728905237,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Food and catering,blue_water_consumption,Mm3,0.05954020122883084,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Furniture and timber,blue_water_consumption,Mm3,1.002886506208305e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,General and special Machinery,blue_water_consumption,Mm3,4.372541626669382e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Metal Products,blue_water_consumption,Mm3,0.000919153403085258,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Minerals and Metals,blue_water_consumption,Mm3,9.509840666318264e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Natural gas and gaseous fuels,blue_water_consumption,Mm3,3.07535820103955e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Non-metallic mineral products,blue_water_consumption,Mm3,0.0001890224135253236,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Paper Products,blue_water_consumption,Mm3,0.00126859569147596,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Services,blue_water_consumption,Mm3,1.879570041281578e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,"Steam, hot water supply and water distribution",blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Textile,blue_water_consumption,Mm3,0.001141051296062208,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Transport,blue_water_consumption,Mm3,5.86089280013055e-08,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Transport Equipment,blue_water_consumption,Mm3,6.101815869273559e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Denmark,Waste management and disposal,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Chemical,blue_water_consumption,Mm3,8.312537323800246e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Coal and Petroleum,blue_water_consumption,Mm3,8.924421415097038e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Construction,blue_water_consumption,Mm3,2.17361767186034e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,"Electrical, electronic and measuring equipment",blue_water_consumption,Mm3,5.092226251416548e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Electricity,blue_water_consumption,Mm3,0.002552325675201102,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Food and catering,blue_water_consumption,Mm3,0.004355219806846677,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Furniture and timber,blue_water_consumption,Mm3,4.170695714773405e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,General and special Machinery,blue_water_consumption,Mm3,8.586454015909075e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Metal Products,blue_water_consumption,Mm3,6.172057147319814e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Minerals and Metals,blue_water_consumption,Mm3,1.218989033928498e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Natural gas and gaseous fuels,blue_water_consumption,Mm3,1.411547658319095e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Non-metallic mineral products,blue_water_consumption,Mm3,0.0002379937037743516,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Paper Products,blue_water_consumption,Mm3,0.0007862554210749267,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Services,blue_water_consumption,Mm3,8.999684064429105e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,"Steam, hot water supply and water distribution",blue_water_consumption,Mm3,5.241408775588715e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Textile,blue_water_consumption,Mm3,1.058533713972238e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Transport,blue_water_consumption,Mm3,1.59869041858891e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Transport Equipment,blue_water_consumption,Mm3,1.880124372254426e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Estonia,Waste management and disposal,blue_water_consumption,Mm3,5.163790158305977e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Chemical,blue_water_consumption,Mm3,0.02773868312815173,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Coal and Petroleum,blue_water_consumption,Mm3,5.055623288640733e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Construction,blue_water_consumption,Mm3,1.905801590412377e-08,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,"Electrical, electronic and measuring equipment",blue_water_consumption,Mm3,0.0001993453324855219,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Electricity,blue_water_consumption,Mm3,0.0001604679992011328,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Food and catering,blue_water_consumption,Mm3,0.003915547512796969,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Furniture and timber,blue_water_consumption,Mm3,2.012752689449953e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,General and special Machinery,blue_water_consumption,Mm3,4.528928216976102e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Metal Products,blue_water_consumption,Mm3,0.008037611167776437,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Minerals and Metals,blue_water_consumption,Mm3,0.005558620008822024,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Natural gas and gaseous fuels,blue_water_consumption,Mm3,2.211867199722721e-10,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Non-metallic mineral products,blue_water_consumption,Mm3,0.0003892972568321106,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Paper Products,blue_water_consumption,Mm3,0.05499121904240817,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Services,blue_water_consumption,Mm3,0.0001572862321393431,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,"Steam, hot water supply and water distribution",blue_water_consumption,Mm3,1.802359161731979e-09,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Textile,blue_water_consumption,Mm3,1.87510292620491e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Transport,blue_water_consumption,Mm3,2.636655204591406e-08,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Transport Equipment,blue_water_consumption,Mm3,1.908577037745186e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Finland,Waste management and disposal,blue_water_consumption,Mm3,0.0006047414493213369,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Chemical,blue_water_consumption,Mm3,0.02794133038912759,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Coal and Petroleum,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Construction,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,"Electrical, electronic and measuring equipment",blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Electricity,blue_water_consumption,Mm3,0.001635875322401837,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Food and catering,blue_water_consumption,Mm3,1.238792912793383,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Furniture and timber,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,General and special Machinery,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Metal Products,blue_water_consumption,Mm3,0.01779395396086476,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Minerals and Metals,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Natural gas and gaseous fuels,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Non-metallic mineral products,blue_water_consumption,Mm3,0.007829030849005813,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Paper Products,blue_water_consumption,Mm3,0.02961804760981476,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Services,blue_water_consumption,Mm3,8.143476966428697e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,"Steam, hot water supply and water distribution",blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Textile,blue_water_consumption,Mm3,0.07175253859800966,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Transport,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Transport Equipment,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,France,Waste management and disposal,blue_water_consumption,Mm3,8.009157949551103e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Chemical,blue_water_consumption,Mm3,0.5341766856717802,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Coal and Petroleum,blue_water_consumption,Mm3,0.006679544985830486,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Construction,blue_water_consumption,Mm3,3.250474232285467e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,"Electrical, electronic and measuring equipment",blue_water_consumption,Mm3,0.02391246791756851,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Electricity,blue_water_consumption,Mm3,0.3982909286240558,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Food and catering,blue_water_consumption,Mm3,0.4101799934614582,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Furniture and timber,blue_water_consumption,Mm3,0.0006561743972512262,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,General and special Machinery,blue_water_consumption,Mm3,0.00158743335801749,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Metal Products,blue_water_consumption,Mm3,0.0763920319580213,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Minerals and Metals,blue_water_consumption,Mm3,0.0008251876911412814,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Natural gas and gaseous fuels,blue_water_consumption,Mm3,4.335552161543491e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Non-metallic mineral products,blue_water_consumption,Mm3,0.004518116839358551,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Paper Products,blue_water_consumption,Mm3,0.153684610895325,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Services,blue_water_consumption,Mm3,0.006249695299772191,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,"Steam, hot water supply and water distribution",blue_water_consumption,Mm3,0.001979159152281556,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Textile,blue_water_consumption,Mm3,0.006531030001598862,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Transport,blue_water_consumption,Mm3,5.71479805968119e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Transport Equipment,blue_water_consumption,Mm3,8.080043100813425e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Germany,Waste management and disposal,blue_water_consumption,Mm3,0.002684613338664412,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Global,Private travel,blue_water_consumption,Mm3,0.2925,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Indirect,Greece,Chemical,blue_water_consumption,Mm3,0.001854524375784862,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
