study,consuming_country_iso3,reference_year,purchased_country_name,purchased_sector_group,Total (MEUR),indicator,unit,value,source
steenmeijer_2022,NLD,2016,South Africa,Food and catering,8.48564596630659,material_extraction,kt per M.EUR,0.2904242820947981,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Furniture and timber,0.04399020359599515,material_extraction,kt per M.EUR,0.7087558839090892,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,General and special Machinery,0.3045227864866351,material_extraction,kt per M.EUR,1.629999694882492,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Metal Products,0.04036130984786584,material_extraction,kt per M.EUR,2.737186883721225,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Minerals and Metals,0.965757720439062,material_extraction,kt per M.EUR,4.027508765906433,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Natural gas and gaseous fuels,0.001170790952015832,material_extraction,kt per M.EUR,7.016890032186003,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Non-metallic mineral products,0.04244961273108361,material_extraction,kt per M.EUR,9.74880729566893,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Paper Products,0.2400356015938955,material_extraction,kt per M.EUR,0.6554489469191087,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Services,2.197974771145455,material_extraction,kt per M.EUR,0.1198495829835264,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,"Steam, hot water supply and water distribution",1.46086578223569e-08,material_extraction,kt per M.EUR,7.86958925242598e-06,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Textile,0.1054700413384082,material_extraction,kt per M.EUR,0.5702837525952114,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Transport,0.3550760126322297,material_extraction,kt per M.EUR,0.426759714940587,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Transport Equipment,0.0768156886859256,material_extraction,kt per M.EUR,2.325063940267343,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Africa,Waste management and disposal,0.00944732901639039,material_extraction,kt per M.EUR,1.335427118916313,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Chemical,28.36738155260953,material_extraction,kt per M.EUR,1.6349000089542,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Coal and Petroleum,0.04038808181121292,material_extraction,kt per M.EUR,0.3978177321334089,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Construction,0.3470732207778833,material_extraction,kt per M.EUR,2.028444378257515,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,"Electrical, electronic and measuring equipment",0.3346849736533568,material_extraction,kt per M.EUR,0.8147619212860978,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Food and catering,6.035293837959206,material_extraction,kt per M.EUR,0.1488425704219291,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Furniture and timber,0.0001620957962664478,material_extraction,kt per M.EUR,0.2525323786463122,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,General and special Machinery,1.745556481662782,material_extraction,kt per M.EUR,0.7357224902787582,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Metal Products,0.01501042526636782,material_extraction,kt per M.EUR,1.056892554245479,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Natural gas and gaseous fuels,3.175307791856322e-05,material_extraction,kt per M.EUR,0.00500242425234609,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Non-metallic mineral products,0.06006954720732188,material_extraction,kt per M.EUR,1.994609670784864,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Paper Products,0.06983125520104555,material_extraction,kt per M.EUR,0.4075990710415864,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Services,5.448496655156172,material_extraction,kt per M.EUR,0.03792829865084836,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Textile,0.1618488381396209,material_extraction,kt per M.EUR,0.4236910928869497,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Transport,0.8677408288523984,material_extraction,kt per M.EUR,0.09000463391125603,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,South Korea,Waste management and disposal,0.007611656163870982,material_extraction,kt per M.EUR,0.1664780314825802,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Chemical,7.99985069985764,material_extraction,kt per M.EUR,0.736819620555281,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Coal and Petroleum,0.1214762074467803,material_extraction,kt per M.EUR,0.2478893522059731,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Construction,0.3833882121646734,material_extraction,kt per M.EUR,0.7301809896423144,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,"Electrical, electronic and measuring equipment",23.4881017284293,material_extraction,kt per M.EUR,0.2020224480159057,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Electricity,0.04736983492981024,material_extraction,kt per M.EUR,0.09043457320812696,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Food and catering,42.76206777741996,material_extraction,kt per M.EUR,0.09745972414306897,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Furniture and timber,0.3756460322301023,material_extraction,kt per M.EUR,0.2774134188463876,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,General and special Machinery,2.010260649803808,material_extraction,kt per M.EUR,0.4752934054567345,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Metal Products,0.4872641254005913,material_extraction,kt per M.EUR,0.7847198930015178,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Minerals and Metals,0.05825730951545106,material_extraction,kt per M.EUR,10.51323125603454,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Natural gas and gaseous fuels,0.008797883116116812,material_extraction,kt per M.EUR,0.1269012031267761,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Non-metallic mineral products,0.9694522451743285,material_extraction,kt per M.EUR,2.599061252631431,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Paper Products,2.645769008126873,material_extraction,kt per M.EUR,0.5464964492286167,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Services,17.06513476290986,material_extraction,kt per M.EUR,0.05646061919364538,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,"Steam, hot water supply and water distribution",0.006977543540856584,material_extraction,kt per M.EUR,0.2172126649115667,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Textile,1.253416594240416,material_extraction,kt per M.EUR,0.2748969734747681,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Transport,8.018795168466035,material_extraction,kt per M.EUR,0.1053840784602214,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Transport Equipment,1.609022790506743,material_extraction,kt per M.EUR,0.5422938364764045,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Spain,Waste management and disposal,0.07989109949440697,material_extraction,kt per M.EUR,0.3792229239328696,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Chemical,4.804298435953412,material_extraction,kt per M.EUR,0.9898325581331413,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Coal and Petroleum,0.07946547042510954,material_extraction,kt per M.EUR,2.018236181745627,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Construction,0.2013298082684154,material_extraction,kt per M.EUR,2.671840569972773,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,"Electrical, electronic and measuring equipment",40.58715693176212,material_extraction,kt per M.EUR,0.3850881778211246,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Electricity,0.0003374734081026778,material_extraction,kt per M.EUR,0.3123031974760733,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Food and catering,13.45336190046251,material_extraction,kt per M.EUR,0.2701693907947002,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Furniture and timber,1.385551766068736,material_extraction,kt per M.EUR,0.3709946765807182,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,General and special Machinery,2.085333097828684,material_extraction,kt per M.EUR,0.4293690235679715,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Metal Products,0.5665466495417051,material_extraction,kt per M.EUR,1.415231664803928,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Minerals and Metals,0.5507443544017998,material_extraction,kt per M.EUR,3.262782398909759,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Natural gas and gaseous fuels,0.0001822175855678701,material_extraction,kt per M.EUR,0.1124751871920494,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Non-metallic mineral products,0.2924047295318928,material_extraction,kt per M.EUR,7.896209411455009,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Paper Products,27.32263232864651,material_extraction,kt per M.EUR,0.532106687141728,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Services,21.80468904775384,material_extraction,kt per M.EUR,0.1682392522103377,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,"Steam, hot water supply and water distribution",0.0005365292168669356,material_extraction,kt per M.EUR,0.6671675813443151,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Textile,0.5582169585051048,material_extraction,kt per M.EUR,0.4346186046666276,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Transport,4.122003599146082,material_extraction,kt per M.EUR,0.231052822808754,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Transport Equipment,0.1353515213380099,material_extraction,kt per M.EUR,0.4808534433450824,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Sweden,Waste management and disposal,1.520159415034556,material_extraction,kt per M.EUR,0.4058546819097816,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Chemical,152.8353148602872,material_extraction,kt per M.EUR,1.038842799771384,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Coal and Petroleum,0.007845173222590422,material_extraction,kt per M.EUR,0.6712172074830991,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Construction,0.1721229819776,material_extraction,kt per M.EUR,0.6632608631062865,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,"Electrical, electronic and measuring equipment",129.8163250343888,material_extraction,kt per M.EUR,0.2471721110380193,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Electricity,0.01074973394044437,material_extraction,kt per M.EUR,0.06084981188658138,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Food and catering,25.67878682484142,material_extraction,kt per M.EUR,0.1098288774347991,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Furniture and timber,0.02008586415532443,material_extraction,kt per M.EUR,0.150111498484278,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,General and special Machinery,1.511599817474188,material_extraction,kt per M.EUR,0.2252071484976771,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Metal Products,0.0904592168163982,material_extraction,kt per M.EUR,0.3562851799855887,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Minerals and Metals,0.003283520903009169,material_extraction,kt per M.EUR,25.41460173450854,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Natural gas and gaseous fuels,0.0003352522606357576,material_extraction,kt per M.EUR,0.1658178965216353,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Non-metallic mineral products,0.308173780959408,material_extraction,kt per M.EUR,0.9131463292452167,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Paper Products,1.76898769884819,material_extraction,kt per M.EUR,0.2446742436910939,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Services,31.7028771095436,material_extraction,kt per M.EUR,0.06776856984376083,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,"Steam, hot water supply and water distribution",0.01397452822875925,material_extraction,kt per M.EUR,0.07115599002179632,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Textile,0.1742825161401407,material_extraction,kt per M.EUR,0.3240716770929289,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Transport,2.7077109347069,material_extraction,kt per M.EUR,0.1306273556488465,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Transport Equipment,0.002041099905758919,material_extraction,kt per M.EUR,0.2404319903475017,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Switzerland,Waste management and disposal,0.1912812158249975,material_extraction,kt per M.EUR,0.1756848840380858,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Chemical,93.84273494922238,material_extraction,kt per M.EUR,1.870059385147198,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Coal and Petroleum,0.0003557682258350984,material_extraction,kt per M.EUR,0.4184208034915856,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Construction,0.02022434151992216,material_extraction,kt per M.EUR,5.733375921219245,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,"Electrical, electronic and measuring equipment",39.27903248831528,material_extraction,kt per M.EUR,0.3553084236511299,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Food and catering,1.598706399914612,material_extraction,kt per M.EUR,0.1262077166811172,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Furniture and timber,0.1114088616452244,material_extraction,kt per M.EUR,0.404653602761443,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,General and special Machinery,0.8426166174671663,material_extraction,kt per M.EUR,3.104267552410313,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Metal Products,0.07973142906082142,material_extraction,kt per M.EUR,3.679465182715873,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Non-metallic mineral products,0.5296215514251368,material_extraction,kt per M.EUR,1.435803551049933,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Paper Products,1.497614320262713,material_extraction,kt per M.EUR,0.4092977548158227,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Services,1.504988127643534,material_extraction,kt per M.EUR,0.2025390827411184,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Textile,2.258475949411309,material_extraction,kt per M.EUR,1.020500115996887,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Transport,0.427441073576613,material_extraction,kt per M.EUR,0.09682700712700003,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Taiwan,Waste management and disposal,0.01945378877919277,material_extraction,kt per M.EUR,0.4922769156295379,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Turkey,Chemical,12.87096181156309,material_extraction,kt per M.EUR,3.824622363982466,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Turkey,Coal and Petroleum,0.04436520649789705,material_extraction,kt per M.EUR,0.9063252460043077,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Turkey,Construction,0.04448578375960929,material_extraction,kt per M.EUR,2.854717706981237,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Turkey,"Electrical, electronic and measuring equipment",1.628043784523678,material_extraction,kt per M.EUR,0.6788958910982744,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Turkey,Electricity,0.0005251652310850571,material_extraction,kt per M.EUR,0.4023299588476278,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Turkey,Food and catering,12.06658452085941,material_extraction,kt per M.EUR,0.253577234109693,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
