consuming_country_iso3,model,scenario,analysis_year,indicator,unit,demand_component,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,FAUX,Activities auxiliary to financial intermediation (67),Services,1.8964480318572505e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,REAL,Real estate activities (70),Services,6.836627129380796e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,0.0007697919812949445
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,COMP,Computer and related activities (72),Services,9.060471331269579e-09
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,RESD,Research and development (73),Services,7.184401394183085e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,OBUS,Other business activities (74),Services,9.148716237433633e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,PADF,Public administration and defence; compulsory social security (75),Services,7.921392620834262e-07
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,EDUC,Education (80),Services,2.2165239826689573e-07
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,HEAL,Health and social work (85),Services,2.2448894411147775e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,INCF,Incineration of waste: Food,Waste management and disposal,3.985106063617767e-08
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,INCP,Incineration of waste: Paper,Waste management and disposal,2.2960504047392976e-08
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,INCL,Incineration of waste: Plastic,Waste management and disposal,5.849856700243586e-09
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,2.064778638268304e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,INCT,Incineration of waste: Textiles,Waste management and disposal,4.272050444056388e-09
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,INCW,Incineration of waste: Wood,Waste management and disposal,6.741006545005052e-09
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,2.916794064241329e-07
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,COMF,"Composting of food waste, incl. land application",Waste management and disposal,1.3204798344104281e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,WASF,"Waste water treatment, food",Waste management and disposal,0.0006659152609345573
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,WASO,"Waste water treatment, other",Waste management and disposal,0.0010074487824417264
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,LANF,Landfill of waste: Food,Waste management and disposal,0.021262557373027825
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,LANP,Landfill of waste: Paper,Waste management and disposal,0.0006996747475661398
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,LANL,Landfill of waste: Plastic,Waste management and disposal,8.396552123434431e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,LANI,Landfill of waste: Inert/metal/hazardous,Waste management and disposal,4.917194071330008e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,LANT,Landfill of waste: Textiles,Waste management and disposal,0.00035116899622367615
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,LANW,Landfill of waste: Wood,Waste management and disposal,0.0001632326589366112
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,ORGA,Activities of membership organisation n.e.c. (91),Services,9.3596056269138e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,RECR,"Recreational, cultural and sporting activities (92)",Services,4.104052143589772e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CYP,Cyprus,Middle East,OSER,Other service activities (93),Services,8.020636427538725e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,WHEA,Cultivation of wheat,Food and catering,0.06152572333080803
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,OCER,Cultivation of cereal grains nec,Food and catering,0.06789281906050654
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,0.0053264820383175
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,OILS,Cultivation of oil seeds,Food and catering,0.04593351836617046
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,0.007249213131740658
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,FIBR,Cultivation of plant-based fibers,Textile,6.479281637424388e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,OTCR,Cultivation of crops nec,Food and catering,0.06199983513605405
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,CATL,Cattle farming,Food and catering,0.1157542278961396
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PIGS,Pigs farming,Food and catering,0.018149133559968604
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PLTR,Poultry farming,Food and catering,0.009523515809258188
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,OMEA,Meat animals nec,Food and catering,0.004364389432985672
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,OANP,Animal products nec,Food and catering,1.5293731209605835e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,MILK,Raw milk,Food and catering,0.06326270177857696
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,WOOL,"Wool, silk-worm cocoons",Textile,0.014652914403437174
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,FORE,"Forestry, logging and related service activities (02)",Food and catering,0.04673205422244095
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,FISH,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",Food and catering,4.628138639052041e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,COAL,Mining of coal and lignite; extraction of peat (10),Coal and Petroleum,0.5194513298276418
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,COIL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",Coal and Petroleum,0.11139136986527892
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,GASE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",Natural gas and gaseous fuels,0.12182449968287458
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,OGPL,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",Natural gas and gaseous fuels,0.00028909384241490165
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,ORAN,Mining of uranium and thorium ores (12),Minerals and Metals,0.00672992621078274
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,IRON,Mining of iron ores,Minerals and Metals,3.6557132388740056e-05
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,NIKO,Mining of nickel ores and concentrates,Minerals and Metals,2.5648655768395687e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,ALUO,Mining of aluminium ores and concentrates,Minerals and Metals,2.7044382528317124e-06
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,LZTO,"Mining of lead, zinc and tin ores and concentrates",Minerals and Metals,1.536732626961717e-07
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,ONFO,Mining of other non-ferrous metal ores and concentrates,Minerals and Metals,0.010467780370279943
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,STON,Quarrying of stone,Minerals and Metals,0.048851785655834874
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,SDCL,Quarrying of sand and clay,Minerals and Metals,0.02727096665061761
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,CHMF,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",Minerals and Metals,0.0018989843385835547
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PCAT,Processing of meat cattle,Food and catering,0.000891420064581656
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PPIG,Processing of meat pigs,Food and catering,0.00504308775863587
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PPLT,Processing of meat poultry,Food and catering,0.0002461389631177458
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,POME,Production of meat products nec,Food and catering,0.0006328909704078987
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,VOIL,Processing vegetable oils and fats,Food and catering,0.0023725939858671944
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,DAIR,Processing of dairy products,Food and catering,0.007674821578043149
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,RICE,Processed rice,Food and catering,0.00029961737251544255
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,SUGR,Sugar refining,Food and catering,0.0005105185191161442
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,OFOD,Processing of Food products nec,Food and catering,0.018970575352995792
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,BEVR,Manufacture of beverages,Food and catering,0.01545153807664108
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,FSHP,Manufacture of fish products,Food and catering,0.0036567812290648947
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,TOBC,Manufacture of tobacco products (16),Food and catering,0.0007433604552264521
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,TEXT,Manufacture of textiles (17),Textile,0.003137133924853224
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,GARM,Manufacture of wearing apparel; dressing and dyeing of fur (18),Textile,0.002310413553739129
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,LETH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",Textile,0.0014121546542173338
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,WOOD,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",Furniture and timber,0.017309702279654803
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,WOOW,Re-processing of secondary wood material into new wood material,Furniture and timber,0.00040911827179976876
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PULP,Pulp,Paper Products,0.032103345200249725
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PAPR,Re-processing of secondary paper into new pulp,Paper Products,0.003016989551163539
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PAPE,Paper,Paper Products,0.052563706310685965
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,MDIA,"Publishing, printing and reproduction of recorded media (22)",Paper Products,0.012407406802801807
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,COKE,Manufacture of coke oven products,Coal and Petroleum,0.07254602958134708
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,REFN,Petroleum Refinery,Coal and Petroleum,0.1586231771034736
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PLAS,"Plastics, basic",Chemical,0.001547327497829256
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PLAW,Re-processing of secondary plastic into new plastic,Chemical,0.004868982229452759
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,NFER,N-fertiliser,Chemical,0.01217901965234905
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PFER,P- and other fertiliser,Chemical,0.008198204189840755
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,CHEM,Chemicals nec,Chemical,0.8795458730638225
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,RUBP,Manufacture of rubber and plastic products (25),Chemical,0.07768806540093744
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,GLAS,Manufacture of glass and glass products,Non-metallic mineral products,0.05763724352622176
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,GLAW,Re-processing of secondary glass into new glass,Non-metallic mineral products,0.008186786283521706
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,CRMC,Manufacture of ceramic goods,Non-metallic mineral products,0.01705859533801617
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,0.003971010404991132
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,0.17972448070369845
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,ASHW,Re-processing of ash into clinker,Non-metallic mineral products,0.03715842178307605
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,ONMM,Manufacture of other non-metallic mineral products n.e.c.,Non-metallic mineral products,0.03114955862468247
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,0.21994951915509342
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,STEW,Re-processing of secondary steel into new steel,Metal Products,0.06405137389574468
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,PREM,Precious metals production,Metal Products,0.001739174189956431
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,ALUM,Aluminium production,Metal Products,0.0018436289093326072
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,ALUW,Re-processing of secondary aluminium into new aluminium,Metal Products,0.0035038069664989962
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,LZTP,"Lead, zinc and tin production",Metal Products,0.0004082217445000945
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,climate_change,kt CO2eq,healthcare_services,CZE,Czech Republic,Europe,LZTW,"Re-processing of secondary lead into new lead, zinc and tin",Metal Products,0.00031350927835443185
