scope,consuming_country_iso3,model,analysis_year,indicator,unit,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_PPLT,Processing of meat poultry,Food and catering,0.004770196121724584
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POME,Production of meat products nec,Food and catering,5.453595086229975e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_VOIL,Processing vegetable oils and fats,Food and catering,0.017863136374341813
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_DAIR,Processing of dairy products,Food and catering,0.003240971267621438
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_RICE,Processed rice,Food and catering,0.11529380670417441
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_SUGR,Sugar refining,Food and catering,0.02059662383823989
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_OFOD,Processing of Food products nec,Food and catering,0.46496798358110353
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_BEVR,Manufacture of beverages,Food and catering,0.0032643683020571537
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_FSHP,Manufacture of fish products,Food and catering,0.02078333843379304
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TOBC,Manufacture of tobacco products (16),Food and catering,3.458726939264898e-11
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TEXT,Manufacture of textiles (17),Textile,0.01627884526082658
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_GARM,Manufacture of wearing apparel; dressing and dyeing of fur (18),Textile,0.0037944827998903
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_LETH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",Textile,0.007910808849085597
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_WOOD,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",Furniture and timber,0.02638297112710886
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_PULP,Pulp,Paper Products,0.00033088380056892346
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_PAPE,Paper,Paper Products,0.007132908591295338
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_MDIA,"Publishing, printing and reproduction of recorded media (22)",Paper Products,0.02028371081506828
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_COKE,Manufacture of coke oven products,Coal and Petroleum,0.5136599085204606
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_REFN,Petroleum Refinery,Coal and Petroleum,0.00031287981056384414
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_NUCF,Processing of nuclear fuel,Chemical,1.67705402646976e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_PLAS,"Plastics, basic",Chemical,0.005387624536563001
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_NFER,N-fertiliser,Chemical,2.399051414276488e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_PFER,P- and other fertiliser,Chemical,5.046605626604482e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_CHEM,Chemicals nec,Chemical,1.0109410155850718
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_RUBP,Manufacture of rubber and plastic products (25),Chemical,0.12504915143365566
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_GLAS,Manufacture of glass and glass products,Non-metallic mineral products,0.003028674322529778
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_CRMC,Manufacture of ceramic goods,Non-metallic mineral products,0.09157677720936176
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,0.00034549718256324225
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,0.021615702604688973
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_ONMM,Manufacture of other non-metallic mineral products n.e.c.,Non-metallic mineral products,0.16405169085836535
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,5.764230295751474
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_STEW,Re-processing of secondary steel into new steel,Metal Products,2.198745630805777
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_PREM,Precious metals production,Metal Products,2.967342366592082e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_ALUM,Aluminium production,Metal Products,3.129610827596927e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_LZTP,"Lead, zinc and tin production",Metal Products,0.003702167227500844
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_COPP,Copper production,Metal Products,0.023943222641432907
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_ONFM,Other non-ferrous metal production,Metal Products,4.915914017361009e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_METC,Casting of metals,Metal Products,0.0034595559535438086
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,0.05243649117501341
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,0.14535173261803455
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_OFMA,Manufacture of office machinery and computers (30),General and special Machinery,0.0018191017092903672
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",0.023492619072710344
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",0.043593042694760435
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_MEIN,"Manufacture of medical, precision and optical instruments, watches and clocks (33)","Electrical, electronic and measuring equipment",0.016858772038514585
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,0.06425851128945818
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_OTRE,Manufacture of other transport equipment (35),Transport Equipment,0.04036658129617749
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,0.009661822806258614
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_RYMS,Recycling of waste and scrap,Waste management and disposal,5.8525563392637474e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWC,Production of electricity by coal,Electricity,1.7726974161122684
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWG,Production of electricity by gas,Electricity,0.00037590429729619584
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWN,Production of electricity by nuclear,Electricity,0.3662038339484091
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWH,Production of electricity by hydro,Electricity,5.445625308778926e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWW,Production of electricity by wind,Electricity,3.970083142606429e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0036470650334311573
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWB,Production of electricity by biomass and waste,Electricity,0.0052942665203258655
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWS,Production of electricity by solar photovoltaic,Electricity,4.137201171005492e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWM,Production of electricity by Geothermal,Electricity,1.0064642427688665e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWT,Transmission of electricity,Electricity,3.358182715358333e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_POWD,Distribution and trade of electricity,Electricity,0.00015896774558046814
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,2.9984305898405798e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",1.2720911572295868e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_CONS,Construction (45),Construction,0.18795937317927708
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,4.234881498070095e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TDFU,Retail sale of automotive fuel,Services,2.1336834787106814e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,5.875170315639348e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,4.752066540839845e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_HORE,Hotels and restaurants (55),Food and catering,0.06020472026149433
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TRAI,Transport via railways,Transport,3.9100120447227155e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TLND,Other land transport,Transport,4.704127313479575e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TPIP,Transport via pipelines,Transport,1.3008550120597196e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TWAS,Sea and coastal water transport,Transport,0.0002941510743320149
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TWAI,Inland water transport,Transport,6.876241440667779e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TAIR,Air transport (62),Transport,6.7345822226655e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,9.558648307145965e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_PTEL,Post and telecommunications (64),Services,1.8921269154826218e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_FINT,"Financial intermediation, except insurance and pension funding (65)",Services,0.0008594066670174349
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_FINS,"Insurance and pension funding, except compulsory social security (66)",Services,0.0006105896877473402
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_FAUX,Activities auxiliary to financial intermediation (67),Services,0.0003380940687511074
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_REAL,Real estate activities (70),Services,0.0010044269039417362
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,0.0010304645178816848
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_COMP,Computer and related activities (72),Services,0.012644596937940285
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_RESD,Research and development (73),Services,0.03201696105248932
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_OBUS,Other business activities (74),Services,0.02762352095729385
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_PADF,Public administration and defence; compulsory social security (75),Services,0.0012924978308178456
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_EDUC,Education (80),Services,0.006138856389458432
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_HEAL,Health and social work (85),Services,0.01667006256375696
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_INCF,Incineration of waste: Food,Waste management and disposal,0.10043042925873333
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_INCP,Incineration of waste: Paper,Waste management and disposal,0.23062373358381
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_INCL,Incineration of waste: Plastic,Waste management and disposal,0.12299492923588776
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,3.2514174786221948
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_INCT,Incineration of waste: Textiles,Waste management and disposal,0.22089601528156394
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_INCW,Incineration of waste: Wood,Waste management and disposal,0.026789827917725856
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,0.6735279483365377
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_COMF,"Composting of food waste, incl. land application",Waste management and disposal,5.916894285670881e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_WASF,"Waste water treatment, food",Waste management and disposal,0.01874842262107421
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_WASO,"Waste water treatment, other",Waste management and disposal,0.011079512281694438
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_LANF,Landfill of waste: Food,Waste management and disposal,1.1842011595958468e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_LANP,Landfill of waste: Paper,Waste management and disposal,3.4182917404358694e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_LANL,Landfill of waste: Plastic,Waste management and disposal,9.48160959048367e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_LANI,Landfill of waste: Inert/metal/hazardous,Waste management and disposal,8.903162950685956e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_LANT,Landfill of waste: Textiles,Waste management and disposal,8.738980161407803e-09
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_LANW,Landfill of waste: Wood,Waste management and disposal,4.433332222595447e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_ORGA,Activities of membership organisation n.e.c. (91),Services,0.012366736264380958
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_RECR,"Recreational, cultural and sporting activities (92)",Services,0.0008354397310286679
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_OSER,Other service activities (93),Services,0.0019896971647790983
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,JPN,Japan,Asia and Pacific,A_PRHH,Private households with employed persons (95),Services,0.004978880453891587
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PARI,Cultivation of paddy rice,Food and catering,0.08252370396398807
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_WHEA,Cultivation of wheat,Food and catering,0.13604457033999134
