scope,consuming_country_iso3,model,analysis_year,indicator,unit,sector_code,sector_name,sector_group,national,healthcare,healthcare_vs_sector_ratio_pct,sector_share_of_national_pct
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_OTCR,Cultivation of crops nec,Food and catering,31.549426742694976,0.36093895233556916,1.1440428229623594,3.572723928696425
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_OTRE,Manufacture of other transport equipment (35),Transport Equipment,4.984975555410971,0.000787303978156144,0.01579353738859482,0.5645091936545972
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PADF,Public administration and defence; compulsory social security (75),Services,8.660165755163435,0.08348927403731539,0.9640609244405828,0.9806955185679801
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PAPE,Paper,Paper Products,1.3556326268138095,0.061832981634679485,4.561190134528386,0.1535147108643017
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PAPR,Re-processing of secondary paper into new pulp,Paper Products,1.2123415475338196e-11,0.0,0.0,1.3728812545317718e-12
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PARI,Cultivation of paddy rice,Food and catering,0.27429284276680155,0.0036481593845682204,1.330023542637536,0.031061502664229006
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PCAT,Processing of meat cattle,Food and catering,6.190278325179142,0.07497319112161982,1.2111441066658366,0.7010002330004037
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PFER,P- and other fertiliser,Chemical,0.587556820239317,0.0791776343419005,13.475740832971825,0.06653617919139655
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PIGS,Pigs farming,Food and catering,0.12340781014847939,0.0016078629768682645,1.302885915351506,0.01397496188762242
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PLAS,"Plastics, basic",Chemical,3.8642183162264225,0.1019218515584474,2.637580054171953,0.4375922693202585
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PLAW,Re-processing of secondary plastic into new plastic,Chemical,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PLTR,Poultry farming,Food and catering,0.7075913858323107,0.008127347535020195,1.1485933404150093,0.08012914771860019
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POME,Production of meat products nec,Food and catering,1.2287116973527519,0.002537496680225655,0.20651684896405464,0.13914191590241212
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWB,Production of electricity by biomass and waste,Electricity,0.20239500665369195,0.090198594437623,44.565622407847904,0.02291963937150604
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWC,Production of electricity by coal,Electricity,1.3886862766366421,0.050364380634107093,3.626764481038018,0.15725777620161815
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWD,Distribution and trade of electricity,Electricity,1.0556220968153344e-07,0.01766097916439427,16730399.276099842,1.1954088280941865e-08
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWE,Production of electricity by solar thermal,Electricity,7.853450398479836e-08,1.3403918663071738e-09,1.706755372857042,8.893413623743907e-09
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWG,Production of electricity by gas,Electricity,0.5392655731040285,0.019224709872633663,3.564980008268592,0.06106757605023849
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWH,Production of electricity by hydro,Electricity,0.37585781236958404,0.010717358229977162,2.8514395277325506,0.04256293500962667
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWM,Production of electricity by Geothermal,Electricity,0.03221700266951379,0.00024312104169930664,0.7546358182146053,0.0036483216410548446
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWN,Production of electricity by nuclear,Electricity,2.0111372541335237,6.691861975016357e-08,3.3274019270750725e-06,0.22774544369175737
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWO,"Production of electricity by tide, wave, ocean",Electricity,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0209667784533491,0.0005743723271045295,2.739440054572537,0.002374322414758342
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWS,Production of electricity by solar photovoltaic,Electricity,0.043849069062027166,0.0015083433327284608,3.43985257838614,0.004965561484417148
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWT,Transmission of electricity,Electricity,2.2951618473994466e-08,2.401464346748554e-12,0.010463159055513033,2.5990899040134658e-09
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWW,Production of electricity by wind,Electricity,0.12182305195008407,0.0041874355225011185,3.4373096515566557,0.013795500511579644
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_POWZ,Production of electricity nec,Electricity,0.0032484884762772302,2.2125726839044987e-07,0.0068110836780314165,0.00036786571768621806
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PPIG,Processing of meat pigs,Food and catering,5.045639407934242,0.0979013461276148,1.940315948334822,0.5713788968439583
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PPLT,Processing of meat poultry,Food and catering,1.7364316768982044,0.017620499638015708,1.0147534090999355,0.19663720210184527
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PREM,Precious metals production,Metal Products,0.01729382632965061,0.0003231737156499935,1.8687230315011647,0.001958389534319164
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PREO,Mining of precious metal ores and concentrates,Minerals and Metals,0.0009849579624531444,4.70305870694101e-05,4.774882671365521,0.00011153872651683652
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PREW,Re-processing of secondary preciuos metals into new preciuos metals,Metal Products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PRHH,Private households with employed persons (95),Services,0.3285037284075777,0.1966542299348401,59.86362191020534,0.037200458211796024
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PTEL,Post and telecommunications (64),Services,0.8943870545082759,0.2544503361172746,28.44968907305669,0.10128228500690273
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_PULP,Pulp,Paper Products,0.6934984733625623,0.33731455400843485,48.639552495753826,0.07853323645161171
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",0.010209955293719014,0.0033099664922597773,32.41901063265194,0.0011561969694817579
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_REAL,Real estate activities (70),Services,5.5641026490436145,0.053149175268779734,0.9552155778059788,0.6300907727448365
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_RECR,"Recreational, cultural and sporting activities (92)",Services,1.6106147132246238,0.3627384403382824,22.521738896327417,0.18238942256472226
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_REFN,Petroleum Refinery,Coal and Petroleum,9.79136717943877,0.13237855666625797,1.3519925689667145,1.1087951645502876
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_RESD,Research and development (73),Services,0.5957941135161513,0.1933206534183145,32.44756016091015,0.06746898773457081
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_RICE,Processed rice,Food and catering,1.317729771454805,0.009093744973864613,0.6901069681248001,0.14922251121796776
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_RUBP,Manufacture of rubber and plastic products (25),Chemical,11.964775889250186,0.22354962853942104,1.8683979592151856,1.354916571690542
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_RYMS,Recycling of waste and scrap,Waste management and disposal,0.0024142681802414513,0.000188973098050309,7.8273449319706385,0.0002733968438851643
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_SDCL,Quarrying of sand and clay,Minerals and Metals,0.022001613144881214,0.0007612961303621552,3.460183239060698,0.0024915092877508286
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,1.9733785683850842,0.02546645598159514,1.2905002815772766,0.22346957011757862
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_STEW,Re-processing of secondary steel into new steel,Metal Products,0.7854753392282716,0.0013544385578307522,0.17243552918688523,0.08894889161533058
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_STON,Quarrying of stone,Minerals and Metals,0.009909221785934187,0.0001772992981292699,1.7892353401650614,0.0011221412698905618
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,0.26057234660555006,0.0014295097796530353,0.5486037940230867,0.029507764609060044
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_SUGR,Sugar refining,Food and catering,2.092184110645499,0.026991842799547142,1.290127511350776,0.23692336143864653
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TAIR,Air transport (62),Transport,1.3123075908918478,0.12443978042470451,9.48251623997198,0.1486084920029443
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,1.4449722232498587,0.04182083244162713,2.8942308903051934,0.16363171605017438
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TDFU,Retail sale of automotive fuel,Services,0.039438727775930923,0.001040112133449975,2.637286221196885,0.004466125092908
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,3.907322173758411,0.00881747125717647,0.22566532435934353,0.4424734414721207
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,1.2177877715518555,0.10114609920097177,8.305724656117947,0.13790486739999508
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,2.432980516634856,0.040272992883535946,1.6552945084508524,0.2755158685045265
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TEXT,Manufacture of textiles (17),Textile,34.24908182730971,0.12820307591526744,0.37432558502353835,3.8784385902873293
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TLND,Other land transport,Transport,0.6367558267368374,0.44997508857774837,70.66681916107805,0.07210757892602031
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TOBC,Manufacture of tobacco products (16),Food and catering,2.047049557989193,0.0020521181022378275,0.10024760242021757,0.23181222906843538
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TPIP,Transport via pipelines,Transport,0.08832619775030061,0.001890430962600574,2.140283416189666,0.010002245771591966
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TRAI,Transport via railways,Transport,0.4855798548136224,0.028701400639235458,5.910747811037541,0.05498809156610917
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TWAI,Inland water transport,Transport,2.9780008539545006,0.01441511889668756,0.4840535514805397,0.3372351262472667
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_TWAS,Sea and coastal water transport,Transport,4.257283448317229,0.15463324138870435,3.632204509423164,0.4821037976725828
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_VOIL,Processing vegetable oils and fats,Food and catering,3.414731075388437,0.06563220457578996,1.9220314316647635,0.3866913818308389
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_WASF,"Waste water treatment, food",Waste management and disposal,0.012533025728867941,0.0017000061411548528,13.564211691029598,0.0014192663874902963
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_WASO,"Waste water treatment, other",Waste management and disposal,0.021376676599430735,0.0031942806788239166,14.942831098960353,0.0024207401492794055
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",0.007514132745025371,0.006031523442578837,80.26905628692711,0.0008509163123786222
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_WHEA,Cultivation of wheat,Food and catering,25.90803975627799,0.2740739556243274,1.0578722211429148,2.9338813138436732
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_WOOD,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",Furniture and timber,2.879280665088081,0.01604435151495294,0.5572347187092342,0.32605584289974426
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_WOOL,"Wool, silk-worm cocoons",Textile,0.0024399040931606273,6.07872198876053e-05,2.491377429875211,0.0002762999089794144
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,A_WOOW,Re-processing of secondary wood material into new wood material,Furniture and timber,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_ALUM,Aluminium production,Metal Products,57.54703771887715,0.09908706655873091,0.17218447810082047,0.06768538817009102
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_ALUO,Mining of aluminium ores and concentrates,Minerals and Metals,0.0026924849881291104,4.61312416809408e-05,1.7133332918968427,3.1668335814943425e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_ALUW,Re-processing of secondary aluminium into new aluminium,Metal Products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_ASHW,Re-processing of ash into clinker,Non-metallic mineral products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_BEVR,Manufacture of beverages,Food and catering,644.951210917702,9.327701125950654,1.4462646116561675,0.7585755026173167
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_BIOF,"Biogasification of food waste, incl. land application",Waste management and disposal,0.4728467597320299,0.07127387217712305,15.073355312303534,0.0005561505465108184
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_BIOP,"Biogasification of paper, incl. land application",Waste management and disposal,0.05402834533751452,0.008701539795170526,16.105508582230488,6.354679009233894e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_BIOS,"Biogasification of sewage slugde, incl. land application",Waste management and disposal,3.007230349535504,0.8652975800907107,28.77390420804859,0.00353702921285938
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_BOTW,Recycling of bottles by direct reuse,Waste management and disposal,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,13.868391247934204,0.05800816815909684,0.4182761152468753,0.016311655336573513
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_CATL,Cattle farming,Food and catering,724.1790170975552,2.721651605225286,0.375825802870321,0.8517612690392955
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_CHEM,Chemicals nec,Chemical,730.4685232627737,1925.9545427239075,263.6601689722745,0.8591588290713273
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_CHMF,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",Minerals and Metals,14.031711993059593,0.4979796887592473,3.54895887975437,0.016503749117039546
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,32.86959252387043,0.1830535971865935,0.5569086293164632,0.038660393604258346
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_COAL,Mining of coal and lignite; extraction of peat (10),Coal and Petroleum,13.117851440551211,0.23439928946398003,1.7868725722825427,0.015428889164525025
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_COIL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",Coal and Petroleum,1.485401365917361,0.6127495794688474,41.25144849926961,0.0017470919794629132
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_COKE,Manufacture of coke oven products,Coal and Petroleum,0.9980463768719458,0.14607007442687642,14.635599889123982,0.0011738772160668689
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_COMF,"Composting of food waste, incl. land application",Waste management and disposal,2.4242854312288684,0.39879031258794984,16.44980856836661,0.002851383962618748
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_COMP,Computer and related activities (72),Services,1285.272694284891,33.443905312649825,2.6020863480070724,1.5117056353459335
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_COMW,"Composting of paper and wood, incl. land application",Waste management and disposal,0.0029985357796525817,0.000373696384206947,12.462628818464339,3.526802876963996e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_CONS,Construction (45),Construction,11327.364259699123,125.05307067796448,1.1039909003622537,13.322962870949851
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_CONW,Re-processing of secondary construction material into aggregates,Construction,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_COPO,Mining of copper ores and concentrates,Minerals and Metals,0.8889610980189059,0.011722432712013323,1.3186665578659569,0.001045573836162596
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_COPP,Copper production,Metal Products,33.81660820410721,0.2849264270178981,0.8425635867978394,0.03977424978975168
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_COPW,Re-processing of secondary copper into new copper,Metal Products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_CRMC,Manufacture of ceramic goods,Non-metallic mineral products,155.33293533781534,1.5999475080262358,1.0300117644379139,0.18269871813907199
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_DAIR,Processing of dairy products,Food and catering,1540.1992003977837,36.42188143400265,2.3647513532402855,1.8115438234623678
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_EDUC,Education (80),Services,9612.925286743504,1.5973324062209617,0.016616507031670454,11.306482579725968
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",4.420136708072442,7.550707153056594,170.82519505034378,0.0051988543756547176
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_EXTO,Extra-territorial organizations and bodies,Services,0.0,0.0,,0.0
