producing_world_region,producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
Africa,Food and catering,Scope 3,land_use,km2,773.4004800002252,14.656448941853144
Denmark,Food and catering,Scope 3,land_use,km2,373.66018172289387,7.081106770225391
Middle East,Food and catering,Scope 3,land_use,km2,89.02521389958592,1.6870864911493926
Europe,Services,Scope 3,land_use,km2,11.156671080652156,0.21142627174808615
Asia and Pacific,Services,Scope 3,land_use,km2,8.92186173681428,0.16907516143751763
Africa,Transport,Scope 3,land_use,km2,8.469302586729874,0.16049886720457557
Asia and Pacific,Textile,Scope 3,land_use,km2,8.277147297782598,0.1568573978052264
Europe,Paper Products,Scope 3,land_use,km2,7.158295143880932,0.13565441191215144
Europe,Transport,Scope 3,land_use,km2,6.969042431863507,0.13206794825907764
Africa,Services,Scope 3,land_use,km2,6.348540811013772,0.1203090334930581
America,Transport,Scope 3,land_use,km2,6.073581296647614,0.11509836943530737
Europe,Furniture and timber,Scope 3,land_use,km2,6.069258440493399,0.115016448461445
America,Textile,Scope 3,land_use,km2,5.9944233407406795,0.11359827398787357
Africa,Textile,Scope 3,land_use,km2,4.260341907354905,0.08073628767332318
Asia and Pacific,Transport,Scope 3,land_use,km2,3.576751921390566,0.06778180679887953
