producing_world_region,producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
Denmark,Private travel,Outside protocol,blue_water_consumption,Mm3,0.0684,100.0
Europe,Electricity,Scope 2,blue_water_consumption,Mm3,0.023308471797892763,55.04880318669926
Denmark,Electricity,Scope 2,blue_water_consumption,Mm3,0.0154563679011874,36.50409009871698
Asia and Pacific,Electricity,Scope 2,blue_water_consumption,Mm3,0.0022274970815795835,5.260793135906372
Middle East,Electricity,Scope 2,blue_water_consumption,Mm3,0.0008232689562512884,1.9443561609428945
America,Electricity,Scope 2,blue_water_consumption,Mm3,0.00040297425201571635,0.9517247840558138
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,blue_water_consumption,Mm3,6.18676198288935e-05,0.14611590399925714
Africa,Electricity,Scope 2,blue_water_consumption,Mm3,3.2484852192449294e-05,0.07672112742512904
Europe,"Steam, hot water supply and water distribution",Scope 2,blue_water_consumption,Mm3,2.8533568136850194e-05,0.06738917893028681
Middle East,"Steam, hot water supply and water distribution",Scope 2,blue_water_consumption,Mm3,2.71972972928569e-09,6.423324012258852e-06
Asia and Pacific,Food and catering,Scope 3,blue_water_consumption,Mm3,31.138070445192977,42.86315742868815
Middle East,Food and catering,Scope 3,blue_water_consumption,Mm3,14.353377068144663,19.758162664192476
Europe,Food and catering,Scope 3,blue_water_consumption,Mm3,4.896411083513459,6.740161998079461
America,Food and catering,Scope 3,blue_water_consumption,Mm3,4.854926902820114,6.683056887119269
Denmark,Electricity,Scope 3,blue_water_consumption,Mm3,4.8354657906368175,6.656267664045276
Africa,Food and catering,Scope 3,blue_water_consumption,Mm3,3.019242229814526,4.156142405794516
Asia and Pacific,Chemical,Scope 3,blue_water_consumption,Mm3,1.346813914025114,1.8539587070951002
Denmark,Food and catering,Scope 3,blue_water_consumption,Mm3,1.3436357529637872,1.8495838047341735
Asia and Pacific,Metal Products,Scope 3,blue_water_consumption,Mm3,1.3140558777998137,1.8088655833496474
Europe,Chemical,Scope 3,blue_water_consumption,Mm3,0.8282068897584955,1.1400694324244136
Europe,Metal Products,Scope 3,blue_water_consumption,Mm3,0.5404691354949039,0.7439835965700116
Europe,Electricity,Scope 3,blue_water_consumption,Mm3,0.4724430174473665,0.6503421420596452
Asia and Pacific,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.3591282367898593,0.4943585113183314
Europe,Paper Products,Scope 3,blue_water_consumption,Mm3,0.29707387222145587,0.4089374829885781
Asia and Pacific,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.2373611926521472,0.3267399046455946
Asia and Pacific,Paper Products,Scope 3,blue_water_consumption,Mm3,0.22178843234715995,0.30530319816351587
Asia and Pacific,Textile,Scope 3,blue_water_consumption,Mm3,0.2107563104523162,0.290116914274041
Europe,Services,Scope 3,blue_water_consumption,Mm3,0.1778953384000878,0.2448820940621216
Denmark,Chemical,Scope 3,blue_water_consumption,Mm3,0.17571528840357137,0.2418811429798261
Asia and Pacific,Electricity,Scope 3,blue_water_consumption,Mm3,0.17294487891121324,0.23806753165082964
Europe,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.1583997449892005,0.21804540580273196
Asia and Pacific,Services,Scope 3,blue_water_consumption,Mm3,0.13747840764590932,0.1892461076014325
America,Chemical,Scope 3,blue_water_consumption,Mm3,0.10411091296476463,0.14331403290733033
America,Metal Products,Scope 3,blue_water_consumption,Mm3,0.09550589507241247,0.13146878266146902
Denmark,Private travel,Scope 3,blue_water_consumption,Mm3,0.0884,0.1216871521748704
Asia and Pacific,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.08728754641441881,0.12015580252830821
Africa,Chemical,Scope 3,blue_water_consumption,Mm3,0.07908036401399493,0.10885819332370075
Middle East,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.07200619319290447,0.09912023290269324
Europe,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.06917520475000821,0.09522323152875642
Europe,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.06797321802960511,0.093568634911586
Asia and Pacific,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.0547859815638921,0.07541572483727355
Europe,Textile,Scope 3,blue_water_consumption,Mm3,0.054158492386479185,0.07455195367188974
Africa,Metal Products,Scope 3,blue_water_consumption,Mm3,0.04853652197613485,0.06681302189761157
America,Electricity,Scope 3,blue_water_consumption,Mm3,0.04795369625908233,0.06601073228536725
Denmark,Paper Products,Scope 3,blue_water_consumption,Mm3,0.0446585981314286,0.06147486003094496
Denmark,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.03322079812768691,0.04573013933410053
Middle East,Metal Products,Scope 3,blue_water_consumption,Mm3,0.03170908990944578,0.043649195125988416
Asia and Pacific,Transport,Scope 3,blue_water_consumption,Mm3,0.03102164889007835,0.042702897162922665
Europe,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.030124434380089674,0.04146783518769084
Africa,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.02999075665213857,0.041283820911406026
Middle East,Electricity,Scope 3,blue_water_consumption,Mm3,0.02973268956873438,0.04092857828188645
Denmark,Metal Products,Scope 3,blue_water_consumption,Mm3,0.02915608768802949,0.040134856100872286
Africa,Services,Scope 3,blue_water_consumption,Mm3,0.028753985355596347,0.039581341533941716
America,Textile,Scope 3,blue_water_consumption,Mm3,0.0243957769064561,0.03358204317692435
Africa,Textile,Scope 3,blue_water_consumption,Mm3,0.023020390121116542,0.031688752441099456
America,Paper Products,Scope 3,blue_water_consumption,Mm3,0.02087054863856379,0.02872938493386817
Africa,Electricity,Scope 3,blue_water_consumption,Mm3,0.018485810649940454,0.025446670289990318
Europe,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.018233490719017795,0.02509933891181228
Europe,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.017279102525488456,0.023785574417016984
Africa,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.016916356216384945,0.023286235442845582
Europe,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.016140421108065052,0.02221812080931677
Asia and Pacific,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.0149324448442089,0.020555279277150538
Middle East,Textile,Scope 3,blue_water_consumption,Mm3,0.012113193246845124,0.016674434275480262
Middle East,Chemical,Scope 3,blue_water_consumption,Mm3,0.011637526440578978,0.016019654422101945
Denmark,Textile,Scope 3,blue_water_consumption,Mm3,0.011512805937953311,0.01584797022773163
Europe,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.011348072572271623,0.015621206266894684
America,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.011265373758546067,0.01550736709121026
Asia and Pacific,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.011017637858727449,0.015166345867902492
Denmark,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.0109582055684008,0.015084534259790729
America,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.010520482788084779,0.014481986312067617
America,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.01001406764963285,0.01378487979604434
Europe,Transport,Scope 3,blue_water_consumption,Mm3,0.009987220465342676,0.013747923264368033
America,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.009884814462618354,0.01360695612820135
Asia and Pacific,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.009119840533782689,0.012553930122680603
Asia and Pacific,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.008617921647451695,0.011863012929237152
Africa,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.0068894954731158,0.00948374529462809
Africa,Paper Products,Scope 3,blue_water_consumption,Mm3,0.006806496145519242,0.009369492446125213
Middle East,Services,Scope 3,blue_water_consumption,Mm3,0.006635686184614348,0.009134363739048091
Denmark,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.0066120956015208,0.009101890086618245
America,Services,Scope 3,blue_water_consumption,Mm3,0.006387147670059451,0.008792237675225037
Denmark,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.0052582612614432995,0.007238267401543856
Africa,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.0052433475492342395,0.007217737908703627
America,Transport,Scope 3,blue_water_consumption,Mm3,0.003916297678978088,0.00539098542560971
Africa,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.00391488292992012,0.005389037950678644
Europe,Construction,Scope 3,blue_water_consumption,Mm3,0.003880438211411362,0.005341623021913985
Europe,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.003031466202817578,0.004172969334109039
Africa,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.002891940350196588,0.003980904813065839
Middle East,Paper Products,Scope 3,blue_water_consumption,Mm3,0.002703658123387139,0.0037217246322334306
Africa,Transport,Scope 3,blue_water_consumption,Mm3,0.0025664274972429235,0.0035328196086286357
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.002515775749220719,0.0034630948691546405
Europe,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,0.0021403311332111614,0.0029462760216253324
America,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.0021119870166513167,0.0029072588855950147
America,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0019569255328577206,0.0026938087682324297
Asia and Pacific,Construction,Scope 3,blue_water_consumption,Mm3,0.0016771734104102662,0.002308715565794575
Africa,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0013782036976354756,0.0018971683606576605
Middle East,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.001297475181820177,0.0017860414015075734
Denmark,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0011641269640628,0.0016024807129726227
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,0.0009137740206128001,0.0012578569943410968
